region_id,M_0_4_Has_need_for_assist,M_0_4_Does_not_need_assist,M_0_4_Need_for_assistance_ns,M_0_4_Tot,M_5_14_Has_need_for_assist,M_5_14_Does_not_need_assist,M_5_14_Need_for_assistance_ns,M_5_14_Tot,M_15_19_Has_need_for_assist,M_15_19_Does_not_need_assist,M_15_19_Need_for_assist_ns,M_15_19_Tot,M_20_24_Has_need_for_assist,M_20_24_Does_not_need_assist,M_20_24_Need_for_assist_ns,M_20_24_Tot,M_25_34_Has_need_for_assist,M_25_34_Does_not_need_assist,M_25_34_Need_for_assist_ns,M_25_34_Tot,M_35_44_Has_need_for_assist,M_35_44_Does_not_need_assist,M_35_44_Need_for_assist_ns,M_35_44_Tot,M_45_54_Has_need_for_assist,M_45_54_Does_not_need_assist,M_45_54_Need_for_assist_ns,M_45_54_Tot,M_55_64_Has_need_for_assist,M_55_64_Does_not_need_assist,M_55_64_Need_for_assist_ns,M_55_64_Tot,M_65_over_Has_need_for_assist,M_65ov_Does_not_need_assist,M_65_over_Need_for_assist_ns,M_65_over_Tot,M_Tot_Has_need_for_assist,M_Tot_Does_not_need_assist,M_Tot_Need_for_assist_ns,M_Tot_Tot,F_0_4_Has_need_for_assist,F_0_4_Does_not_need_assist,F_0_4_Need_for_assistance_ns,F_0_4_Tot,F_5_14_Has_need_for_assist,F_5_14_Does_not_need_assist,F_5_14_Need_for_assistance_ns,F_5_14_Tot,F_15_19_Has_need_for_assist,F_15_19_Does_not_need_assist,F_15_19_Need_for_assist_ns,F_15_19_Tot,F_20_24_Has_need_for_assist,F_20_24_Does_not_need_assist,F_20_24_Need_for_assist_ns,F_20_24_Tot,F_25_34_Has_need_for_assist,F_25_34_Does_not_need_assist,F_25_34_Need_for_assist_ns,F_25_34_Tot,F_35_44_Has_need_for_assist,F_35_44_Does_not_need_assist,F_35_44_Need_for_assist_ns,F_35_44_Tot,F_45_54_Has_need_for_assist,F_45_54_Does_not_need_assist,F_45_54_Need_for_assist_ns,F_45_54_Tot,F_55_64_Has_need_for_assist,F_55_64_Does_not_need_assist,F_55_64_Need_for_assist_ns,F_55_64_Tot,F_65ov_Has_need_for_assist,F_65ov_Does_not_need_assist,F_65_over_Need_for_assist_ns,F_65_over_Tot,F_Tot_Has_need_for_assist,F_Tot_Does_not_need_assist,F_Tot_Need_for_assist_ns,F_Tot_Tot,P_0_4_Has_need_for_assist,P_0_4_Does_not_need_assist,P_0_4_Need_for_assistance_ns,P_0_4_Tot,P_5_14_Has_need_for_assist,P_5_14_Does_not_need_assist,P_5_14_Need_for_assistance_ns,P_5_14_Tot,P_15_19_Has_need_for_assist,P_15_19_Does_not_need_assist,P_15_19_Need_for_assist_ns,P_15_19_Tot,P_20_24_Has_need_for_assist,P_20_24_Does_not_need_assist,P_20_24_Need_for_assist_ns,P_20_24_Tot,P_25_34_Has_need_for_assist,P_25_34_Does_not_need_assist,P_25_34_Need_for_assist_ns,P_25_34_Tot,P_35_44_Has_need_for_assist,P_35_44_Does_not_need_assist,P_35_44_Need_for_assist_ns,P_35_44_Tot,P_45_54_Has_need_for_assist,P_45_54_Does_not_need_assist,P_45_54_Need_for_assist_ns,P_45_54_Tot,P_55_64_Has_need_for_assist,P_55_64_Does_not_need_assist,P_55_64_Need_for_assist_ns,P_55_64_Tot,P_65_over_Has_need_for_assist,P_65_ov_Does_not_need_assist,P_65_over_Need_for_assist_ns,P_65_over_Tot,P_Tot_Has_need_for_assist,P_Tot_Does_not_need_assist,P_Tot_Need_for_assist_ns,P_Tot_Tot
IREG694,0,4,0,4,3,0,0,3,3,3,0,6,3,5,0,8,3,6,5,14,0,7,3,10,0,3,0,3,0,0,0,0,0,0,3,3,12,28,11,51,0,3,0,3,0,3,0,3,0,0,0,0,0,4,0,4,0,3,3,6,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,19,3,22,0,7,0,7,3,3,0,6,3,3,0,6,3,9,0,12,3,9,8,20,0,7,3,10,0,6,0,6,0,3,0,3,0,0,3,3,12,47,14,73
IREG697,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0,6,9,0,15
IREG701,3,242,31,276,26,472,45,543,5,186,24,215,3,161,19,183,10,232,32,274,14,221,22,257,20,164,28,212,24,114,11,149,31,53,8,92,136,1845,220,2201,3,205,42,250,13,440,41,494,7,212,15,234,5,149,34,188,13,301,57,371,14,323,33,370,12,231,29,272,37,106,21,164,61,64,20,145,165,2031,292,2488,6,447,73,526,39,912,86,1037,12,398,39,449,8,310,53,371,23,533,89,645,28,544,55,627,32,395,57,484,61,220,32,313,92,117,28,237,301,3876,512,4689
IREG702,0,393,60,453,10,726,102,838,4,348,56,408,5,324,117,446,8,531,268,807,12,387,205,604,24,254,73,351,27,170,20,217,43,56,14,113,133,3189,915,4237,4,323,45,372,3,707,92,802,0,351,39,390,0,343,52,395,7,610,95,712,18,499,65,582,29,325,54,408,43,180,23,246,98,109,25,232,202,3447,490,4139,4,716,105,825,13,1433,194,1640,4,699,95,798,5,667,169,841,15,1141,363,1519,30,886,270,1186,53,579,127,759,70,350,43,463,141,165,39,345,335,6636,1405,8376
IREG703,9,562,53,624,49,1197,74,1320,12,627,53,692,12,404,106,522,18,614,219,851,26,602,183,811,56,444,82,582,35,228,32,295,35,83,9,127,252,4761,811,5824,6,560,50,616,24,1188,85,1297,6,525,28,559,11,438,17,466,14,720,45,779,33,752,60,845,37,548,34,619,61,320,16,397,67,143,11,221,259,5194,346,5799,15,1122,103,1240,73,2385,159,2617,18,1152,81,1251,23,842,123,988,32,1334,264,1630,59,1354,243,1656,93,992,116,1201,96,548,48,692,102,226,20,348,511,9955,1157,11623
IREG704,4,591,9,604,15,1224,39,1278,7,558,17,582,9,442,13,464,17,795,21,833,24,627,16,667,28,402,10,440,32,163,4,199,35,83,0,118,171,4885,129,5185,0,520,17,537,9,1110,28,1147,8,519,5,532,0,541,15,556,12,831,15,858,21,654,16,691,23,428,9,460,54,197,4,255,64,86,7,157,191,4886,116,5193,4,1111,26,1141,24,2334,67,2425,15,1077,22,1114,9,983,28,1020,29,1626,36,1691,45,1281,32,1358,51,830,19,900,86,360,8,454,99,169,7,275,362,9771,245,10378
IREG705,7,470,42,519,7,947,67,1021,4,356,32,392,6,372,27,405,10,588,46,644,9,429,36,474,22,306,26,354,29,166,15,210,49,79,10,138,143,3713,301,4157,3,493,65,561,4,933,73,1010,6,350,34,390,6,407,31,444,8,626,49,683,14,547,58,619,35,339,21,395,34,170,14,218,67,81,11,159,177,3946,356,4479,10,963,107,1080,11,1880,140,2031,10,706,66,782,12,779,58,849,18,1214,95,1327,23,976,94,1093,57,645,47,749,63,336,29,428,116,160,21,297,320,7659,657,8636
IREG706,3,406,30,439,10,1079,54,1143,8,428,27,463,12,381,21,414,18,711,45,774,25,541,30,596,34,365,22,421,38,148,10,196,24,75,5,104,172,4134,244,4550,0,410,27,437,6,991,52,1049,7,390,24,421,7,418,22,447,16,773,47,836,22,624,38,684,37,392,22,451,42,186,10,238,57,82,4,143,194,4266,246,4706,3,816,57,876,16,2070,106,2192,15,818,51,884,19,799,43,861,34,1484,92,1610,47,1165,68,1280,71,757,44,872,80,334,20,434,81,157,9,247,366,8400,490,9256
IREG707,0,171,38,209,0,367,59,426,0,156,28,184,0,150,28,178,6,228,46,280,4,185,33,222,5,115,27,147,12,61,10,83,22,36,12,70,49,1469,281,1799,3,176,30,209,4,314,49,367,4,156,36,196,0,152,26,178,0,255,43,298,6,223,41,270,11,146,17,174,17,86,10,113,33,36,12,81,78,1544,264,1886,3,347,68,418,4,681,108,793,4,312,64,380,0,302,54,356,6,483,89,578,10,408,74,492,16,261,44,321,29,147,20,196,55,72,24,151,127,3013,545,3685
IREG794,0,6,0,6,4,3,0,7,0,3,0,3,0,6,0,6,3,16,3,22,4,8,4,16,0,10,3,13,3,3,3,9,0,0,0,0,14,55,13,82,0,3,3,6,0,4,0,4,0,6,3,9,0,3,0,3,0,10,0,10,0,3,0,3,0,7,3,10,0,3,3,6,0,3,0,3,0,42,12,54,0,9,3,12,4,7,0,11,0,9,3,12,0,9,0,9,3,26,3,32,4,11,4,19,0,17,6,23,3,6,6,15,0,3,0,3,14,97,25,136
IREG797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG801,7,296,17,320,32,515,12,559,13,321,8,342,14,256,15,285,12,355,25,392,11,291,16,318,19,210,13,242,19,110,6,135,11,32,0,43,138,2386,112,2636,0,240,13,253,17,527,13,557,5,242,8,255,4,266,6,276,12,382,14,408,17,293,7,317,23,224,11,258,15,109,7,131,20,37,6,63,113,2320,85,2518,7,536,30,573,49,1042,25,1116,18,563,16,597,18,522,21,561,24,737,39,800,28,584,23,635,42,434,24,500,34,219,13,266,31,69,6,106,251,4706,197,5154
IREG894,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,5,0,5,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,18,0,18,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,3,3,6,12,0,0,0,0,0,0,3,3,0,3,0,3,0,4,0,4,0,8,0,8,0,3,3,6,0,0,0,0,3,3,0,6,0,0,0,0,3,21,6,30
IREG897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG901,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,6,3,9,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,3,3,0,3,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,10,6,16
IREG902,0,9,0,9,0,25,0,25,0,9,0,9,0,4,0,4,5,15,0,20,3,12,0,15,0,13,0,13,0,8,3,11,0,7,0,7,8,102,3,113,3,11,0,14,0,25,0,25,0,10,0,10,0,6,0,6,0,14,0,14,0,18,0,18,0,10,0,10,3,6,0,9,4,7,0,11,10,107,0,117,3,20,0,23,0,50,0,50,0,19,0,19,0,10,0,10,5,29,0,34,3,30,0,33,0,23,0,23,3,14,3,20,4,14,0,18,18,209,3,230
IREG994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IREG997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
