region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
LGA16950,20,347,367,42,667,709,90,1199,1289,134,3287,3421,260,5334,5594,252,4012,4264,164,3477,3641,172,2713,2885,124,2357,2481,179,2934,3113,103,1763,1866,53,1100,1153,37,1270,1307,168,2465,2633,83,1127,1210,1881,34052,35933
LGA17000,3,67,70,10,98,108,16,159,175,19,363,382,18,517,535,22,432,454,20,426,446,27,415,442,17,468,485,49,853,902,32,534,566,39,1051,1090,47,1195,1242,36,620,656,17,188,205,372,7386,7758
LGA17050,3,26,29,0,34,34,3,65,68,3,148,151,0,212,212,0,221,221,3,207,210,3,223,226,0,200,200,4,266,270,3,198,201,4,138,142,3,152,155,4,182,186,4,57,61,37,2329,2366
LGA17100,3,307,310,0,188,188,0,291,291,3,550,553,6,818,824,3,836,839,3,737,740,6,813,819,6,778,784,6,1245,1251,0,968,968,3,896,899,5,1725,1730,9,943,952,0,230,230,53,11325,11378
LGA17150,13,627,640,18,769,787,34,1317,1351,33,3519,3552,58,4955,5013,52,4759,4811,55,4878,4933,58,4836,4894,53,4769,4822,122,8485,8607,104,7242,7346,75,7906,7981,121,12742,12863,88,6099,6187,30,1529,1559,914,74432,75346
LGA17200,18,2540,2558,59,1176,1235,117,2597,2714,109,3486,3595,118,3669,3787,95,3846,3941,74,3887,3961,64,4714,4778,45,4617,4662,84,7830,7914,66,4845,4911,56,10089,10145,111,12548,12659,107,4866,4973,75,1264,1339,1198,71974,73172
LGA17310,18,202,220,48,267,315,99,593,692,119,1612,1731,232,2399,2631,260,2058,2318,186,1716,1902,179,1650,1829,167,1456,1623,179,1998,2177,101,1379,1480,46,843,889,42,979,1021,169,1414,1583,77,654,731,1922,19220,21142
LGA17350,0,49,49,0,29,29,3,91,94,5,257,262,9,343,352,7,259,266,4,249,253,5,157,162,4,152,156,4,199,203,0,105,105,0,70,70,0,61,61,11,146,157,0,73,73,52,2240,2292
LGA17400,0,48,48,7,86,93,19,121,140,19,308,327,28,403,431,30,305,335,17,233,250,16,192,208,6,152,158,8,185,193,3,87,90,4,57,61,0,48,48,10,191,201,7,95,102,174,2511,2685
LGA17420,5,552,557,4,537,541,4,588,592,6,1312,1318,19,2486,2505,17,2601,2618,13,2907,2920,16,3012,3028,28,3207,3235,41,6056,6097,24,5104,5128,30,6876,6906,70,12199,12269,27,4785,4812,8,762,770,312,52984,53296
LGA17450,0,25,25,3,32,35,0,49,49,0,110,110,0,150,150,6,141,147,0,124,124,5,99,104,4,98,102,3,115,118,0,73,73,0,50,50,0,41,41,4,99,103,0,58,58,25,1264,1289
LGA17500,3,45,48,7,88,95,10,142,152,14,377,391,31,482,513,32,402,434,16,353,369,23,316,339,11,336,347,10,436,446,12,255,267,7,196,203,3,174,177,22,259,281,11,128,139,212,3989,4201
LGA17550,11,398,409,26,572,598,40,1159,1199,78,2985,3063,148,4865,5013,158,3848,4006,114,3179,3293,142,2602,2744,113,2249,2362,138,2943,3081,94,1788,1882,38,1167,1205,55,1150,1205,138,2319,2457,64,1077,1141,1357,32301,33658
LGA17620,0,64,64,3,78,81,4,131,135,10,416,426,28,537,565,27,522,549,14,379,393,20,364,384,14,331,345,31,565,596,16,322,338,14,367,381,16,377,393,25,395,420,7,166,173,229,5014,5243
LGA17640,0,38,38,0,90,90,4,74,78,4,244,248,5,323,328,0,275,275,5,244,249,6,250,256,8,185,193,6,269,275,4,201,205,0,132,132,4,108,112,4,223,227,3,90,93,53,2746,2799
LGA17650,0,25,25,0,34,34,8,62,70,12,159,171,23,274,297,23,213,236,13,205,218,20,178,198,13,162,175,7,222,229,5,132,137,3,72,75,3,92,95,18,167,185,10,50,60,158,2047,2205
LGA17700,3,8,11,0,13,13,3,14,17,3,50,53,3,63,66,3,45,48,3,43,46,0,35,35,0,31,31,0,32,32,0,15,15,0,12,12,0,5,5,0,41,41,0,22,22,18,429,447
LGA17750,13,189,202,37,285,322,73,590,663,68,1392,1460,155,1951,2106,126,1909,2035,122,1683,1805,97,1779,1876,71,1663,1734,124,2601,2725,74,1802,1876,44,1173,1217,26,1376,1402,101,1610,1711,52,529,581,1183,20532,21715
LGA17800,0,44,44,3,42,45,0,56,56,4,126,130,8,207,215,0,164,164,5,148,153,10,101,111,0,102,102,0,136,136,3,62,65,0,42,42,0,40,40,5,136,141,5,63,68,43,1469,1512
LGA17850,0,22,22,4,26,30,7,35,42,13,103,116,11,144,155,11,130,141,0,94,94,8,106,114,5,70,75,5,109,114,0,65,65,0,39,39,0,44,44,14,92,106,8,54,62,86,1133,1219
LGA17900,6,57,63,30,38,68,44,109,153,61,300,361,66,235,301,65,183,248,45,141,186,52,131,183,31,112,143,42,125,167,24,79,103,9,68,77,17,74,91,63,125,188,55,102,157,610,1879,2489
LGA17950,0,18,18,5,20,25,8,28,36,18,102,120,23,87,110,28,94,122,8,95,103,14,84,98,12,67,79,7,101,108,7,60,67,3,34,37,0,33,33,17,78,95,9,42,51,159,943,1102
LGA18000,7,474,481,3,568,571,6,844,850,8,2092,2100,18,3261,3279,13,2967,2980,23,3289,3312,20,3255,3275,27,3292,3319,50,5636,5686,41,4403,4444,31,5837,5868,52,9158,9210,21,4059,4080,13,1167,1180,333,50302,50635
LGA18020,0,66,66,8,89,97,15,146,161,24,431,455,62,538,600,50,407,457,27,284,311,25,230,255,23,176,199,26,230,256,9,124,133,3,81,84,5,89,94,32,290,322,14,160,174,323,3341,3664
LGA18050,4,412,416,6,252,258,4,484,488,5,1047,1052,8,1285,1293,7,1243,1250,9,1374,1383,9,1415,1424,11,1407,1418,12,2466,2478,11,1756,1767,14,3422,3436,26,5363,5389,16,2187,2203,4,612,616,146,24725,24871
LGA18100,0,25,25,0,30,30,3,69,72,3,179,182,0,233,233,8,198,206,3,149,152,3,107,110,3,84,87,4,92,96,0,68,68,0,27,27,0,40,40,4,108,112,4,59,63,35,1468,1503
LGA18150,5,28,33,14,41,55,24,108,132,53,344,397,79,342,421,62,289,351,55,231,286,50,191,241,34,150,184,31,185,216,24,145,169,6,82,88,13,88,101,72,197,269,21,97,118,543,2518,3061
LGA18200,6,41,47,4,50,54,14,62,76,23,193,216,33,284,317,32,235,267,25,206,231,32,177,209,11,177,188,13,213,226,5,132,137,3,79,82,3,106,109,17,195,212,14,78,92,235,2228,2463
LGA18250,0,635,635,0,391,391,0,417,417,3,754,757,6,1231,1237,7,1131,1138,13,1298,1311,3,1401,1404,7,1438,1445,9,2444,2453,3,1634,1637,4,3684,3688,16,5827,5843,5,1938,1943,6,397,403,82,24620,24702
LGA18350,4,183,187,7,243,250,9,424,433,21,1109,1130,35,1727,1762,36,1539,1575,34,1524,1558,29,1391,1420,27,1245,1272,43,1792,1835,24,1156,1180,16,1059,1075,22,1167,1189,47,1306,1353,9,465,474,363,16330,16693
LGA18400,4,131,135,9,151,160,4,265,269,21,574,595,35,991,1026,42,941,983,37,973,1010,28,988,1016,39,1005,1044,56,1733,1789,52,1358,1410,34,1119,1153,39,1671,1710,50,1186,1236,15,402,417,465,13488,13953
LGA18450,16,1052,1068,58,1256,1314,114,2520,2634,147,5666,5813,265,7538,7803,208,5991,6199,149,5225,5374,144,4943,5087,137,4486,4623,218,7455,7673,150,5449,5599,84,4877,4961,123,6261,6384,180,5035,5215,75,1943,2018,2068,69697,71765
LGA18500,3,370,373,0,208,208,0,273,273,3,599,602,3,860,863,3,824,827,4,969,973,3,1106,1109,3,1084,1087,3,1811,1814,11,1143,1154,8,3361,3369,11,5421,5432,7,1859,1866,0,512,512,62,20400,20462
LGA18550,26,534,560,40,814,854,83,1775,1858,115,4837,4952,320,7218,7538,289,5624,5913,211,4656,4867,243,4172,4415,201,3684,3885,285,5503,5788,186,3840,4026,94,2423,2517,97,2620,2717,227,3832,4059,117,1842,1959,2534,53374,55908
LGA18710,0,47,47,4,62,66,5,84,89,4,220,224,17,319,336,19,306,325,10,321,331,9,400,409,5,333,338,15,602,617,11,493,504,6,467,473,13,852,865,12,457,469,7,79,86,137,5042,5179
LGA18750,6,54,60,8,84,92,7,169,176,16,450,466,33,603,636,20,539,559,16,431,447,14,337,351,7,294,301,9,416,425,6,209,215,3,149,152,0,149,149,17,357,374,12,157,169,174,4398,4572
LGA19399,4,6,10,0,8,8,0,11,11,3,17,20,3,40,43,0,38,38,0,46,46,3,25,28,0,32,32,0,35,35,0,17,17,0,24,24,0,11,11,4,47,51,0,15,15,17,372,389
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,53,53,0,103,103,3,187,190,0,473,473,11,674,685,5,549,554,5,472,477,4,399,403,3,329,332,3,415,418,3,293,296,4,151,155,0,130,130,3,350,353,0,117,117,44,4695,4739
LGA20260,0,58,58,3,75,78,3,144,147,3,409,412,7,605,612,4,538,542,3,422,425,5,365,370,4,309,313,0,379,379,5,274,279,0,155,155,0,108,108,3,294,297,3,153,156,43,4288,4331
LGA20570,5,297,302,14,517,531,27,1177,1204,35,2947,2982,71,4159,4230,75,3735,3810,42,3225,3267,56,3129,3185,34,2739,2773,50,3816,3866,30,2598,2628,17,1693,1710,10,1792,1802,54,2338,2392,23,1039,1062,543,35201,35744
LGA20660,6,529,535,8,587,595,16,1048,1064,25,2408,2433,27,3441,3468,27,3241,3268,20,3167,3187,32,3302,3334,23,3137,3160,25,5076,5101,18,4009,4027,24,3897,3921,18,5320,5338,34,3175,3209,20,1037,1057,323,43374,43697
LGA20740,0,130,130,0,238,238,7,448,455,10,1173,1183,13,1683,1696,7,1271,1278,11,1185,1196,8,980,988,7,753,760,6,1030,1036,7,599,606,4,600,604,4,458,462,14,778,792,10,424,434,108,11750,11858
LGA20830,5,178,183,0,284,284,10,437,447,15,1130,1145,19,1845,1864,14,1587,1601,14,1432,1446,26,1323,1349,14,1221,1235,9,1788,1797,9,1157,1166,10,799,809,8,885,893,19,1192,1211,15,533,548,187,15791,15978
LGA20910,0,381,381,0,422,422,7,647,654,10,1590,1600,4,2194,2198,3,1892,1895,4,1880,1884,8,1903,1911,8,1822,1830,8,2976,2984,9,2241,2250,9,4527,4536,12,6896,6908,0,3034,3034,5,780,785,87,33185,33272
LGA21010,0,64,64,3,109,112,3,196,199,10,534,544,15,771,786,11,704,715,3,520,523,6,473,479,6,385,391,5,514,519,4,339,343,0,157,157,0,164,164,9,365,374,4,167,171,79,5462,5541
LGA21110,4,1080,1084,3,827,830,3,973,976,0,2201,2201,3,3245,3248,10,2942,2952,3,3177,3180,17,3335,3352,10,3344,3354,9,5445,5454,15,4051,4066,18,7254,7272,22,12947,12969,14,5222,5236,11,1047,1058,142,57090,57232
LGA21180,4,985,989,10,1110,1120,5,1820,1825,19,3466,3485,38,5944,5982,38,5332,5370,19,4880,4899,27,5228,5255,22,4378,4400,38,6793,6831,22,4925,4947,14,3080,3094,19,3604,3623,37,4799,4836,22,2092,2114,334,58436,58770
LGA21270,0,44,44,0,63,63,0,116,116,8,303,311,0,398,398,0,312,312,0,238,238,5,196,201,3,178,181,0,216,216,0,116,116,0,54,54,0,60,60,5,166,171,0,134,134,21,2594,2615
LGA21370,3,185,188,17,247,264,26,445,471,31,1195,1226,51,1783,1834,59,1496,1555,30,1364,1394,21,1145,1166,25,1011,1036,16,1361,1377,15,833,848,3,461,464,15,443,458,27,977,1004,27,485,512,366,13431,13797
LGA21450,3,242,245,3,293,296,4,501,505,7,1179,1186,33,2020,2053,21,2055,2076,18,2110,2128,23,2269,2292,21,2188,2209,29,3548,3577,22,2535,2557,11,1635,1646,12,1703,1715,16,1855,1871,6,678,684,229,24811,25040
LGA21610,10,826,836,10,927,937,18,1307,1325,27,3297,3324,55,6073,6128,55,6372,6427,50,6625,6675,71,7593,7664,55,7083,7138,80,11468,11548,64,8646,8710,37,5318,5355,34,5801,5835,60,6400,6460,33,2076,2109,659,79812,80471
LGA21670,3,57,60,0,85,85,3,276,279,12,653,665,14,923,937,16,727,743,0,508,508,8,425,433,6,296,302,3,354,357,4,157,161,0,73,73,0,81,81,6,329,335,3,226,229,78,5170,5248
LGA21750,3,94,97,3,142,145,3,231,234,13,696,709,18,1006,1024,8,853,861,9,792,801,7,735,742,9,613,622,12,798,810,4,488,492,3,284,287,4,228,232,4,521,525,3,272,275,103,7753,7856
LGA21830,3,90,93,0,127,127,3,200,203,4,528,532,3,779,782,13,634,647,3,641,644,6,505,511,9,512,521,5,574,579,3,368,371,0,212,212,3,254,257,3,455,458,3,256,259,61,6135,6196
LGA21890,3,862,865,10,1042,1052,33,1689,1722,41,3591,3632,52,4882,4934,51,4060,4111,46,3781,3827,42,4251,4293,32,3697,3729,58,5517,5575,48,4131,4179,31,3620,3651,47,4799,4846,56,3639,3695,32,1481,1513,582,51042,51624
LGA22110,8,211,219,14,355,369,30,638,668,59,1641,1700,67,2416,2483,78,1962,2040,54,1643,1697,46,1321,1367,28,1167,1195,48,1372,1420,13,809,822,15,452,467,11,481,492,48,1226,1274,45,603,648,564,16297,16861
LGA22170,0,527,527,6,594,600,16,1296,1312,22,3210,3232,51,4535,4586,50,4336,4386,38,4097,4135,55,4379,4434,42,3683,3725,58,5822,5880,39,4111,4150,29,2754,2783,32,2753,2785,43,3418,3461,20,1388,1408,501,46903,47404
LGA22250,0,67,67,0,111,111,7,157,164,13,451,464,14,627,641,9,483,492,8,427,435,10,349,359,3,278,281,6,316,322,0,182,182,0,99,99,0,84,84,0,268,268,6,189,195,76,4088,4164
LGA22310,3,1017,1020,3,771,774,6,1131,1137,4,2610,2614,6,3781,3787,10,3372,3382,10,3537,3547,14,3592,3606,16,3393,3409,15,5296,5311,17,3854,3871,10,5023,5033,12,7579,7591,12,3573,3585,3,1225,1228,141,49754,49895
LGA22410,5,93,98,9,125,134,10,282,292,9,735,744,24,990,1014,27,805,832,22,668,690,20,600,620,13,531,544,16,781,797,9,469,478,3,325,328,6,340,346,13,528,541,9,247,256,195,7519,7714
LGA22490,0,60,60,0,88,88,3,133,136,5,298,303,8,588,596,6,554,560,5,522,527,7,596,603,0,533,533,8,890,898,4,549,553,3,346,349,5,376,381,9,535,544,6,163,169,69,6231,6300
LGA22620,8,311,319,13,578,591,31,1177,1208,56,2953,3009,91,4463,4554,91,3980,4071,60,3540,3600,55,3376,3431,59,2978,3037,49,4182,4231,28,2842,2870,36,1699,1735,15,1751,1766,57,2630,2687,30,1081,1111,679,37541,38220
LGA22670,3,836,839,6,949,955,11,1588,1599,13,3334,3347,37,5207,5244,25,4905,4930,25,4221,4246,17,4364,4381,20,3469,3489,13,4780,4793,10,3001,3011,7,1712,1719,5,1787,1792,25,3486,3511,26,1608,1634,243,45247,45490
LGA22750,9,805,814,20,1241,1261,41,2578,2619,59,6191,6250,97,8946,9043,88,7755,7843,70,6968,7038,81,6625,6706,75,5836,5911,95,8839,8934,56,6139,6195,25,4728,4753,26,4983,5009,88,5641,5729,50,2372,2422,880,79647,80527
LGA22830,9,227,236,26,330,356,48,667,715,67,1592,1659,137,2458,2595,103,2189,2292,71,1992,2063,86,1880,1966,50,1646,1696,75,2308,2383,37,1579,1616,11,878,889,9,966,975,76,1462,1538,74,757,831,879,20931,21810
LGA22910,0,85,85,0,130,130,3,258,261,0,584,584,9,722,731,3,661,664,3,573,576,3,515,518,7,449,456,8,501,509,0,278,278,0,198,198,4,200,204,8,398,406,6,161,167,54,5713,5767
LGA22980,0,36,36,0,48,48,0,86,86,9,250,259,7,334,341,11,301,312,4,233,237,4,187,191,3,167,170,0,192,192,3,121,124,0,61,61,0,50,50,3,143,146,4,86,90,48,2295,2343
LGA23110,3,415,418,4,524,528,10,853,863,8,1943,1951,23,2631,2654,14,2509,2523,20,2266,2286,16,2391,2407,17,2192,2209,26,3448,3474,16,2590,2606,17,2469,2486,16,3475,3491,24,2347,2371,10,863,873,224,30916,31140
LGA23190,3,76,79,3,109,112,6,269,275,9,634,643,16,917,933,22,837,859,8,729,737,13,684,697,10,576,586,5,854,859,10,518,528,6,271,277,0,299,299,13,455,468,9,273,282,133,7501,7634
LGA23270,7,657,664,10,864,874,15,1173,1188,31,2580,2611,40,4668,4708,47,4644,4691,29,4255,4284,49,4766,4815,30,4314,4344,73,6700,6773,54,4726,4780,23,3128,3151,22,3421,3443,43,4343,4386,21,1513,1534,494,51752,52246
LGA23350,3,58,61,3,94,97,3,135,138,3,403,406,5,596,601,6,574,580,4,491,495,7,488,495,7,413,420,10,666,676,5,461,466,0,251,251,0,318,318,9,442,451,3,154,157,68,5544,5612
LGA23430,0,636,636,3,772,775,5,1287,1292,10,3355,3365,18,4731,4749,22,4229,4251,15,4117,4132,11,4211,4222,15,3832,3847,31,6194,6225,24,4817,4841,11,4464,4475,20,5313,5333,24,3779,3803,14,1485,1499,223,53222,53445
LGA23670,4,500,504,3,608,611,6,998,1004,9,2527,2536,26,3918,3944,21,3827,3848,22,3932,3954,15,4391,4406,28,4076,4104,39,7010,7049,25,5191,5216,18,4136,4154,19,5230,5249,24,4196,4220,5,1249,1254,264,51789,52053
LGA23810,4,290,294,15,495,510,33,1112,1145,31,2527,2558,66,3384,3450,49,2729,2778,43,2282,2325,38,2069,2107,23,1873,1896,37,2737,2774,32,1801,1833,12,1576,1588,15,1535,1550,45,2025,2070,34,1037,1071,477,27472,27949
LGA23940,4,55,59,3,85,88,0,157,157,7,383,390,10,467,477,11,400,411,5,317,322,0,223,223,4,169,173,0,202,202,0,105,105,3,36,39,0,56,56,6,221,227,0,108,108,53,2984,3037
LGA24130,5,170,175,5,193,198,3,275,278,5,717,722,10,1115,1125,6,1077,1083,8,1090,1098,6,1136,1142,7,1027,1034,10,1828,1838,13,1332,1345,6,1329,1335,12,1475,1487,9,1292,1301,3,356,359,108,14412,14520
LGA24210,4,610,614,3,657,660,0,642,642,7,1678,1685,7,3011,3018,7,2736,2743,5,2835,2840,7,2692,2699,9,2622,2631,15,4126,4141,3,3131,3134,3,3725,3728,10,5829,5839,10,3389,3399,0,850,850,90,38533,38623
LGA24250,0,55,55,0,53,53,3,111,114,3,254,257,0,376,376,8,329,337,3,299,302,0,249,249,0,228,228,0,309,309,4,164,168,0,108,108,0,104,104,3,217,220,5,98,103,29,2954,2983
LGA24330,3,514,517,3,518,521,12,932,944,8,1700,1708,14,2168,2182,16,2020,2036,19,1842,1861,13,2140,2153,21,1919,1940,18,2875,2893,17,2236,2253,5,2114,2119,22,2811,2833,13,1777,1790,10,689,699,194,26255,26449
LGA24410,0,351,351,5,438,443,8,787,795,12,2307,2319,24,3164,3188,15,3049,3064,24,3147,3171,18,3281,3299,12,2945,2957,36,4822,4858,17,3685,3702,10,2943,2953,23,3527,3550,13,2771,2784,8,943,951,225,38160,38385
LGA24600,6,3872,3878,3,1233,1236,4,1314,1318,7,1449,1456,10,2056,2066,5,2270,2275,3,2261,2264,10,2680,2690,5,2720,2725,20,4226,4246,12,2586,2598,22,4593,4615,22,5212,5234,15,2728,2743,7,625,632,151,39825,39976
LGA24650,6,407,413,3,385,388,10,664,674,7,1324,1331,43,2491,2534,42,2785,2827,41,2789,2830,36,3285,3321,34,3100,3134,28,4945,4973,32,3934,3966,10,2514,2524,21,2547,2568,33,2577,2610,9,873,882,355,34620,34975
LGA24780,10,239,249,24,390,414,40,748,788,68,1635,1703,114,2394,2508,112,2001,2113,71,1767,1838,56,1611,1667,50,1396,1446,46,1806,1852,20,1152,1172,11,592,603,11,629,640,68,1356,1424,65,769,834,766,18485,19251
LGA24850,3,133,136,0,180,180,3,290,293,15,659,674,16,1143,1159,17,1068,1085,16,965,981,15,1018,1033,11,1000,1011,13,1469,1482,23,975,998,12,678,690,13,694,707,20,974,994,12,380,392,189,11626,11815
LGA24900,8,162,170,10,200,210,9,396,405,18,984,1002,32,1535,1567,18,1241,1259,30,1102,1132,13,844,857,13,758,771,19,960,979,10,594,604,0,283,283,3,292,295,16,736,752,8,454,462,207,10541,10748
LGA24970,5,1530,1535,4,1085,1089,3,1260,1263,5,3048,3053,10,5164,5174,17,4562,4579,13,4380,4393,19,4401,4420,12,4162,4174,23,6502,6525,27,4887,4914,16,5087,5103,14,7163,7177,20,4719,4739,0,1238,1238,188,59188,59376
LGA25060,4,536,540,5,736,741,3,1172,1175,15,2479,2494,14,3395,3409,14,2847,2861,8,2772,2780,5,2863,2868,18,2632,2650,28,4241,4269,12,3359,3371,11,3719,3730,23,5517,5540,13,2991,3004,8,1119,1127,181,40378,40559
LGA25150,0,121,121,0,145,145,3,273,276,4,616,620,17,972,989,11,817,828,8,824,832,13,891,904,10,780,790,16,1212,1228,12,848,860,5,684,689,9,669,678,19,801,820,8,289,297,135,9942,10077
LGA25250,3,868,871,11,1090,1101,16,1673,1689,30,3742,3772,40,5181,5221,23,4377,4400,26,4114,4140,32,4421,4453,34,4109,4143,31,6277,6308,39,4599,4638,27,4064,4091,31,5212,5243,28,4214,4242,12,1519,1531,383,55460,55843
LGA25340,4,648,652,6,764,770,12,1364,1376,23,3950,3973,58,6078,6136,67,5270,5337,38,4875,4913,47,4232,4279,31,3920,3951,65,5674,5739,33,3805,3838,25,3362,3387,14,3820,3834,54,4108,4162,15,1786,1801,492,53656,54148
LGA25430,3,81,84,3,132,135,4,283,287,9,753,762,16,974,990,10,799,809,3,709,712,11,610,621,3,524,527,3,606,609,4,367,371,0,272,272,3,215,218,7,507,514,4,184,188,83,7016,7099
LGA25490,3,75,78,0,87,87,5,148,153,10,382,392,10,633,643,8,564,572,9,545,554,5,536,541,8,489,497,12,628,640,5,423,428,6,251,257,0,306,306,7,446,453,3,201,204,91,5714,5805
LGA25620,3,95,98,3,109,112,3,191,194,4,406,410,12,594,606,8,553,561,3,443,446,5,430,435,5,427,432,3,491,494,3,319,322,4,193,197,0,179,179,5,376,381,3,164,167,64,4970,5034
LGA25710,3,131,134,0,159,159,3,244,247,0,579,579,8,926,934,5,1031,1036,3,1158,1161,6,1261,1267,14,1315,1329,10,2343,2353,10,2183,2193,6,2256,2262,19,3522,3541,8,1833,1841,0,324,324,95,19265,19360
LGA25810,0,57,57,6,87,93,3,187,190,6,480,486,12,682,694,14,545,559,7,466,473,3,394,397,7,308,315,3,414,417,3,249,252,4,156,160,0,151,151,5,347,352,4,171,175,77,4694,4771
LGA25900,3,629,632,7,587,594,7,1117,1124,22,1938,1960,12,2338,2350,25,2404,2429,9,2526,2535,7,2993,3000,7,2903,2910,19,4788,4807,13,3019,3032,21,5790,5811,30,7166,7196,17,2888,2905,9,777,786,208,41863,42071
LGA25990,0,48,48,3,55,58,0,113,113,6,321,327,6,403,409,5,347,352,3,265,268,5,215,220,3,160,163,3,196,199,0,105,105,0,60,60,3,52,55,0,207,207,3,100,103,40,2647,2687
LGA26080,0,15,15,0,20,20,0,28,28,0,95,95,0,163,163,0,123,123,0,104,104,4,88,92,0,90,90,0,118,118,0,89,89,0,80,80,0,92,92,0,83,83,0,22,22,4,1210,1214
LGA26170,4,140,144,3,215,218,3,334,337,7,894,901,17,1304,1321,14,1085,1099,10,1088,1098,14,840,854,11,809,820,5,1073,1078,8,678,686,0,420,420,5,386,391,6,745,751,7,329,336,114,10340,10454
LGA26260,0,61,61,3,113,116,9,224,233,12,607,619,19,809,828,10,709,719,4,659,663,13,539,552,7,492,499,5,672,677,0,401,401,0,242,242,0,258,258,4,452,456,4,209,213,90,6447,6537
LGA26350,0,898,898,0,620,620,3,858,861,6,1576,1582,6,2162,2168,9,2171,2180,7,2244,2251,7,2551,2558,9,2660,2669,20,3954,3974,10,2689,2699,13,5115,5128,14,7509,7523,8,3135,3143,8,840,848,120,38982,39102
LGA26430,0,47,47,0,78,78,3,140,143,0,369,369,0,558,558,7,422,429,10,396,406,5,331,336,0,252,252,6,351,357,0,197,197,0,129,129,0,114,114,7,277,284,9,142,151,47,3803,3850
LGA26490,0,112,112,0,132,132,3,183,186,3,444,447,8,756,764,11,765,776,3,787,790,3,691,694,9,675,684,5,1043,1048,8,814,822,3,684,687,3,802,805,5,905,910,4,198,202,68,8991,9059
LGA26610,4,106,110,12,137,149,21,262,283,37,615,652,45,928,973,47,770,817,32,710,742,27,627,654,20,565,585,20,666,686,15,450,465,3,230,233,6,246,252,39,562,601,30,331,361,358,7205,7563
LGA26670,0,34,34,0,47,47,3,93,96,3,222,225,11,291,302,3,242,245,4,250,254,6,180,186,0,178,178,3,195,198,0,125,125,0,68,68,0,77,77,0,196,196,6,87,93,39,2285,2324
LGA26700,3,109,112,4,187,191,7,424,431,4,922,926,14,1312,1326,19,1201,1220,10,1006,1016,11,961,972,11,786,797,14,1076,1090,9,698,707,5,379,384,0,388,388,13,699,712,8,352,360,132,10500,10632
LGA26730,0,114,114,8,205,213,20,374,394,17,891,908,38,1341,1379,29,1202,1231,17,1058,1075,26,1042,1068,12,995,1007,16,1390,1406,13,896,909,9,532,541,4,589,593,16,786,802,14,360,374,239,11775,12014
LGA26810,6,203,209,14,316,330,8,523,531,8,1377,1385,29,1987,2016,37,1629,1666,19,1396,1415,28,1204,1232,9,1074,1083,21,1426,1447,12,944,956,3,752,755,14,744,758,20,1314,1334,15,534,549,243,15423,15666
LGA26890,0,25,25,3,38,41,3,58,61,3,196,199,3,236,239,0,193,193,0,171,171,0,118,118,0,132,132,0,148,148,0,102,102,0,61,61,0,53,53,3,138,141,3,69,72,18,1738,1756
LGA26980,4,1246,1250,3,917,920,4,1295,1299,13,3203,3216,11,4871,4882,17,4328,4345,9,4126,4135,14,4114,4128,15,3710,3725,17,6043,6060,17,4580,4597,12,4962,4974,14,6802,6816,11,3948,3959,9,1159,1168,170,55304,55474
LGA27070,8,640,648,4,780,784,15,1005,1020,28,2147,2175,42,4528,4570,46,4072,4118,37,3976,4013,46,4662,4708,35,4194,4229,65,6924,6989,42,5121,5163,28,3051,3079,32,3388,3420,54,3869,3923,21,1363,1384,503,49720,50223
LGA27170,0,118,118,3,179,182,24,444,468,20,878,898,51,1317,1368,32,1283,1315,26,1180,1206,29,1219,1248,28,1133,1161,20,1500,1520,16,1146,1162,8,599,607,7,595,602,29,973,1002,17,348,365,310,12912,13222
