region_id,Med_ag_pe_In_pe_h_I_p,Me_ag_ps_N_In_ps_ot_hh,Med_age_psns_Tot,Me_p_in_wk_In_ps_hh_In_p,Me_ps_in_wk_No_In_ps_ot_hh,Med_psnl_inc_wk_Tot,Me_hh_in_wk_In_ps_hh_In_ps,Me_hh_in_wk_No_In_ps_ot_hh,Med_hhd_inc_wk_Tot,Me_mo_re_mt_In_ps_hh_In_ps,Me_mo_re_mt_No_In_ps_ot_hh,Med_mort_repay_mth_Tot,Me_re_wk_In_ps_hh_Ind_psns,Me_re_wk_No_In_psns_oth_hh,Med_rent_wk_Tot,Av_N_p_pe_be_In_ps_hh_wi_In_p,Av_Nu_ps_pe_be_No_In_ps_ot_hh,Avg_Nu_psns_per_bed_Tot,Av_hh_si_In_ps_hh_wi_Ind_psns,Avg_hh_si_No_Ind_psn_othr_hhd,Avg_household_size_Tot,P_d_n_x_b_In_ps_hh_w_In_p,P_d_n_x_b_No_In_p_oth_hh,P_d_n_x_b_Tot
LGA33430,21,38,37,455,572,571,1168,1174,1174,2167,2065,2069,350,350,350,1.2,1.1,1.1,3.1,2.5,2.5,8.4,2.6,2.7
LGA33610,18,39,38,353,575,564,875,1038,1026,1127,1300,1300,170,155,160,1.2,1.1,1.1,3.4,2.5,2.5,9.5,1.5,1.9
LGA33620,16,44,43,346,416,413,788,806,805,1532,1343,1359,220,220,220,1.2,1.1,1.1,3.4,2.4,2.4,8.5,2.5,2.7
LGA33800,22,47,46,360,487,478,792,919,914,1083,1200,1200,150,151,150,1.2,1.1,1.1,3.3,2.3,2.4,12.9,1.6,2.1
LGA33830,24,30,25,291,749,294,839,1750,878,0,0,0,100,4,96,1.4,1.0,1.4,4.1,2.0,3.9,32.1,0,29.8
LGA33960,18,33,32,419,598,592,1094,1241,1234,1764,1733,1733,260,280,280,1.2,1.1,1.1,3.5,2.7,2.8,9.6,2.9,3.2
LGA33980,25,31,31,892,1057,1052,2625,2579,2581,1788,1900,1900,60,64,64,1.2,1.1,1.1,3.2,2.8,2.9,7.6,2.3,2.5
LGA34420,26,38,28,274,1010,285,1039,1536,1101,0,0,0,45,33,45,1.7,1.1,1.6,4.6,1.6,4.1,50.8,0,41.1
LGA34570,24,48,27,285,1093,304,1100,1750,1141,0,0,0,125,10,120,1.5,1.3,1.4,4.5,1.6,3.8,33.7,11.1,28.2
LGA34580,17,38,37,360,465,463,924,1006,1003,1517,1517,1517,260,250,250,1.3,1.1,1.1,3.6,2.7,2.7,8.5,3.3,3.5
LGA34590,18,33,33,417,580,576,1148,1268,1263,1800,1800,1800,300,305,300,1.2,1.1,1.1,3.6,2.9,2.9,10.8,3.6,3.8
LGA34710,18,36,34,500,678,669,778,1194,1161,1925,1350,1400,170,142,150,1.3,1.1,1.1,3.2,2.5,2.5,15.9,2.1,3.1
LGA34770,19,36,36,518,712,704,1419,1588,1578,2167,2139,2158,270,320,310,1.2,1.1,1.1,3.5,2.7,2.7,11.4,2.8,3.3
LGA34800,29,34,34,900,843,845,1033,1179,1179,0,975,975,125,25,88,1.4,1.1,1.1,2.7,2.4,2.4,17.6,2.8,3.7
LGA34830,30,43,31,293,860,295,875,1125,963,0,0,0,53,40,53,1.3,1.3,1.3,3.4,1.8,3.1,17.7,36.4,20.5
LGA34860,20,37,36,451,660,645,1028,1231,1209,1216,1400,1365,150,150,150,1.2,1.1,1.1,3.2,2.5,2.6,7.4,2.1,2.5
LGA35010,19,37,37,425,584,581,1138,1262,1258,1950,1926,1928,295,300,300,1.2,1.1,1.1,3.4,2.7,2.7,7.3,1.8,2.0
LGA35250,21,50,25,268,1088,286,863,2017,1005,0,0,0,60,0,60,1.7,1.2,1.6,4.6,1.7,4.0,40.9,0,32.0
LGA35300,21,31,30,472,1043,952,1363,2190,2062,1800,2000,2000,150,275,250,1.3,1.1,1.2,3.5,2.6,2.7,16.2,3.6,5.6
LGA35600,18,39,37,402,591,568,985,975,976,867,1083,1083,150,120,125,1.3,1.1,1.1,3.3,2.4,2.5,8.3,2.3,3.0
LGA35670,23,43,23,258,833,261,790,1583,819,0,0,0,92,39,90,1.5,1.3,1.5,4.2,3.7,4.2,30.1,0,29.1
LGA35760,23,46,44,345,450,440,671,799,789,1130,1000,1003,130,110,115,1.2,1.1,1.1,2.9,2.3,2.3,7.2,2.2,2.5
LGA35780,20,36,22,369,873,438,906,1516,976,0,0,0,65,11,60,1.6,1.2,1.5,4.0,2.1,3.6,30.5,10.0,26.5
LGA35790,22,42,23,283,1091,290,1157,1583,1175,0,0,0,105,11,100,1.9,1.1,1.8,5.0,1.9,4.8,57.3,0,52.8
LGA35800,21,48,40,402,532,500,870,897,890,521,520,520,95,50,85,1.4,1.1,1.1,3.3,2.0,2.3,10.3,1.3,3.7
LGA36070,31,46,33,293,933,313,1005,1218,1034,0,0,0,85,30,70,1.6,1.1,1.5,3.9,1.5,3.5,32.6,0,28.0
LGA36150,27,40,40,454,604,586,1140,930,937,1300,650,650,100,100,100,1.2,1.1,1.1,2.6,2.3,2.3,11.3,3.0,4.2
LGA36250,21,40,39,437,611,608,1187,1369,1365,2000,2000,2000,290,350,350,1.2,1.1,1.1,3.3,2.7,2.7,7.7,1.6,1.8
LGA36300,22,37,37,533,584,580,949,972,969,180,708,700,120,36,36,1.1,1.1,1.1,2.8,2.4,2.5,0,3.8,3.5
LGA36360,19,38,37,402,586,578,1030,1176,1166,1700,1690,1694,220,250,250,1.3,1.1,1.1,3.4,2.5,2.6,10.7,2.7,3.2
LGA36510,19,42,42,401,495,493,1112,1011,1014,2020,1733,1733,260,250,250,1.2,1.1,1.1,3.4,2.6,2.6,8.3,2.2,2.4
LGA36580,17,42,41,367,448,445,893,930,928,1647,1517,1517,250,240,240,1.2,1.1,1.1,3.5,2.6,2.6,11.2,2.5,2.8
LGA36630,18,43,42,354,399,397,789,789,789,1235,1200,1200,180,195,195,1.2,1.1,1.1,3.2,2.4,2.4,11.4,2.3,2.7
LGA36660,18,43,42,351,452,448,812,838,837,1183,1300,1300,200,195,195,1.2,1.1,1.1,3.3,2.4,2.4,10.8,2.0,2.3
LGA36710,19,42,42,418,521,519,1074,1008,1010,1950,1863,1863,320,320,320,1.2,1.1,1.1,3.2,2.5,2.5,7.0,1.7,1.8
LGA36810,22,45,42,326,469,451,807,858,853,1148,1463,1426,180,190,185,1.4,1.1,1.1,3.5,2.3,2.4,18.1,2.8,4.0
LGA36910,18,38,37,409,552,549,992,1064,1061,1574,1517,1517,220,230,230,1.2,1.1,1.1,3.4,2.5,2.5,9.3,1.7,2.0
LGA36950,22,35,28,543,1059,684,1325,1948,1587,1733,2058,1733,149,35,120,1.5,1.2,1.4,4.0,2.2,3.4,19.4,3.7,13.7
LGA36960,22,33,23,306,419,313,828,1444,850,0,0,0,60,35,60,1.4,1.1,1.3,3.8,1.9,3.7,21.1,0,19.9
LGA37010,20,34,33,440,687,675,1197,1392,1381,1762,1863,1861,250,295,290,1.3,1.1,1.1,3.5,2.6,2.6,12.5,2.3,2.9
LGA37300,20,32,30,1004,1280,1237,2333,2521,2497,2000,2100,2058,356,196,231,1.3,1.1,1.2,3.5,2.6,2.8,9.0,1.6,3.0
LGA37310,19,37,37,384,548,541,925,1077,1066,1127,1322,1300,210,190,198,1.3,1.1,1.1,3.4,2.5,2.6,10.3,2.3,2.7
LGA37340,22,38,38,461,627,621,1143,1166,1164,1350,1798,1755,230,270,261,1.3,1.1,1.1,3.0,2.4,2.4,8.8,2.9,3.2
LGA37400,32,44,43,563,546,547,666,877,865,433,961,921,120,65,70,1.3,1.1,1.1,2.6,2.2,2.3,6.8,1.6,2.2
LGA37550,20,42,22,273,1022,285,724,1208,758,0,0,0,105,50,105,1.6,1.1,1.6,4.1,1.3,3.7,37.1,0,32.6
LGA37570,24,40,25,255,0,254,871,2333,956,0,0,0,75,0,65,1.4,1.0,1.4,3.9,2.5,3.8,32.3,0,29.6
LGA37600,21,38,22,273,357,274,986,1166,993,0,0,0,120,47,120,1.7,1.2,1.7,5.0,2.2,4.9,48.4,0,47.3
LGA39399,76,47,48,500,666,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,33,45,44,285,387,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,30,30,30,352,565,561,582,1150,1146,2253,1863,1882,130,323,320,1.2,1.1,1.1,1.9,1.9,1.9,4.4,5.6,5.6
LGA40120,22,42,42,425,665,665,1197,1512,1509,1625,1700,1700,270,260,260,1.1,1.1,1.1,3.3,2.7,2.7,0,1.5,1.5
LGA40220,23,48,47,286,456,454,704,864,861,1135,1378,1366,225,210,210,1.1,1.1,1.1,3.1,2.3,2.3,4.9,1.4,1.5
LGA40250,24,47,26,259,1082,277,983,1427,1137,1863,0,1863,40,0,20,1.9,1.1,1.6,4.9,1.5,3.8,47.6,2.3,32.6
LGA40310,23,41,41,395,567,566,843,1128,1124,1733,1456,1460,200,210,210,1.2,1.1,1.1,3.0,2.5,2.5,7.8,1.3,1.3
LGA40430,20,51,51,549,402,404,1600,711,723,867,867,867,0,140,140,1.2,1.1,1.1,2.9,2.1,2.1,0,0.5,0.5
LGA40520,20,43,42,346,452,447,735,808,802,1127,1083,1083,145,150,146,1.2,1.1,1.1,3.0,2.3,2.3,7.8,1.8,2.0
LGA40700,29,44,44,365,717,715,1291,1474,1473,2775,2000,2000,258,290,290,1.2,1.1,1.1,2.5,2.4,2.4,0,1.6,1.6
LGA40910,24,41,41,405,518,517,930,1070,1070,1408,1600,1600,250,260,260,1.1,1.1,1.1,2.8,2.5,2.5,8.9,2.5,2.6
LGA41010,24,41,38,317,663,583,883,1126,1058,1391,1192,1215,110,142,130,1.3,1.1,1.1,3.4,2.3,2.5,14.3,1.9,4.4
LGA41060,24,41,41,380,526,525,775,1023,1019,1625,1700,1698,160,240,235,1.2,1.1,1.1,2.7,2.3,2.3,9.1,3.0,3.1
LGA41140,19,43,43,357,525,523,900,946,945,1534,1213,1213,180,180,180,1.5,1.1,1.1,3.0,2.4,2.4,11.1,0.8,0.9
LGA41190,11,44,44,700,537,539,1750,949,953,1400,733,733,262,86,86,1.4,1.1,1.1,1.0,2.3,2.3,0,1.5,1.5
LGA41330,30,47,45,355,448,430,871,671,696,1733,542,563,140,100,110,1.4,1.1,1.1,3.2,1.8,2.0,10.7,2.4,3.4
LGA41560,19,48,47,333,399,398,746,750,750,943,1083,1083,175,185,184,1.2,1.0,1.0,3.2,2.2,2.2,8.0,1.2,1.4
LGA41750,21,43,43,159,501,500,1233,810,810,0,1083,1083,20,69,64,1.3,1.1,1.1,3.3,2.3,2.3,33.3,2.2,2.8
LGA41830,22,47,45,384,496,482,966,839,850,758,867,867,130,130,130,1.2,1.0,1.1,2.7,2.2,2.3,8.1,0.7,1.5
LGA41960,38,43,43,633,452,455,1562,823,843,1083,1192,1120,290,180,180,1.0,1.1,1.1,3.3,2.3,2.3,0,1.1,1.0
LGA42030,17,41,40,397,517,516,783,963,961,1181,1408,1408,230,220,220,1.2,1.1,1.1,3.2,2.4,2.4,5.5,1.6,1.7
LGA42110,37,46,46,307,416,413,516,766,761,1300,758,758,175,120,120,1.1,1.1,1.1,2.7,2.3,2.3,7.7,1.7,1.8
LGA42250,26,41,41,472,579,577,1062,1185,1183,867,1300,1300,185,135,135,1.2,1.1,1.1,3.1,2.7,2.7,0,1.2,1.2
LGA42600,25,45,45,459,647,646,977,1159,1159,2728,1842,1850,270,270,270,1.1,1.1,1.1,2.4,2.1,2.1,3.0,1.5,1.5
LGA42750,23,46,46,314,492,490,700,840,837,867,1083,1083,130,160,160,1.1,1.1,1.1,2.4,2.2,2.2,0,1.4,1.3
LGA43080,23,46,46,533,392,392,3100,745,761,0,802,802,851,92,96,1.0,1.1,1.1,3.5,2.4,2.4,0,1.2,1.2
LGA43220,54,45,45,350,575,573,900,1042,1028,0,575,575,0,80,80,1.0,1.1,1.1,2.0,2.4,2.4,0,1.0,1.0
LGA43360,38,47,46,289,483,481,700,823,820,3339,1040,1040,145,130,130,1.2,1.0,1.0,2.9,2.2,2.2,0,1.0,1.0
LGA43650,18,38,38,306,573,571,1312,1277,1277,1018,1430,1430,205,200,200,1.1,1.1,1.1,3.8,2.8,2.8,5.1,1.3,1.3
LGA43710,19,41,40,391,529,527,1018,1038,1037,1203,1200,1200,150,132,140,1.2,1.1,1.1,3.4,2.5,2.6,7.7,1.8,2.0
LGA43790,22,43,43,316,461,458,665,836,829,997,1062,1056,145,135,135,1.2,1.1,1.1,3.0,2.3,2.4,4.6,1.6,1.7
LGA43920,21,40,40,495,526,526,1478,1159,1163,1600,1354,1365,185,200,200,1.1,1.1,1.1,3.2,2.7,2.7,4.0,2.5,2.5
LGA44000,38,52,39,212,766,254,425,2750,549,0,0,0,0,0,0,1.4,1.0,1.2,2.5,1.4,2.0,28.6,0,17.4
LGA44060,21,39,39,381,554,552,875,1067,1064,1900,1600,1603,172,245,240,1.1,1.1,1.1,2.9,2.3,2.3,5.8,2.0,2.1
LGA44210,23,49,48,354,404,402,859,754,757,1300,1083,1083,170,140,145,1.2,1.1,1.1,2.9,2.2,2.2,10.4,1.7,1.9
LGA44340,25,41,41,453,639,637,1471,1386,1386,1800,1733,1733,195,266,265,1.2,1.1,1.1,2.7,2.5,2.5,5.7,1.8,1.8
LGA44550,19,38,38,361,600,598,1125,1256,1254,2167,1603,1616,270,265,265,1.1,1.1,1.1,3.0,2.6,2.6,3.2,1.3,1.3
LGA44620,18,38,37,345,507,504,753,904,899,1250,1257,1257,150,160,160,1.2,1.1,1.1,2.9,2.3,2.3,7.7,1.5,1.7
LGA44830,16,49,49,339,430,426,620,805,796,1668,910,910,145,100,100,1.1,1.1,1.1,2.8,2.2,2.3,0,1.5,1.5
LGA45040,23,41,40,342,459,454,803,838,837,1170,1200,1200,168,180,180,1.2,1.1,1.1,3.1,2.4,2.4,8.4,2.5,2.8
LGA45090,18,40,40,488,577,576,855,1019,1013,1040,1090,1088,105,150,150,1.1,1.1,1.1,3.0,2.4,2.4,8.2,1.8,1.9
LGA45120,29,46,46,295,463,460,585,851,844,1083,946,953,90,110,110,1.2,1.1,1.1,2.8,2.3,2.3,10.8,1.3,1.5
LGA45290,30,39,39,368,603,601,754,1134,1132,2600,1800,1800,195,260,260,1.1,1.1,1.1,2.3,2.2,2.2,8.8,2.5,2.5
LGA45340,19,39,38,390,543,542,949,1082,1080,1452,1473,1473,240,250,250,1.2,1.0,1.1,3.1,2.5,2.5,7.5,1.6,1.6
LGA45400,30,50,49,524,424,428,1281,913,921,1408,750,809,0,71,71,2.4,1.1,1.1,2.8,2.2,2.2,0,1.2,1.1
LGA45540,25,50,50,335,357,356,558,565,565,650,563,564,135,125,125,1.1,1.1,1.1,2.4,2.0,2.0,9.8,2.2,2.6
LGA45680,18,33,32,357,458,455,789,901,897,1300,1300,1300,200,200,200,1.2,1.1,1.1,3.2,2.6,2.6,9.2,3.2,3.4
LGA45890,23,38,37,360,487,484,748,956,951,1463,1600,1595,180,220,220,1.2,1.1,1.1,2.9,2.3,2.4,10.3,3.9,4.1
LGA46090,24,41,38,346,581,541,790,1033,986,1218,1200,1200,150,150,150,1.2,1.1,1.1,3.1,2.3,2.4,12.2,1.4,2.9
LGA46300,20,39,38,347,533,523,745,931,923,1083,1309,1300,170,190,180,1.2,1.1,1.1,3.1,2.3,2.4,13.6,1.7,2.3
LGA46450,20,42,41,332,406,403,635,776,772,758,1018,1000,150,145,150,1.2,1.1,1.1,3.0,2.3,2.3,10.6,1.7,2.0
LGA46510,26,37,36,371,663,660,949,1342,1337,1950,1733,1733,280,259,260,1.1,1.1,1.1,2.6,2.4,2.4,16.3,3.5,3.6
LGA46670,19,41,40,329,464,462,690,847,843,1365,1083,1083,150,145,150,1.1,1.1,1.1,3.1,2.4,2.4,7.8,2.3,2.4
LGA46860,27,45,45,840,548,549,1607,838,855,2613,1380,1389,213,160,162,1.2,1.0,1.1,3.2,2.2,2.3,0,0,0
LGA46970,25,29,29,1343,1467,1465,1874,2764,2755,2817,2383,2400,185,195,193,1.0,1.1,1.1,2.9,2.9,2.9,0,1.2,1.2
LGA47140,20,35,35,394,504,502,993,1021,1020,1500,1408,1408,210,240,240,1.2,1.1,1.1,3.1,2.6,2.6,10.1,3.4,3.5
LGA47290,12,44,43,241,482,479,866,860,861,2200,700,761,0,95,95,1.0,1.1,1.1,4.1,2.3,2.3,33.3,1.2,1.7
LGA47490,21,43,43,325,467,464,2333,803,811,2167,1116,1116,0,140,140,1.3,1.1,1.1,5.1,2.4,2.4,0,2.1,2.1
LGA47630,36,40,40,475,529,528,1468,942,945,1097,1018,1018,180,135,135,1.2,1.1,1.1,3.5,2.5,2.5,0,1.8,1.8
LGA47700,22,40,40,412,593,591,990,1248,1245,1586,1517,1517,195,260,260,1.1,1.0,1.0,2.9,2.6,2.6,7.1,1.5,1.5
LGA47800,21,45,44,334,436,427,705,785,780,957,874,880,115,110,110,1.2,1.1,1.1,3.1,2.3,2.3,13.9,1.2,1.9
LGA47910,35,48,48,350,458,456,466,788,780,0,1257,1257,88,150,150,1.4,1.1,1.1,1.9,2.2,2.2,0,1.6,1.6
LGA47980,25,40,39,464,723,722,1312,1428,1427,1625,1950,1950,260,280,280,1.1,1.1,1.1,2.5,2.3,2.3,3.6,2.1,2.1
LGA48050,23,56,56,428,409,409,1178,747,751,1250,1235,1235,250,214,215,1.2,1.0,1.0,3.6,2.1,2.1,9.7,0.8,0.9
LGA48130,24,42,42,342,463,460,688,847,842,923,1000,999,165,146,150,1.2,1.1,1.1,3.1,2.4,2.4,6.1,2.4,2.5
LGA48260,29,44,44,480,701,700,833,1458,1454,0,1950,1950,215,260,260,1.2,1.1,1.1,1.9,2.3,2.3,0,1.4,1.3
LGA48340,23,43,42,383,472,471,850,886,885,948,975,975,133,130,130,1.1,1.1,1.1,2.9,2.3,2.4,2.9,1.0,1.0
LGA48410,26,38,38,386,547,546,964,1015,1014,1949,1686,1690,189,250,247,1.1,1.1,1.1,2.5,2.3,2.3,6.3,3.5,3.5
LGA48540,21,39,38,321,480,472,688,949,935,1185,1300,1300,140,150,150,1.2,1.1,1.1,2.9,2.3,2.3,7.2,1.6,1.8
LGA48640,43,38,39,1562,536,541,579,977,962,165,769,758,150,84,88,1.0,1.1,1.1,2.0,2.4,2.4,0,1.3,1.2
LGA48750,32,51,51,274,440,437,833,782,783,2730,1188,1188,240,190,190,1.0,1.1,1.1,2.7,2.2,2.2,0,0.8,0.8
LGA48830,25,53,52,315,397,394,571,721,717,1023,975,975,120,140,140,1.2,1.1,1.1,2.7,2.1,2.2,9.2,1.2,1.4
LGA49399,28,41,39,372,838,747,703,1152,1086,217,867,724,45,47,45,1.5,1.1,1.2,3.3,2.1,2.3,18.6,2.1,4.9
LGA49499,37,39,39,289,374,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA50080,22,41,41,361,526,521,810,1014,1003,1600,1560,1560,178,230,230,1.2,1.1,1.1,3.0,2.4,2.4,6.8,1.6,1.8
LGA50210,19,34,34,371,627,621,1086,1315,1309,1733,1863,1853,250,290,290,1.2,1.1,1.1,3.5,2.6,2.7,8.5,1.9,2.1
LGA50250,25,34,33,772,1957,1873,1778,2757,2708,9999,737,954,35,29,30,1.4,1.1,1.1,3.5,2.7,2.8,11.0,2.1,3.3
LGA50280,19,39,39,530,593,592,1093,1099,1099,1517,1733,1733,300,260,260,1.1,1.1,1.1,3.1,2.5,2.5,5.4,1.9,1.9
LGA50350,20,39,38,393,648,643,1087,1281,1276,2035,1855,1860,280,300,300,1.2,1.1,1.1,3.4,2.4,2.4,12.5,1.6,1.9
LGA50420,21,37,37,447,664,662,1105,1292,1290,1517,1950,1950,250,300,300,1.2,1.1,1.1,3.0,2.4,2.4,10.4,2.8,2.9
LGA50490,21,36,35,386,665,659,930,1270,1263,1800,2000,2000,215,300,300,1.2,1.1,1.1,3.1,2.3,2.4,9.9,3.2,3.4
LGA50560,16,52,51,365,408,403,866,751,757,4407,1300,1300,85,94,94,1.4,1.1,1.1,3.1,2.2,2.2,11.1,0.5,0.9
LGA50630,21,38,38,433,1238,1219,1233,1860,1840,2000,2167,2167,280,210,220,1.2,1.1,1.1,3.7,2.6,2.6,26.1,1.1,2.1
LGA50770,27,45,44,433,500,498,1033,884,884,975,1122,1122,80,110,110,1.3,1.1,1.1,2.5,2.4,2.4,0,1.2,1.1
LGA50840,26,46,46,362,467,465,633,890,884,1300,1500,1500,280,180,183,1.1,1.1,1.1,2.3,2.4,2.3,0,1.5,1.5
LGA50910,22,47,45,281,488,458,700,892,871,1200,1100,1100,90,85,86,1.4,1.1,1.1,3.8,2.2,2.3,0,1.0,0.9
LGA50980,23,35,32,329,943,779,979,1841,1609,2500,2600,2600,110,249,191,1.4,1.2,1.2,3.6,2.5,2.8,20.8,5.3,9.4
LGA51080,15,41,37,341,494,475,675,890,872,741,965,965,140,60,70,1.4,1.1,1.1,3.7,2.6,2.7,21.3,2.3,4.5
LGA51120,18,42,40,117,509,501,574,847,828,563,442,451,140,72,75,1.2,1.1,1.1,3.1,2.3,2.3,20.0,1.3,2.0
LGA51190,22,39,39,360,588,582,958,1146,1139,1733,1647,1647,205,250,250,1.2,1.1,1.1,3.2,2.3,2.3,9.8,1.5,1.7
LGA51260,18,40,39,410,557,555,935,1081,1077,2059,1857,1869,215,270,270,1.2,1.0,1.0,3.2,2.5,2.5,7.1,1.0,1.1
LGA51310,30,39,39,719,915,914,1125,2290,2285,2150,2600,2600,240,390,385,1.1,1.1,1.1,2.8,2.7,2.7,0,1.7,1.7
LGA51330,21,34,34,392,596,594,1033,1426,1422,1733,1900,1900,224,332,330,1.2,1.1,1.1,3.1,2.7,2.7,6.8,2.9,3.0
LGA51400,21,34,34,380,672,664,1192,1634,1628,2167,2000,2000,248,320,310,1.3,1.0,1.0,3.7,2.9,2.9,7.4,0.7,0.9
LGA51470,14,45,45,633,568,570,700,989,959,0,700,700,145,93,98,1.5,1.0,1.0,3.7,2.2,2.3,0,1.9,1.8
LGA51540,25,40,38,361,642,594,914,1155,1109,1000,1560,1517,155,150,152,1.4,1.1,1.2,3.4,2.3,2.5,18.6,4.0,6.5
LGA51610,14,43,42,514,573,570,833,1260,1235,2500,1408,1500,185,100,150,1.3,1.1,1.1,4.2,2.5,2.6,0,2.5,2.4
LGA51680,15,42,42,166,567,565,1125,1378,1371,1733,2093,2093,0,200,200,1.2,1.1,1.1,3.5,2.7,2.8,15.8,1.7,1.9
LGA51750,16,42,41,500,826,826,0,1787,1787,0,2675,2675,450,390,390,1.0,1.1,1.1,2.0,2.3,2.3,0,1.4,1.4
LGA51820,19,35,34,366,696,691,1253,1559,1554,2000,2000,2000,250,330,330,1.2,1.0,1.0,3.5,2.7,2.7,10.8,1.5,1.7
LGA51890,18,40,39,362,566,557,971,1353,1341,1067,1600,1582,189,200,200,1.3,1.1,1.1,3.6,2.4,2.5,10.7,1.7,2.0
LGA51960,23,32,31,343,951,845,761,1907,1814,1034,1300,1287,90,195,180,1.3,1.1,1.1,3.4,2.6,2.6,11.3,2.1,3.0
LGA52030,42,47,47,362,507,501,500,941,920,596,1647,1400,102,108,108,1.2,1.0,1.1,2.1,2.2,2.2,0,1.7,1.7
LGA52100,38,47,47,309,550,542,433,910,894,217,700,693,115,100,100,1.2,1.1,1.1,3.3,2.2,2.2,18.8,0.7,1.4
LGA52170,33,40,40,216,1024,1023,5000,2415,2422,0,3000,3000,0,450,450,1.0,1.1,1.1,1.6,2.5,2.5,0,1.1,1.1
LGA52240,9,41,41,266,500,487,433,846,830,943,800,800,0,80,80,1.2,1.1,1.1,3.8,2.4,2.4,21.4,1.7,2.4
LGA52310,81,44,44,250,474,470,2750,895,904,1600,1000,1042,0,116,116,1.0,1.1,1.1,2.5,2.5,2.5,0,2.1,2.1
LGA52380,21,55,51,278,405,394,733,660,687,0,217,217,100,100,100,1.4,1.1,1.1,3.6,1.7,2.0,0,8.4,6.9
LGA52450,23,38,38,366,507,505,1187,953,966,850,949,900,62,120,114,1.4,1.0,1.1,2.5,2.4,2.4,33.3,1.1,2.1
LGA52520,36,39,39,325,702,677,1125,1206,1200,535,964,953,125,105,105,1.4,1.0,1.1,3.0,2.4,2.5,15.0,1.3,1.9
LGA52590,23,44,43,350,575,571,900,1001,996,1127,1500,1500,110,200,200,1.2,1.0,1.1,2.9,2.3,2.3,7.5,0.9,1.1
LGA52660,19,35,35,556,638,637,1367,1511,1503,2000,1900,1900,300,290,290,1.1,1.0,1.0,3.6,2.7,2.7,3.0,1.0,1.0
LGA52730,14,47,47,292,472,470,719,849,848,1584,1387,1387,300,210,210,1.2,1.1,1.1,3.1,2.3,2.3,0,2.1,2.1
LGA52800,23,33,29,278,1059,411,893,1600,1207,1570,1842,1733,50,100,65,1.5,1.1,1.3,4.2,2.1,3.2,33.1,2.8,18.5
LGA52870,20,45,44,346,500,497,915,995,995,1387,1445,1430,175,190,190,1.1,1.1,1.1,3.0,2.5,2.5,6.7,2.2,2.3
LGA52940,17,43,42,633,520,523,2791,815,838,0,650,650,95,86,91,1.0,1.1,1.1,3.0,2.3,2.3,0,1.1,1.1
LGA53010,15,40,39,383,503,500,633,810,791,0,813,813,82,80,80,1.0,1.1,1.1,6.0,2.3,2.4,0,2.0,2.0
LGA53080,21,39,37,387,831,792,1050,1110,1096,190,660,650,38,100,85,1.3,1.1,1.1,3.5,2.1,2.2,17.5,2.2,3.9
LGA53150,13,42,42,500,859,856,959,1848,1839,1500,2297,2275,450,360,360,1.3,1.1,1.1,3.0,2.5,2.5,20.8,1.4,1.6
LGA53220,24,34,32,297,1984,1812,1507,2798,2692,366,358,358,100,70,75,1.7,1.1,1.2,4.5,2.7,3.1,34.8,2.2,9.2
LGA53290,18,39,38,318,590,579,1058,1143,1140,1246,1560,1517,178,180,180,1.3,1.1,1.1,3.4,2.5,2.5,7.3,1.2,1.5
LGA53360,14,38,38,533,739,736,1799,1371,1382,2295,2167,2167,300,250,264,1.3,1.1,1.1,3.4,2.4,2.4,0,2.9,2.9
LGA53430,26,41,41,369,686,680,735,1308,1297,2227,2167,2167,189,300,300,1.1,1.1,1.1,2.8,2.2,2.2,12.1,2.2,2.4
LGA53520,21,38,36,368,624,602,908,1253,1225,1409,1694,1647,200,240,230,1.3,1.1,1.1,3.4,2.5,2.6,12.2,1.7,2.5
LGA53570,20,45,45,393,473,472,1208,939,944,2535,1560,1600,240,200,200,1.1,1.1,1.1,3.4,2.4,2.4,0,1.8,1.8
LGA53640,19,38,36,376,626,611,1020,997,997,867,650,704,120,100,100,1.3,1.1,1.1,3.7,2.4,2.5,0,0.9,0.8
LGA53710,15,43,42,380,482,477,833,861,859,782,1083,1000,103,100,100,1.4,1.1,1.1,3.4,2.3,2.4,20.8,1.6,2.8
LGA53780,21,34,33,414,628,623,1161,1377,1372,1600,1800,1800,250,310,310,1.2,1.1,1.1,3.5,2.8,2.8,8.2,2.6,2.7
LGA53920,21,40,26,267,1141,312,812,1517,967,1083,175,175,50,0,50,1.8,1.1,1.6,4.5,1.8,3.7,44.9,3.0,31.6
LGA53990,20,37,37,408,607,603,1079,1472,1464,1733,1842,1842,200,260,260,1.2,1.1,1.1,3.5,2.7,2.7,5.6,1.6,1.7
LGA54060,28,44,44,556,516,517,1325,992,995,4500,1700,1700,210,195,200,1.3,1.1,1.1,2.5,2.5,2.5,6.1,1.1,1.3
LGA54130,19,41,40,833,593,598,583,972,961,1100,1000,1083,0,100,100,1.0,1.1,1.1,2.0,2.4,2.4,0,0.8,0.8
LGA54170,20,38,38,647,718,718,1738,1781,1780,2167,2000,2000,354,370,370,1.1,1.0,1.0,3.5,2.8,2.8,7.9,0.9,1.0
