region_id,M_0_4_Has_need_for_assist,M_0_4_Does_not_need_assist,M_0_4_Need_for_assistance_ns,M_0_4_Tot,M_5_14_Has_need_for_assist,M_5_14_Does_not_need_assist,M_5_14_Need_for_assistance_ns,M_5_14_Tot,M_15_19_Has_need_for_assist,M_15_19_Does_not_need_assist,M_15_19_Need_for_assist_ns,M_15_19_Tot,M_20_24_Has_need_for_assist,M_20_24_Does_not_need_assist,M_20_24_Need_for_assist_ns,M_20_24_Tot,M_25_34_Has_need_for_assist,M_25_34_Does_not_need_assist,M_25_34_Need_for_assist_ns,M_25_34_Tot,M_35_44_Has_need_for_assist,M_35_44_Does_not_need_assist,M_35_44_Need_for_assist_ns,M_35_44_Tot,M_45_54_Has_need_for_assist,M_45_54_Does_not_need_assist,M_45_54_Need_for_assist_ns,M_45_54_Tot,M_55_64_Has_need_for_assist,M_55_64_Does_not_need_assist,M_55_64_Need_for_assist_ns,M_55_64_Tot,M_65_over_Has_need_for_assist,M_65ov_Does_not_need_assist,M_65_over_Need_for_assist_ns,M_65_over_Tot,M_Tot_Has_need_for_assist,M_Tot_Does_not_need_assist,M_Tot_Need_for_assist_ns,M_Tot_Tot,F_0_4_Has_need_for_assist,F_0_4_Does_not_need_assist,F_0_4_Need_for_assistance_ns,F_0_4_Tot,F_5_14_Has_need_for_assist,F_5_14_Does_not_need_assist,F_5_14_Need_for_assistance_ns,F_5_14_Tot,F_15_19_Has_need_for_assist,F_15_19_Does_not_need_assist,F_15_19_Need_for_assist_ns,F_15_19_Tot,F_20_24_Has_need_for_assist,F_20_24_Does_not_need_assist,F_20_24_Need_for_assist_ns,F_20_24_Tot,F_25_34_Has_need_for_assist,F_25_34_Does_not_need_assist,F_25_34_Need_for_assist_ns,F_25_34_Tot,F_35_44_Has_need_for_assist,F_35_44_Does_not_need_assist,F_35_44_Need_for_assist_ns,F_35_44_Tot,F_45_54_Has_need_for_assist,F_45_54_Does_not_need_assist,F_45_54_Need_for_assist_ns,F_45_54_Tot,F_55_64_Has_need_for_assist,F_55_64_Does_not_need_assist,F_55_64_Need_for_assist_ns,F_55_64_Tot,F_65ov_Has_need_for_assist,F_65ov_Does_not_need_assist,F_65_over_Need_for_assist_ns,F_65_over_Tot,F_Tot_Has_need_for_assist,F_Tot_Does_not_need_assist,F_Tot_Need_for_assist_ns,F_Tot_Tot,P_0_4_Has_need_for_assist,P_0_4_Does_not_need_assist,P_0_4_Need_for_assistance_ns,P_0_4_Tot,P_5_14_Has_need_for_assist,P_5_14_Does_not_need_assist,P_5_14_Need_for_assistance_ns,P_5_14_Tot,P_15_19_Has_need_for_assist,P_15_19_Does_not_need_assist,P_15_19_Need_for_assist_ns,P_15_19_Tot,P_20_24_Has_need_for_assist,P_20_24_Does_not_need_assist,P_20_24_Need_for_assist_ns,P_20_24_Tot,P_25_34_Has_need_for_assist,P_25_34_Does_not_need_assist,P_25_34_Need_for_assist_ns,P_25_34_Tot,P_35_44_Has_need_for_assist,P_35_44_Does_not_need_assist,P_35_44_Need_for_assist_ns,P_35_44_Tot,P_45_54_Has_need_for_assist,P_45_54_Does_not_need_assist,P_45_54_Need_for_assist_ns,P_45_54_Tot,P_55_64_Has_need_for_assist,P_55_64_Does_not_need_assist,P_55_64_Need_for_assist_ns,P_55_64_Tot,P_65_over_Has_need_for_assist,P_65_ov_Does_not_need_assist,P_65_over_Need_for_assist_ns,P_65_over_Tot,P_Tot_Has_need_for_assist,P_Tot_Does_not_need_assist,P_Tot_Need_for_assist_ns,P_Tot_Tot
LGA17620,0,26,0,26,0,81,0,81,0,38,0,38,0,19,0,19,3,24,0,27,3,33,0,36,3,26,0,29,3,10,0,13,3,3,3,9,15,260,3,278,0,30,7,37,0,70,3,73,0,19,0,19,0,19,0,19,0,29,0,29,0,29,3,32,0,16,0,16,5,14,0,19,0,14,0,14,5,240,13,258,0,56,7,63,0,151,3,154,0,57,0,57,0,38,0,38,3,53,0,56,3,62,3,68,3,42,0,45,8,24,0,32,3,17,3,23,20,500,16,536
LGA17640,0,4,0,4,0,12,0,12,0,6,0,6,0,6,0,6,0,0,0,0,3,9,0,12,0,3,0,3,3,3,0,6,0,7,0,7,6,50,0,56,0,4,0,4,0,23,0,23,0,7,0,7,0,4,0,4,0,8,0,8,0,12,0,12,0,4,0,4,0,5,0,5,0,0,0,0,0,67,0,67,0,8,0,8,0,35,0,35,0,13,0,13,0,10,0,10,0,8,0,8,3,21,0,24,0,7,0,7,3,8,0,11,0,7,0,7,6,117,0,123
LGA17650,0,15,3,18,0,32,0,32,0,18,0,18,0,14,0,14,0,19,0,19,3,12,3,18,4,17,0,21,4,15,0,19,3,5,0,8,14,147,6,167,0,21,3,24,3,41,0,44,3,20,0,23,0,7,0,7,0,18,0,18,0,14,0,14,3,27,0,30,3,12,0,15,3,6,3,12,15,166,6,187,0,36,6,42,3,73,0,76,3,38,0,41,0,21,0,21,0,37,0,37,3,26,3,32,7,44,0,51,7,27,0,34,6,11,3,20,29,313,12,354
LGA17700,0,3,0,3,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,3,0,6,0,0,0,0,6,13,3,22,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,3,0,3,0,0,0,0,3,9,3,15,0,3,3,6,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,3,0,6,3,6,0,9,0,0,0,0,9,22,6,37
LGA17750,3,171,16,190,19,307,18,344,5,156,5,166,6,123,4,133,5,154,4,163,11,122,3,136,9,84,3,96,12,62,0,74,6,22,3,31,76,1201,56,1333,3,175,17,195,14,316,8,338,4,141,11,156,0,113,3,116,8,167,6,181,10,165,3,178,17,104,6,127,4,49,5,58,15,32,3,50,75,1262,62,1399,6,346,33,385,33,623,26,682,9,297,16,322,6,236,7,249,13,321,10,344,21,287,6,314,26,188,9,223,16,111,5,132,21,54,6,81,151,2463,118,2732
LGA17800,0,4,0,4,0,8,0,8,0,7,0,7,0,4,0,4,0,6,0,6,0,0,0,0,0,6,0,6,0,5,0,5,0,4,3,7,0,44,3,47,0,3,0,3,0,5,0,5,0,8,0,8,0,0,0,0,0,6,0,6,0,6,0,6,0,13,0,13,0,3,0,3,0,3,0,3,0,47,0,47,0,7,0,7,0,13,0,13,0,15,0,15,0,4,0,4,0,12,0,12,0,6,0,6,0,19,0,19,0,8,0,8,0,7,3,10,0,91,3,94
LGA17850,0,16,3,19,0,26,5,31,0,11,4,15,0,4,0,4,0,3,0,3,4,9,0,13,0,11,0,11,0,9,0,9,0,4,0,4,4,93,12,109,0,12,0,12,0,23,3,26,0,8,0,8,0,9,0,9,0,17,0,17,0,9,3,12,3,3,0,6,4,8,0,12,3,6,0,9,10,95,6,111,0,28,3,31,0,49,8,57,0,19,4,23,0,13,0,13,0,20,0,20,4,18,3,25,3,14,0,17,4,17,0,21,3,10,0,13,14,188,18,220
LGA17900,0,71,4,75,7,175,17,199,0,79,5,84,3,61,3,67,0,82,6,88,0,98,4,102,6,91,10,107,12,63,5,80,15,40,3,58,43,760,57,860,0,110,9,119,3,184,8,195,3,90,3,96,3,57,3,63,0,100,8,108,4,119,8,131,10,101,5,116,8,60,3,71,20,33,0,53,51,854,47,952,0,181,13,194,10,359,25,394,3,169,8,180,6,118,6,130,0,182,14,196,4,217,12,233,16,192,15,223,20,123,8,151,35,73,3,111,94,1614,104,1812
LGA17950,0,22,0,22,0,36,3,39,0,11,4,15,0,7,0,7,0,15,0,15,0,16,0,16,4,17,0,21,4,15,0,19,0,3,0,3,8,142,7,157,0,12,0,12,5,51,4,60,0,19,0,19,0,15,0,15,0,24,0,24,3,31,0,34,0,19,0,19,3,13,0,16,3,8,0,11,14,192,4,210,0,34,0,34,5,87,7,99,0,30,4,34,0,22,0,22,0,39,0,39,3,47,0,50,4,36,0,40,7,28,0,35,3,11,0,14,22,334,11,367
LGA18000,0,28,0,28,0,58,5,63,0,14,0,14,0,19,0,19,0,25,0,25,4,49,0,53,7,35,4,46,5,26,0,31,0,19,3,22,16,273,12,301,0,20,0,20,6,54,0,60,0,21,0,21,0,30,0,30,0,37,0,37,0,59,0,59,0,30,0,30,0,13,0,13,10,18,3,31,16,282,3,301,0,48,0,48,6,112,5,123,0,35,0,35,0,49,0,49,0,62,0,62,4,108,0,112,7,65,4,76,5,39,0,44,10,37,6,53,32,555,15,602
LGA18020,0,56,8,64,4,119,12,135,3,42,0,45,0,30,0,30,4,26,0,30,0,32,6,38,9,35,0,44,7,16,0,23,6,19,3,28,33,375,29,437,0,63,3,66,0,98,5,103,0,38,5,43,0,28,3,31,0,43,4,47,7,42,4,53,4,43,0,47,4,30,0,34,5,17,3,25,20,402,27,449,0,119,11,130,4,217,17,238,3,80,5,88,0,58,3,61,4,69,4,77,7,74,10,91,13,78,0,91,11,46,0,57,11,36,6,53,53,777,56,886
LGA18050,0,9,0,9,0,13,3,16,0,9,0,9,0,12,0,12,0,26,0,26,0,21,0,21,4,14,0,18,0,6,0,6,0,3,0,3,4,113,3,120,0,7,0,7,0,20,0,20,0,13,0,13,0,11,0,11,0,26,3,29,0,16,3,19,0,12,0,12,0,4,3,7,4,0,0,4,4,109,9,122,0,16,0,16,0,33,3,36,0,22,0,22,0,23,0,23,0,52,3,55,0,37,3,40,4,26,0,30,0,10,3,13,4,3,0,7,8,222,12,242
LGA18100,0,3,0,3,0,9,0,9,3,3,0,6,0,3,0,3,0,3,0,3,3,5,0,8,3,3,0,6,0,3,0,3,0,0,0,0,9,32,0,41,0,3,3,6,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,3,3,0,6,3,19,3,25,0,6,3,9,0,14,0,14,3,3,0,6,0,3,0,3,0,3,0,3,3,5,0,8,3,8,0,11,0,6,0,6,3,3,0,6,12,51,3,66
LGA18150,3,90,10,103,13,188,4,205,5,84,22,111,0,37,61,98,3,72,103,178,0,70,54,124,7,55,10,72,12,51,0,63,9,11,0,20,52,658,264,974,3,64,4,71,0,153,5,158,0,72,0,72,4,54,5,63,0,76,16,92,7,79,12,98,7,72,3,82,10,41,5,56,10,24,3,37,41,635,53,729,6,154,14,174,13,341,9,363,5,156,22,183,4,91,66,161,3,148,119,270,7,149,66,222,14,127,13,154,22,92,5,119,19,35,3,57,93,1293,317,1703
LGA18200,0,24,3,27,4,65,4,73,4,34,0,38,0,30,0,30,3,26,0,29,0,33,4,37,5,39,0,44,5,12,0,17,6,11,0,17,27,274,11,312,0,38,8,46,0,64,5,69,3,52,0,55,0,21,3,24,3,34,3,40,0,44,0,44,7,46,4,57,0,15,4,19,5,9,0,14,18,323,27,368,0,62,11,73,4,129,9,142,7,86,0,93,0,51,3,54,6,60,3,69,0,77,4,81,12,85,4,101,5,27,4,36,11,20,0,31,45,597,38,680
LGA18250,3,6,0,9,0,10,0,10,0,9,0,9,0,8,0,8,0,5,0,5,0,7,0,7,0,9,0,9,0,3,0,3,0,4,3,7,3,61,3,67,0,4,0,4,3,4,0,7,0,11,0,11,0,4,0,4,0,13,0,13,0,13,0,13,0,3,0,3,0,7,0,7,0,3,3,6,3,62,3,68,3,10,0,13,3,14,0,17,0,20,0,20,0,12,0,12,0,18,0,18,0,20,0,20,0,12,0,12,0,10,0,10,0,7,6,13,6,123,6,135
LGA18350,4,33,3,40,10,87,3,100,4,50,3,57,0,25,3,28,4,23,0,27,0,39,0,39,3,32,3,38,3,22,0,25,8,10,0,18,36,321,15,372,0,48,0,48,9,100,4,113,3,40,3,46,0,22,6,28,0,35,14,49,6,47,3,56,5,46,3,54,4,13,0,17,0,19,0,19,27,370,33,430,4,81,3,88,19,187,7,213,7,90,6,103,0,47,9,56,4,58,14,76,6,86,3,95,8,78,6,92,7,35,0,42,8,29,0,37,63,691,48,802
LGA18400,3,49,3,55,9,131,3,143,3,43,0,46,3,34,0,37,0,46,3,49,3,55,3,61,5,48,3,56,3,35,0,38,4,13,0,17,33,454,15,502,0,50,5,55,5,144,5,154,0,47,3,50,3,32,0,35,3,54,0,57,0,72,3,75,3,50,0,53,4,33,0,37,6,10,3,19,24,492,19,535,3,99,8,110,14,275,8,297,3,90,3,96,6,66,0,72,3,100,3,106,3,127,6,136,8,98,3,109,7,68,0,75,10,23,3,36,57,946,34,1037
LGA18450,7,228,20,255,26,471,15,512,7,242,5,254,13,184,6,203,8,272,6,286,13,186,12,211,26,147,6,179,12,95,0,107,12,48,5,65,124,1873,75,2072,3,256,19,278,17,416,15,448,5,233,5,243,6,182,3,191,11,250,10,271,15,253,6,274,11,207,4,222,25,83,7,115,25,83,5,113,118,1963,74,2155,10,484,39,533,43,887,30,960,12,475,10,497,19,366,9,394,19,522,16,557,28,439,18,485,37,354,10,401,37,178,7,222,37,131,10,178,242,3836,149,4227
LGA18500,0,7,0,7,0,7,0,7,0,12,0,12,0,11,0,11,0,10,0,10,0,3,0,3,0,3,0,3,0,4,0,4,0,0,0,0,0,57,0,57,0,3,0,3,0,8,0,8,0,7,0,7,0,3,0,3,0,13,0,13,0,8,0,8,0,5,0,5,0,4,0,4,0,0,4,4,0,51,4,55,0,10,0,10,0,15,0,15,0,19,0,19,0,14,0,14,0,23,0,23,0,11,0,11,0,8,0,8,0,8,0,8,0,0,4,4,0,108,4,112
LGA18550,8,301,31,340,54,658,21,733,20,306,14,340,16,215,9,240,14,242,7,263,18,248,5,271,26,194,10,230,29,100,4,133,20,73,6,99,205,2337,107,2649,7,294,22,323,36,673,15,724,17,273,11,301,3,210,6,219,17,324,11,352,18,311,6,335,21,255,9,285,30,125,5,160,32,75,9,116,181,2540,94,2815,15,595,53,663,90,1331,36,1457,37,579,25,641,19,425,15,459,31,566,18,615,36,559,11,606,47,449,19,515,59,225,9,293,52,148,15,215,386,4877,201,5464
LGA18710,0,18,0,18,0,38,0,38,0,22,0,22,0,8,0,8,0,17,0,17,0,22,0,22,5,9,3,17,0,7,0,7,0,8,3,11,5,149,6,160,0,19,3,22,0,42,0,42,0,9,0,9,0,11,0,11,0,13,0,13,0,15,0,15,3,6,0,9,0,10,0,10,0,4,0,4,3,129,3,135,0,37,3,40,0,80,0,80,0,31,0,31,0,19,0,19,0,30,0,30,0,37,0,37,8,15,3,26,0,17,0,17,0,12,3,15,8,278,9,295
LGA18750,0,23,0,23,3,43,3,49,0,14,3,17,0,16,0,16,0,6,3,9,0,18,3,21,0,15,3,18,0,13,3,16,3,5,0,8,6,153,18,177,0,27,4,31,3,50,5,58,4,24,0,28,0,7,0,7,0,19,0,19,0,22,0,22,0,10,0,10,0,16,0,16,0,10,0,10,7,185,9,201,0,50,4,54,6,93,8,107,4,38,3,45,0,23,0,23,0,25,3,28,0,40,3,43,0,25,3,28,0,29,3,32,3,15,0,18,13,338,27,378
LGA19399,0,0,0,0,0,3,0,3,0,3,0,3,0,7,0,7,0,3,0,3,0,3,0,3,0,0,3,3,0,3,0,3,0,0,0,0,0,22,3,25,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,15,0,15,0,3,0,3,0,3,0,3,0,3,0,3,0,10,0,10,0,3,0,3,0,6,0,6,0,3,3,6,0,3,0,3,0,3,0,3,0,37,3,40
LGA19499,0,36,3,39,0,36,8,44,4,39,15,58,3,36,13,52,8,52,26,86,3,61,51,115,5,35,48,88,0,12,15,27,0,5,7,12,23,312,186,521,0,45,6,51,3,30,4,37,0,36,5,41,0,36,8,44,4,58,30,92,4,22,26,52,3,21,17,41,6,17,3,26,0,5,3,8,20,270,102,392,0,81,9,90,3,66,12,81,4,75,20,99,3,72,21,96,12,110,56,178,7,83,77,167,8,56,65,129,6,29,18,53,0,10,10,20,43,582,288,913
LGA20110,0,5,0,5,0,11,0,11,3,3,0,6,0,5,0,5,0,3,0,3,0,7,0,7,0,8,0,8,0,0,0,0,0,0,0,0,3,42,0,45,0,8,0,8,0,9,0,9,0,3,0,3,0,3,0,3,0,3,0,3,0,8,0,8,0,0,0,0,0,3,0,3,0,0,3,3,0,37,3,40,0,13,0,13,0,20,0,20,3,6,0,9,0,8,0,8,0,6,0,6,0,15,0,15,0,8,0,8,0,3,0,3,0,0,3,3,3,79,3,85
LGA20260,0,10,0,10,0,7,0,7,0,0,0,0,0,3,3,6,0,4,5,9,0,3,4,7,0,3,7,10,0,5,0,5,0,3,0,3,0,38,19,57,0,3,0,3,0,14,3,17,3,3,0,6,0,0,0,0,0,6,0,6,0,5,3,8,0,3,3,6,0,0,0,0,0,4,0,4,3,38,9,50,0,13,0,13,0,21,3,24,3,3,0,6,0,3,3,6,0,10,5,15,0,8,7,15,0,6,10,16,0,5,0,5,0,7,0,7,3,76,28,107
LGA20570,0,67,7,74,7,119,0,126,11,78,4,93,3,32,0,35,3,64,0,67,3,43,0,46,4,40,5,49,6,21,0,27,6,15,3,24,43,479,19,541,5,57,5,67,5,139,5,149,3,68,0,71,3,59,0,62,0,83,0,83,5,57,4,66,3,45,0,48,0,25,0,25,6,17,4,27,30,550,18,598,5,124,12,141,12,258,5,275,14,146,4,164,6,91,0,97,3,147,0,150,8,100,4,112,7,85,5,97,6,46,0,52,12,32,7,51,73,1029,37,1139
LGA20660,0,35,3,38,4,65,3,72,3,22,0,25,3,24,3,30,0,26,0,26,4,33,0,37,5,28,0,33,5,18,0,23,0,6,3,9,24,257,12,293,0,34,4,38,0,68,4,72,0,31,4,35,0,32,3,35,0,38,4,42,5,29,0,34,0,29,0,29,4,16,3,23,5,11,3,19,14,288,25,327,0,69,7,76,4,133,7,144,3,53,4,60,3,56,6,65,0,64,4,68,9,62,0,71,5,57,0,62,9,34,3,46,5,17,6,28,38,545,37,620
LGA20740,0,18,0,18,0,25,0,25,0,11,0,11,0,5,0,5,3,9,0,12,0,7,0,7,3,7,0,10,0,6,0,6,0,6,0,6,6,94,0,100,0,7,0,7,0,26,0,26,3,8,3,14,0,12,0,12,0,3,0,3,0,13,0,13,0,11,0,11,0,10,0,10,0,8,3,11,3,98,6,107,0,25,0,25,0,51,0,51,3,19,3,25,0,17,0,17,3,12,0,15,0,20,0,20,3,18,0,21,0,16,0,16,0,14,3,17,9,192,6,207
LGA20830,0,25,4,29,4,43,0,47,3,20,0,23,3,12,3,18,0,18,3,21,0,20,3,23,0,15,0,15,0,14,0,14,0,4,0,4,10,171,13,194,0,28,5,33,0,51,0,51,0,14,0,14,0,13,0,13,0,25,4,29,0,27,0,27,0,21,0,21,4,15,0,19,4,0,0,4,8,194,9,211,0,53,9,62,4,94,0,98,3,34,0,37,3,25,3,31,0,43,7,50,0,47,3,50,0,36,0,36,4,29,0,33,4,4,0,8,18,365,22,405
LGA20910,0,5,0,5,0,13,0,13,0,4,0,4,0,7,0,7,0,6,0,6,0,13,0,13,0,8,0,8,0,5,3,8,0,3,0,3,0,64,3,67,0,3,0,3,0,17,0,17,0,4,0,4,0,11,0,11,0,4,0,4,0,11,0,11,0,13,0,13,4,8,0,12,4,3,3,10,8,74,3,85,0,8,0,8,0,30,0,30,0,8,0,8,0,18,0,18,0,10,0,10,0,24,0,24,0,21,0,21,4,13,3,20,4,6,3,13,8,138,6,152
LGA21010,0,7,0,7,0,19,0,19,3,10,0,13,0,3,0,3,3,8,0,11,0,3,0,3,0,4,0,4,0,5,0,5,0,7,0,7,6,66,0,72,0,15,0,15,0,15,0,15,0,12,0,12,3,8,0,11,0,12,0,12,3,7,0,10,0,7,0,7,3,3,3,9,3,3,0,6,12,82,3,97,0,22,0,22,0,34,0,34,3,22,0,25,3,11,0,14,3,20,0,23,3,10,0,13,0,11,0,11,3,8,3,14,3,10,0,13,18,148,3,169
LGA21110,0,0,0,0,0,17,0,17,0,14,0,14,3,15,0,18,0,20,0,20,3,13,0,16,0,12,0,12,0,3,0,3,0,5,0,5,6,99,0,105,0,6,0,6,0,16,0,16,0,13,0,13,0,17,3,20,4,13,0,17,0,9,0,9,0,15,4,19,0,11,0,11,0,5,0,5,4,105,7,116,0,6,0,6,0,33,0,33,0,27,0,27,3,32,3,38,4,33,0,37,3,22,0,25,0,27,4,31,0,14,0,14,0,10,0,10,10,204,7,221
LGA21180,0,39,7,46,4,64,6,74,0,40,0,40,3,25,3,31,3,40,3,46,3,34,3,40,3,30,0,33,3,17,3,23,3,5,3,11,22,294,28,344,0,34,0,34,5,64,8,77,0,38,3,41,0,31,6,37,3,44,4,51,5,45,3,53,5,16,6,27,3,22,0,25,3,3,3,9,24,297,33,354,0,73,7,80,9,128,14,151,0,78,3,81,3,56,9,68,6,84,7,97,8,79,6,93,8,46,6,60,6,39,3,48,6,8,6,20,46,591,61,698
LGA21270,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,3,3,15,0,18,0,0,0,0,0,6,0,6,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,19,0,19,0,3,0,3,0,9,0,9,0,6,0,6,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,7,0,10,0,3,0,3,3,34,0,37
LGA21370,0,59,11,70,3,83,3,89,6,47,3,56,3,25,3,31,5,34,0,39,3,36,3,42,7,37,0,44,3,20,0,23,3,10,4,17,33,351,27,411,3,45,12,60,3,83,3,89,3,34,3,40,3,32,5,40,0,40,0,40,0,46,0,46,8,37,0,45,3,24,5,32,3,10,0,13,26,351,28,405,3,104,23,130,6,166,6,178,9,81,6,96,6,57,8,71,5,74,0,79,3,82,3,88,15,74,0,89,6,44,5,55,6,20,4,30,59,702,55,816
LGA21450,5,18,3,26,5,41,0,46,0,21,3,24,0,14,3,17,0,26,0,26,3,25,0,28,0,21,0,21,0,4,0,4,0,9,0,9,13,179,9,201,0,30,3,33,3,52,4,59,0,19,0,19,0,19,0,19,0,19,3,22,0,37,0,37,3,14,0,17,0,12,0,12,3,3,3,9,9,205,13,227,5,48,6,59,8,93,4,105,0,40,3,43,0,33,3,36,0,45,3,48,3,62,0,65,3,35,0,38,0,16,0,16,3,12,3,18,22,384,22,428
LGA21610,0,80,4,84,12,160,3,175,4,76,7,87,0,46,0,46,0,75,6,81,7,86,3,96,7,44,3,54,4,32,0,36,6,13,3,22,40,612,29,681,5,103,3,111,4,162,8,174,0,75,3,78,3,52,5,60,4,79,0,83,8,73,10,91,6,46,5,57,15,23,0,38,3,20,3,26,48,633,37,718,5,183,7,195,16,322,11,349,4,151,10,165,3,98,5,106,4,154,6,164,15,159,13,187,13,90,8,111,19,55,0,74,9,33,6,48,88,1245,66,1399
LGA21670,0,11,0,11,0,8,0,8,0,15,0,15,0,3,0,3,0,8,4,12,0,3,0,3,0,5,4,9,6,4,0,10,0,6,0,6,6,63,8,77,0,6,0,6,0,10,3,13,0,3,0,3,0,7,0,7,0,6,0,6,3,8,0,11,0,7,4,11,0,8,0,8,0,5,0,5,3,60,7,70,0,17,0,17,0,18,3,21,0,18,0,18,0,10,0,10,0,14,4,18,3,11,0,14,0,12,8,20,6,12,0,18,0,11,0,11,9,123,15,147
LGA21750,0,6,0,6,0,20,0,20,0,11,0,11,3,8,0,11,0,11,0,11,0,7,0,7,4,6,0,10,0,7,0,7,0,7,0,7,7,83,0,90,0,7,0,7,0,22,0,22,3,9,0,12,0,6,0,6,0,7,0,7,0,10,0,10,0,12,0,12,0,6,0,6,0,9,0,9,3,88,0,91,0,13,0,13,0,42,0,42,3,20,0,23,3,14,0,17,0,18,0,18,0,17,0,17,4,18,0,22,0,13,0,13,0,16,0,16,10,171,0,181
LGA21830,0,10,0,10,0,12,0,12,0,8,0,8,0,3,0,3,0,6,0,6,0,7,0,7,3,6,0,9,0,5,0,5,3,6,0,9,6,63,0,69,0,6,0,6,0,11,0,11,0,5,0,5,0,4,0,4,0,6,0,6,0,3,0,3,3,4,0,7,0,5,0,5,0,7,0,7,3,51,0,54,0,16,0,16,0,23,0,23,0,13,0,13,0,7,0,7,0,12,0,12,0,10,0,10,6,10,0,16,0,10,0,10,3,13,0,16,9,114,0,123
LGA21890,0,56,6,62,7,90,7,104,0,40,4,44,3,63,0,66,7,64,0,71,4,69,6,79,10,50,3,63,4,28,3,35,5,16,0,21,40,476,29,545,0,54,4,58,3,88,7,98,0,50,0,50,0,70,3,73,6,83,7,96,5,69,6,80,10,66,5,81,7,34,0,41,9,20,3,32,40,534,35,609,0,110,10,120,10,178,14,202,0,90,4,94,3,133,3,139,13,147,7,167,9,138,12,159,20,116,8,144,11,62,3,76,14,36,3,53,80,1010,64,1154
LGA22110,0,88,8,96,11,137,18,166,4,63,7,74,4,47,4,55,3,67,3,73,9,53,5,67,9,60,3,72,4,34,10,48,0,19,0,19,44,568,58,670,4,80,8,92,0,149,12,161,3,59,3,65,0,46,4,50,0,70,5,75,7,68,6,81,11,59,10,80,8,38,3,49,11,17,0,28,44,586,51,681,4,168,16,188,11,286,30,327,7,122,10,139,4,93,8,105,3,137,8,148,16,121,11,148,20,119,13,152,12,72,13,97,11,36,0,47,88,1154,109,1351
LGA22170,5,54,10,69,9,119,6,134,3,49,0,52,3,38,0,41,4,50,0,54,0,49,0,49,3,46,0,49,3,20,4,27,5,8,0,13,35,433,20,488,0,56,0,56,3,99,9,111,3,44,0,47,3,41,4,48,8,58,0,66,4,69,0,73,6,47,0,53,6,35,0,41,6,15,5,26,39,464,18,521,5,110,10,125,12,218,15,245,6,93,0,99,6,79,4,89,12,108,0,120,4,118,0,122,9,93,0,102,9,55,4,68,11,23,5,39,74,897,38,1009
LGA22250,0,14,0,14,4,22,0,26,0,5,0,5,0,3,0,3,0,8,0,8,0,5,0,5,3,3,0,6,0,7,0,7,0,7,0,7,7,74,0,81,0,12,0,12,0,20,0,20,0,8,0,8,0,5,0,5,0,7,0,7,0,11,3,14,3,3,0,6,0,4,0,4,4,5,0,9,7,75,3,85,0,26,0,26,4,42,0,46,0,13,0,13,0,8,0,8,0,15,0,15,0,16,3,19,6,6,0,12,0,11,0,11,4,12,0,16,14,149,3,166
LGA22310,0,11,3,14,3,19,0,22,0,10,0,10,0,7,0,7,0,20,0,20,0,17,0,17,3,6,5,14,0,5,0,5,0,5,0,5,6,100,8,114,0,12,4,16,0,14,0,14,0,6,0,6,5,6,0,11,0,30,0,30,3,14,0,17,0,14,0,14,0,5,0,5,0,6,0,6,8,107,4,119,0,23,7,30,3,33,0,36,0,16,0,16,5,13,0,18,0,50,0,50,3,31,0,34,3,20,5,28,0,10,0,10,0,11,0,11,14,207,12,233
LGA22410,0,15,3,18,3,53,0,56,0,13,0,13,0,10,0,10,0,20,0,20,0,26,5,31,4,26,0,30,3,8,0,11,3,3,0,6,13,174,8,195,3,18,0,21,0,54,4,58,0,16,3,19,0,10,3,13,6,30,0,36,0,19,0,19,0,29,0,29,0,9,0,9,0,8,0,8,9,193,10,212,3,33,3,39,3,107,4,114,0,29,3,32,0,20,3,23,6,50,0,56,0,45,5,50,4,55,0,59,3,17,0,20,3,11,0,14,22,367,18,407
LGA22490,0,14,0,14,0,15,0,15,0,3,0,3,0,0,0,0,0,5,4,9,0,3,0,3,4,5,3,12,0,3,0,3,0,4,0,4,4,52,7,63,0,4,0,4,0,18,4,22,0,4,0,4,0,8,0,8,0,7,0,7,0,10,0,10,0,9,0,9,0,0,0,0,0,3,0,3,0,63,4,67,0,18,0,18,0,33,4,37,0,7,0,7,0,8,0,8,0,12,4,16,0,13,0,13,4,14,3,21,0,3,0,3,0,7,0,7,4,115,11,130
