region_id,M_T_20_24_PD_GD_GCL,M_T_20_24_BDL,M_T_20_24_ADip_DipL,M_T_20_24_CL_nfd,M_T_20_24_Ct_III_IV,M_T_20_24_Ct_I_II,M_T_20_24_LoE_NS,M_T_20_24_Tot,M_T_25_34_PD_GD_GCL,M_T_25_34_BDL,M_T_25_34_ADip_DipL,M_T_25_34_CL_nfd,M_T_25_34_Ct_III_IV,M_T_25_34_Ct_I_II,M_T_25_34_LoE_NS,M_T_25_34_Tot,M_T_35_44_PD_GD_GCL,M_T_35_44_BDL,M_T_35_44_ADip_DipL,M_T_35_44_CL_nfd,M_T_35_44_Ct_III_IV,M_T_35_44_Ct_I_II,M_T_35_44_LoE_NS,M_T_35_44_Tot,M_T_45_54_PD_GD_GCL,M_T_45_54_BDL,M_T_45_54_ADip_DipL,M_T_45_54_CL_nfd,M_T_45_54_Ct_III_IV,M_T_45_54_Ct_I_II,M_T_45_54_LoE_NS,M_T_45_54_Tot,M_T_55_64_PD_GD_GCL,M_T_55_64_BDL,M_T_55_64_ADip_DipL,M_T_55_64_CL_nfd,M_T_55_64_Ct_III_IV,M_T_55_64_Ct_I_II,M_T_55_64_LoE_NS,M_T_55_64_Tot,M_T_65ov_PtgdDe_GdDp_GdCt,M_T_65ov_BDL,M_T_65ov_ADip_DipL,M_T_65ov_CL_nfd,M_T_65ov_Ct_III_IV,M_T_65ov_Ct_I_II,M_T_65ov_LoE_NS,M_T_65ov_Tot,M_T_Tot_PD_GD_GCL,M_T_Tot_BDL,M_T_Tot_ADip_DipL,M_T_Tot_CL_nfd,M_T_Tot_Ct_III_IV,M_T_Tot_Ct_I_II,M_T_Tot_LoE_NS,M_T_Tot_Tot,F_Ind_15_19_PD_GD_GCL,F_Ind_15_19_BDL,F_Ind_15_19_ADip_DipL,F_Ind_15_19_CL_nfd,F_Ind_15_19_Ct_III_IV,F_Ind_15_19_Ct_I_II,F_Ind_15_19_LoE_NS,F_Ind_15_19_Tot,F_Ind_20_24_PD_GD_GCL,F_Ind_20_24_BDL,F_Ind_20_24_ADip_DipL,F_Ind_20_24_CL_nfd,F_Ind_20_24_Ct_III_IV,F_Ind_20_24_Ct_I_II,F_Ind_20_24_LoE_NS,F_Ind_20_24_Tot,F_Ind_25_34_PD_GD_GCL,F_Ind_25_34_BDL,F_Ind_25_34_ADip_DipL,F_Ind_25_34_CL_nfd,F_Ind_25_34_Ct_III_IV,F_Ind_25_34_Ct_I_II,F_Ind_25_34_LoE_NS,F_Ind_25_34_Tot,F_Ind_35_44_PD_GD_GCL,F_Ind_35_44_BDL,F_Ind_35_44_ADip_DipL,F_Ind_35_44_CL_nfd,F_Ind_35_44_Ct_III_IV,F_Ind_35_44_Ct_I_II,F_Ind_35_44_LoE_NS,F_Ind_35_44_Tot,F_Ind_45_54_PD_GD_GCL,F_Ind_45_54_BDL,F_Ind_45_54_ADip_DipL,F_Ind_45_54_CL_nfd,F_Ind_45_54_Ct_III_IV,F_Ind_45_54_Ct_I_II,F_Ind_45_54_LoE_NS,F_Ind_45_54_Tot,F_Ind_55_64_PD_GD_GCL,F_Ind_55_64_BDL,F_Ind_55_64_ADip_DipL,F_Ind_55_64_CL_nfd,F_Ind_55_64_Ct_III_IV,F_Ind_55_64_Ct_I_II,F_Ind_55_64_LoE_NS,F_Ind_55_64_Tot,F_Ind_65ov_PtgdDe_GdDp_GdCt,F_Ind_65ov_BDL,F_Ind_65ov_ADip_DipL,F_Ind_65ov_CL_nfd,F_Ind_65ov_Ct_III_IV,F_Ind_65ov_Ct_I_II,F_Ind_65ov_LoE_NS,F_Ind_65ov_Tot,F_Ind_TotPdDe_GdDp_GdCt,F_Ind_Tot_BDL,F_Ind_Tot_ADip_DipL,F_Ind_Tot_CL_nfd,F_Ind_Tot_Ct_III_IV,F_Ind_Tot_Ct_I_II,F_Ind_Tot_LoE_NS,F_Ind_Tot_Tot,F_NonI_15_19_PD_GD_GCL,F_NonI_15_19_BDL,F_NonI_15_19_ADip_DipL,F_NonI_15_19_CL_nfd,F_NonI_15_19_Ct_III_IV,F_NonI_15_19_Ct_I_II,F_NonI_15_19_LoE_NS,F_NonI_15_19_Tot,F_NonI_20_24_PD_GD_GCL,F_NonI_20_24_BDL,F_NonI_20_24_ADip_DipL,F_NonI_20_24_CL_nfd,F_NonI_20_24_Ct_III_IV,F_NonI_20_24_Ct_I_II,F_NonI_20_24_LoE_NS,F_NonI_20_24_Tot,F_NonI_25_34_PD_GD_GCL,F_NonI_25_34_BDL,F_NonI_25_34_ADip_DipL,F_NonI_25_34_CL_nfd,F_NonI_25_34_Ct_III_IV,F_NonI_25_34_Ct_I_II,F_NonI_25_34_LoE_NS,F_NonI_25_34_Tot,F_NonI_35_44_PD_GD_GCL,F_NonI_35_44_BDL,F_NonI_35_44_ADip_DipL,F_NonI_35_44_CL_nfd,F_NonI_35_44_Ct_III_IV,F_NonI_35_44_Ct_I_II,F_NonI_35_44_LoE_NS,F_NonI_35_44_Tot,F_NonI_45_54_PD_GD_GCL,F_NonI_45_54_BDL,F_NonI_45_54_ADip_DipL,F_NonI_45_54_CL_nfd,F_NonI_45_54_Ct_III_IV,F_NonI_45_54_Ct_I_II,F_NonI_45_54_LoE_NS,F_NonI_45_54_Tot,F_NonI_55_64_PD_GD_GCL,F_NonI_55_64_BDL,F_NonI_55_64_ADip_DipL,F_NonI_55_64_CL_nfd,F_NonI_55_64_Ct_III_IV,F_NonI_55_64_Ct_I_II,F_NonI_55_64_LoE_NS,F_NonI_55_64_Tot,F_NonI_65ov_PtgdDe_GdDp_GdCt,F_NonI_65ov_BDL,F_NonI_65ov_ADip_DipL,F_NonI_65ov_CL_nfd,F_NonI_65ov_Ct_III_IV,F_NonI_65ov_Ct_I_II,F_NonI_65ov_LoE_NS,F_NonI_65ov_Tot,F_NonI_Tot_PD_GD_GCL,F_NonI_Tot_BDL,F_NonI_Tot_ADip_DipL,F_NonI_Tot_CL_nfd,F_NonI_Tot_Ct_III_IV,F_NonI_Tot_Ct_I_II,F_NonI_Tot_LoE_NS,F_NonI_Tot_Tot,F_IS_NS_15_19_PD_GD_GCL,F_IS_NS_15_19_BDL,F_IS_NS_15_19_ADip_DipL,F_IS_NS_15_19_CL_nfd,F_IS_NS_15_19_Crt_III_an_IV_L,F_IS_NS_15_19_Ct_I_II,F_IS_NS_15_19_LoE_NS,F_IS_NS_15_19_Tot,F_IS_NS_20_24_PD_GD_GCL,F_IS_NS_20_24_BDL,F_IS_NS_20_24_ADip_DipL,F_IS_NS_20_24_CL_nfd,F_IS_NS_20_24_Crt_III_an_IV_L,F_IS_NS_20_24_Ct_I_II,F_IS_NS_20_24_LoE_NS,F_IS_NS_20_24_Tot
IARE104008,3,14,14,0,147,29,49,256,6,69,51,22,362,28,95,633,42,113,103,16,598,22,148,1042,52,124,140,28,785,16,221,1366,109,195,210,48,833,16,279,1690,95,265,290,87,1458,27,817,3039,307,780,808,205,4219,153,1709,8181,0,0,0,0,3,0,6,9,0,3,0,0,8,3,5,19,0,3,4,0,6,0,9,22,0,5,4,0,9,7,4,29,0,3,8,4,8,6,10,39,0,3,9,0,9,0,10,31,0,0,3,0,0,0,12,15,0,17,28,4,43,16,56,164,0,0,4,6,35,22,72,139,0,32,36,13,113,21,24,239,23,155,104,22,247,55,34,640,56,201,187,45,308,55,108,960,78,201,243,67,369,59,177,1194,84,238,281,90,245,53,255,1246,53,207,317,106,194,23,927,1827,294,1034,1172,349,1511,288,1597,6245,0,0,0,0,0,0,36,36,0,0,0,0,0,0,21,21
IARE104009,0,17,0,4,159,21,123,324,10,58,34,15,319,31,274,741,18,93,77,19,463,26,248,944,37,100,104,29,636,18,269,1193,52,149,136,41,672,9,217,1276,28,90,86,30,704,14,449,1401,145,507,437,138,2977,124,1720,6048,0,0,0,0,3,7,24,34,0,0,0,3,16,5,20,44,0,3,10,3,34,13,23,86,0,5,10,4,30,10,30,89,8,3,21,6,13,5,21,77,0,5,8,0,8,4,22,47,0,3,3,0,3,0,11,20,8,19,52,16,107,44,151,397,0,0,4,8,19,24,56,111,3,32,27,11,86,26,21,206,17,117,94,26,241,41,51,587,53,162,133,46,258,40,87,779,62,186,188,57,324,44,159,1020,60,172,193,80,188,31,191,915,20,108,123,51,86,19,463,870,215,777,762,279,1202,225,1028,4488,0,0,0,0,0,0,31,31,0,3,0,0,0,0,23,26
IARE104010,0,4,0,5,51,6,18,84,5,27,19,5,112,3,36,207,9,42,21,6,136,6,42,262,20,45,53,11,210,3,70,412,25,81,47,16,187,7,88,451,19,25,24,10,135,4,122,339,78,224,164,53,843,32,407,1801,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,3,5,0,3,17,0,0,3,3,4,0,3,13,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,6,6,9,0,22,46,0,0,3,0,9,7,16,35,0,12,0,0,27,12,8,59,11,65,40,13,64,11,12,216,24,61,60,12,67,15,24,263,25,87,73,22,121,11,49,388,36,81,81,24,53,9,59,343,10,42,50,6,21,3,100,232,106,348,307,77,362,68,268,1536,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,5
IARE104011,6,242,194,47,1490,107,319,2405,212,1236,702,119,3326,141,616,6352,494,1416,1107,111,4143,111,855,8237,612,1213,1128,149,4694,80,990,8866,643,1192,986,252,4058,74,1008,8213,483,908,942,265,4829,78,2301,9806,2450,6210,5069,957,22814,647,6689,44836,0,0,0,0,15,3,27,45,0,4,6,7,50,9,12,88,3,26,14,4,69,21,19,156,5,26,28,12,68,8,36,183,4,15,29,15,38,5,27,133,3,18,18,3,13,3,19,77,3,5,7,3,3,0,23,44,18,94,102,44,256,49,163,726,0,3,35,42,242,105,363,790,24,499,370,100,996,179,219,2387,416,2248,1008,185,1868,276,350,6351,628,2103,1434,387,1866,282,556,7256,681,1576,1610,476,1755,300,909,7307,621,1305,1287,456,1025,190,1106,5990,276,851,1103,449,582,97,3275,6633,2646,8585,6847,2095,8334,1429,6778,36714,0,0,0,3,0,0,133,136,0,0,3,0,5,0,106,114
IARE104012,3,67,28,9,278,51,100,536,44,279,127,32,629,47,162,1320,101,384,185,38,743,38,194,1683,142,402,230,37,965,27,292,2095,213,329,225,52,820,29,262,1930,89,190,169,25,679,7,352,1511,592,1651,969,196,4165,220,1503,9296,0,0,0,0,4,4,19,27,0,0,0,3,17,7,7,34,3,10,15,3,23,10,7,71,3,16,15,3,15,3,22,77,7,15,7,3,13,4,12,61,4,11,9,0,3,0,8,35,3,0,4,0,0,0,5,12,20,52,50,12,75,28,80,317,0,3,6,6,54,33,65,167,5,90,51,24,228,68,36,502,82,473,178,56,434,84,60,1367,148,611,324,89,422,72,110,1776,239,529,412,101,502,80,226,2089,207,445,348,94,246,41,217,1598,82,183,214,58,89,18,510,1154,763,2334,1533,428,1975,396,1224,8653,0,0,0,0,0,0,51,51,0,3,0,0,3,0,49,55
IARE104013,3,79,61,13,669,41,147,1013,69,408,283,40,1631,58,298,2787,155,471,444,43,1616,46,331,3106,179,326,324,82,1606,28,364,2909,137,288,311,68,1157,26,342,2329,74,168,161,77,993,21,590,2084,617,1740,1587,327,7767,249,2310,14597,0,0,0,0,8,4,7,19,0,4,5,5,23,9,6,52,0,8,11,3,22,8,18,70,0,8,12,4,38,5,14,81,3,8,11,4,15,3,10,54,3,3,7,3,3,3,4,26,0,0,0,0,0,0,12,12,6,31,46,19,109,32,71,314,0,0,20,16,109,49,116,310,9,178,121,30,428,80,62,908,138,808,464,85,897,146,149,2687,213,681,584,133,801,147,206,2765,219,461,484,157,585,110,301,2317,141,330,313,136,271,64,355,1610,53,180,214,79,91,21,785,1423,773,2638,2200,636,3182,617,1974,12020,0,0,0,0,0,0,86,86,0,3,3,0,0,0,59,65
IARE104014,25,622,261,58,1228,134,522,2850,669,2559,838,93,2861,171,890,8081,759,1785,951,92,2594,81,802,7064,712,1249,819,122,2853,74,883,6712,593,1012,623,149,2248,43,763,5431,358,609,493,128,2531,38,1639,5796,3116,7840,3993,655,14466,590,5865,36525,0,0,0,6,10,6,21,43,0,21,3,3,39,12,15,93,6,37,30,3,56,6,18,156,8,26,26,12,39,5,25,141,6,21,20,8,37,3,20,115,0,9,9,3,11,3,13,48,0,4,3,0,3,0,34,44,20,118,91,35,195,35,146,640,3,5,29,17,167,94,206,521,54,927,464,87,845,163,178,2718,761,3405,1062,163,1578,221,306,7496,897,2287,1204,241,1208,179,388,6404,751,1545,1123,287,1112,165,619,5602,563,1006,865,274,561,109,659,4037,248,637,603,231,332,56,2404,4511,3277,9812,5350,1300,5803,987,4760,31289,0,0,0,0,0,0,127,127,0,5,0,0,0,0,209,214
IARE104015,3,45,35,27,408,49,146,713,47,307,182,38,967,64,217,1822,159,461,376,52,1350,43,277,2718,191,428,366,57,1686,33,433,3194,192,427,429,89,1507,36,482,3162,186,439,492,127,2218,22,1272,4756,778,2107,1880,398,8230,273,3035,16701,0,0,3,5,3,3,5,19,0,3,4,3,24,7,7,48,3,5,8,6,40,8,5,75,3,13,20,3,30,0,13,82,3,6,9,7,28,6,21,80,0,4,5,0,7,0,16,32,0,0,5,0,0,0,17,22,9,31,54,24,132,24,84,358,0,3,14,18,75,41,134,285,3,93,74,37,323,68,46,644,101,519,325,81,662,104,106,1898,199,750,583,120,811,111,207,2781,215,597,699,200,902,146,371,3130,205,489,542,199,510,87,466,2498,92,455,629,202,323,65,1822,3588,815,2906,2866,857,3606,622,3152,14824,0,0,0,0,0,0,53,53,0,3,0,0,0,0,36,39
IARE104016,3,76,50,17,490,32,155,823,35,220,193,31,1185,49,250,1963,116,321,346,41,1483,33,335,2675,163,275,437,38,1653,35,427,3028,143,342,384,69,1399,39,404,2780,103,317,347,90,1739,25,993,3614,563,1551,1764,295,8021,232,2786,15212,0,0,0,0,3,3,12,18,0,3,8,0,17,7,5,40,0,7,3,3,28,4,8,53,6,17,13,0,27,9,13,85,6,4,15,4,17,6,11,63,0,3,5,0,10,0,7,25,0,0,0,3,0,0,18,21,12,34,44,10,102,29,74,305,0,3,14,16,88,24,115,260,5,120,87,34,315,58,53,672,81,474,335,68,691,105,94,1848,173,527,475,127,750,108,211,2371,167,415,499,125,654,119,304,2283,155,371,446,149,365,62,403,1951,69,267,374,173,239,46,1001,2169,650,2177,2230,692,3102,522,2181,11554,0,0,0,0,0,0,53,53,0,0,3,0,0,0,58,61
IARE104017,0,6,5,4,154,14,45,228,4,45,23,13,326,23,98,532,18,77,57,9,366,12,106,645,27,65,66,16,465,16,150,805,41,88,83,19,450,20,139,840,12,46,73,12,397,7,380,927,102,330,307,73,2191,111,992,4106,0,0,0,0,9,3,14,26,0,0,4,0,4,8,6,22,0,3,4,3,10,4,16,40,0,3,7,0,16,4,14,44,0,5,0,3,11,0,16,35,3,3,8,3,3,3,5,28,0,0,0,0,0,0,9,9,3,14,23,9,53,22,80,204,0,0,0,10,11,14,44,79,0,24,18,10,94,18,20,184,20,136,61,25,201,40,50,533,30,147,103,30,208,33,56,607,45,112,134,44,258,33,107,733,28,101,107,37,138,21,143,575,17,57,83,25,52,8,442,684,140,577,506,181,962,167,862,3395,0,0,0,0,0,0,18,18,0,0,0,0,0,0,14,14
IARE104018,3,46,23,6,272,26,61,437,22,156,65,23,673,13,115,1067,40,113,128,16,697,7,125,1126,49,112,131,27,632,13,146,1110,31,83,89,20,380,6,114,723,16,43,44,11,247,6,142,509,161,553,483,106,2932,83,793,5111,0,0,0,3,0,3,6,12,0,3,3,3,3,3,3,18,0,0,4,3,8,3,3,21,0,0,0,0,9,4,7,20,0,4,0,0,4,3,0,11,0,3,3,3,0,0,5,14,0,0,0,0,0,0,4,4,0,10,10,12,24,16,28,100,0,0,5,7,35,18,50,115,3,52,43,8,162,27,24,319,41,246,126,26,298,49,50,836,61,204,162,43,267,62,91,890,40,131,147,64,208,51,100,741,27,90,102,32,101,22,108,482,10,59,56,20,27,6,155,333,182,782,641,200,1098,235,578,3716,0,0,0,0,0,0,19,19,0,0,0,0,0,0,28,28
IARE104019,0,20,16,9,240,32,103,420,25,87,55,27,563,58,176,991,37,158,147,31,824,29,219,1445,58,213,194,36,1073,25,286,1885,134,259,243,53,1055,21,371,2136,73,224,241,63,1237,21,850,2709,327,961,899,224,5051,209,2172,9843,0,0,0,0,3,3,22,28,0,0,4,0,19,9,4,36,0,4,12,3,23,5,12,59,3,3,12,11,27,10,16,82,3,8,18,7,17,3,18,74,0,5,4,4,5,4,17,39,0,0,0,0,3,3,11,17,6,20,50,25,97,37,100,335,0,0,3,9,63,33,98,206,0,70,53,27,189,43,33,415,38,224,174,53,383,75,56,1003,82,306,283,84,458,84,145,1442,117,291,358,152,531,90,249,1788,117,334,332,120,283,65,339,1590,58,199,292,108,143,35,1004,1839,412,1424,1495,553,2050,425,1924,8283,0,0,0,0,3,0,55,58,0,0,0,0,0,0,27,27
IARE104020,11,82,72,21,428,47,192,853,64,372,218,51,1220,54,325,2304,130,554,404,47,1625,36,435,3231,203,461,440,62,1959,42,551,3718,212,463,407,92,1628,51,584,3437,147,368,456,103,2275,31,1535,4915,767,2303,2005,390,9226,286,3898,18875,0,0,0,0,6,11,13,30,0,0,3,3,13,6,3,28,5,24,16,9,27,7,13,101,3,22,23,3,34,5,17,107,3,9,20,0,21,3,24,80,4,5,10,3,13,0,16,51,3,0,0,0,3,0,17,23,18,60,72,18,117,32,103,420,0,3,24,13,87,47,128,302,15,148,138,33,287,67,64,752,141,759,415,105,714,131,159,2424,249,908,663,146,830,93,239,3128,276,714,736,207,878,124,440,3375,257,549,573,167,526,87,544,2703,92,432,519,150,340,48,1981,3562,1030,3513,3068,821,3662,597,3555,16246,0,0,0,0,0,0,87,87,0,0,0,3,0,0,70,73
IARE104021,4,169,105,58,990,103,307,1736,114,519,493,112,2707,154,610,4709,175,614,743,113,3195,96,841,5777,252,518,675,144,3400,79,878,5946,258,519,536,158,2739,68,893,5171,186,455,539,181,3558,38,2245,7202,989,2794,3105,786,16788,614,6345,31421,0,0,0,4,13,8,34,59,0,6,15,4,53,9,19,106,4,26,24,8,89,13,23,187,6,29,35,8,71,8,30,187,7,16,23,8,47,6,28,135,0,11,10,12,14,0,19,66,0,0,0,5,3,0,27,35,17,88,107,49,290,44,180,775,0,3,28,42,240,125,355,793,9,271,295,113,819,155,177,1839,197,1238,820,226,1845,254,302,4882,267,1140,1167,317,1693,279,505,5368,315,819,945,352,1419,232,785,4867,277,616,748,297,803,158,876,3775,127,427,673,247,502,64,2993,5033,1192,4514,4676,1594,7321,1267,5993,26557,0,0,0,0,5,0,158,163,0,0,0,0,3,0,141,144
IARE105001,7,83,61,15,493,54,126,839,120,413,187,28,968,67,233,2016,142,396,224,31,919,36,272,2020,172,291,225,42,997,31,281,2039,140,273,223,49,742,22,266,1715,69,133,178,30,742,6,581,1739,650,1589,1098,195,4934,238,1938,10642,0,0,3,0,3,0,5,11,0,3,5,0,10,4,9,31,0,0,5,3,14,8,8,38,3,6,0,0,9,0,9,27,0,3,5,0,5,4,9,26,0,3,0,0,0,0,10,13,0,0,0,0,3,0,9,12,3,15,18,3,44,16,59,158,0,0,12,9,93,41,93,248,10,189,113,27,322,89,43,793,188,738,328,60,539,91,99,2043,202,572,353,85,503,78,154,1947,218,478,398,91,418,74,249,1926,144,303,284,72,276,69,234,1382,47,187,194,49,112,18,837,1444,809,2467,1682,393,2263,460,1709,9783,0,0,0,0,3,0,43,46,0,0,0,0,0,0,70,70
IARE105002,0,3,3,3,62,5,28,104,4,46,13,3,139,3,39,247,7,32,39,7,185,5,46,321,9,25,39,9,168,7,74,331,9,32,27,6,136,0,79,289,8,16,26,4,113,3,132,302,37,154,147,35,817,29,442,1661,0,0,0,3,0,3,12,18,0,0,0,0,0,3,5,8,0,3,0,0,7,0,8,18,3,3,3,0,4,0,6,19,0,3,3,3,4,3,4,20,0,3,3,0,0,0,0,6,0,0,0,0,0,0,4,4,3,12,9,6,15,9,39,93,0,0,0,0,8,3,17,28,0,14,12,3,36,4,7,76,10,73,42,6,72,12,20,235,20,88,40,14,77,14,21,274,18,51,52,14,79,8,38,260,18,41,39,11,44,5,51,209,5,31,31,5,13,0,113,198,71,298,216,53,329,46,267,1280,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10
IARE105003,4,79,37,18,371,42,247,798,42,256,105,15,775,48,415,1656,97,265,176,24,815,22,358,1757,132,252,200,33,802,20,275,1714,147,202,179,54,620,15,225,1442,96,155,154,41,524,8,415,1393,518,1209,854,192,3961,170,2124,9028,0,0,0,0,0,3,9,12,0,4,5,0,19,0,8,36,0,6,5,0,24,3,10,48,0,9,4,6,11,5,7,42,0,3,4,0,10,3,7,27,3,3,3,0,0,0,4,13,0,0,0,0,0,0,10,10,3,25,21,6,64,14,55,188,0,0,7,6,59,29,83,184,4,123,61,30,213,56,35,522,83,493,157,51,452,64,76,1376,147,461,246,93,360,70,110,1487,180,351,296,102,299,64,176,1468,146,286,228,86,159,41,203,1149,64,172,227,63,82,14,502,1124,624,1886,1222,431,1624,338,1185,7310,0,0,0,0,3,0,43,46,0,3,0,0,0,0,68,71
IARE105004,0,6,7,4,137,9,35,198,8,69,48,10,316,13,40,504,33,110,88,17,410,17,83,758,56,106,126,26,445,12,105,876,54,116,89,18,322,12,118,729,37,66,86,19,282,8,231,729,188,473,444,100,1949,76,669,3899,0,0,0,3,0,0,4,7,0,0,0,0,3,3,3,9,0,4,0,3,6,0,0,13,0,0,3,3,8,0,0,14,0,0,5,0,3,0,4,12,0,0,3,0,3,0,0,6,0,0,0,0,3,0,4,7,0,4,11,9,26,3,15,68,0,0,0,3,22,14,36,75,0,25,20,8,94,27,19,193,28,196,91,23,204,31,25,598,54,234,150,27,207,44,60,776,68,186,149,39,207,33,102,784,55,133,145,43,98,17,130,621,30,100,108,26,58,7,264,593,235,874,663,169,890,173,636,3640,0,0,0,0,0,0,18,18,0,0,0,0,0,0,14,14
IARE105005,4,5,3,3,46,0,6,67,0,20,11,3,79,0,23,136,6,28,20,3,79,7,28,171,8,13,24,3,82,4,46,180,5,12,14,3,60,0,28,122,0,6,8,0,42,0,67,123,23,84,80,15,397,11,214,824,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,3,3,0,0,6,0,0,0,0,0,3,3,6,0,0,3,0,0,0,3,6,0,0,0,0,0,0,3,3,0,0,6,3,11,3,12,35,0,0,0,0,7,0,5,12,0,12,8,3,21,7,7,58,6,44,22,8,37,11,12,140,11,52,37,6,35,11,14,166,7,29,27,11,36,6,25,141,6,20,18,6,24,4,23,101,0,11,9,3,6,0,51,80,30,168,121,37,166,39,137,698,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6
IARE105006,0,20,11,7,103,5,41,187,12,80,59,11,223,7,56,448,19,65,71,9,293,7,88,552,11,55,85,12,389,9,124,685,11,58,78,23,309,7,147,633,14,37,57,7,305,5,356,781,67,315,365,73,1661,46,896,3423,0,0,0,0,0,0,7,7,0,0,0,0,4,0,0,4,0,3,0,0,5,3,3,14,0,0,0,0,9,0,0,9,3,4,3,0,0,0,8,18,0,3,3,0,3,0,3,12,0,0,0,0,0,0,3,3,3,10,6,0,21,3,24,67,0,0,0,0,15,13,48,76,3,32,16,3,65,12,9,140,21,164,58,19,143,23,24,452,32,133,101,28,161,19,59,533,38,136,128,32,193,32,106,665,29,101,102,20,115,19,111,497,8,81,97,16,58,7,373,640,131,647,502,118,750,125,730,3003,0,0,0,0,0,3,19,22,0,0,0,0,0,0,12,12
IARE105007,0,10,6,4,132,12,24,188,8,84,23,8,298,11,60,492,20,101,70,18,308,15,89,621,27,44,79,16,394,13,148,721,30,65,52,24,325,14,117,627,15,37,37,16,306,5,282,698,100,341,270,86,1794,78,788,3457,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,0,3,3,0,3,12,0,3,3,0,3,0,3,12,0,0,3,0,3,0,6,12,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,3,3,3,6,6,16,0,15,49,0,0,3,3,17,18,39,80,0,25,12,6,87,11,11,152,28,175,68,17,144,32,36,500,41,182,107,36,176,36,62,640,32,129,123,51,152,41,109,637,34,94,102,27,109,24,120,510,20,75,74,22,56,12,342,601,155,680,489,162,741,174,719,3120,0,0,0,0,0,0,13,13,0,0,0,0,0,0,9,9
IARE105008,0,4,0,4,41,3,13,65,3,13,14,0,100,6,26,162,7,29,27,3,133,3,44,246,20,27,29,5,154,6,54,295,16,36,24,15,149,6,67,313,10,26,33,16,149,0,129,363,56,135,127,43,736,24,369,1490,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,6,0,3,0,0,5,0,0,8,0,0,0,0,3,0,0,3,0,0,4,0,3,0,3,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,4,0,3,10,0,17,0,7,37,0,0,0,3,9,8,14,34,0,4,6,3,37,3,8,61,8,45,22,10,71,7,6,169,17,66,39,16,60,13,31,242,10,46,55,18,80,22,40,271,16,51,41,11,48,10,49,226,11,36,33,26,17,6,187,316,62,248,196,87,322,69,335,1319,0,0,0,0,0,0,11,11,0,0,0,0,0,0,3,3
IARE105009,0,3,4,3,73,11,38,132,4,28,17,5,154,11,55,274,12,64,37,9,205,5,74,406,10,52,41,16,239,8,79,445,16,53,61,15,250,3,114,512,15,37,60,10,235,7,235,599,57,237,220,58,1169,52,646,2439,0,0,0,0,3,3,6,12,0,0,4,0,0,0,5,9,0,0,0,0,7,3,6,16,0,3,0,3,4,3,7,20,0,4,0,0,11,0,6,21,0,0,0,0,3,3,6,12,0,0,0,3,0,0,6,9,0,7,4,6,28,12,42,99,0,0,0,0,20,4,32,56,0,15,4,5,42,11,8,85,11,61,41,8,110,13,25,269,18,90,71,28,105,21,36,369,24,68,84,33,106,16,61,392,31,70,88,21,78,16,98,402,8,67,77,21,37,12,224,446,92,371,365,116,498,93,484,2019,0,0,0,0,0,0,22,22,0,0,0,0,0,0,7,7
IARE105010,3,7,16,0,106,9,30,171,12,65,36,4,185,6,53,361,21,78,49,11,240,6,79,484,14,61,51,6,296,5,84,517,9,47,58,17,276,3,119,529,9,31,53,11,298,3,263,668,68,289,263,49,1428,36,688,2821,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,7,0,0,0,0,0,4,3,7,0,3,0,0,4,4,3,14,0,3,5,0,4,0,0,12,0,0,0,0,3,0,5,8,0,0,0,0,0,0,3,3,0,6,5,0,18,8,17,54,0,0,3,0,10,11,35,59,0,21,14,9,60,8,10,122,29,133,53,12,131,20,20,398,33,126,79,28,146,14,42,468,34,88,83,31,143,15,74,468,23,63,66,17,85,7,93,354,11,60,70,14,53,10,309,527,130,491,368,111,628,85,583,2396,0,0,0,0,0,0,10,10,0,0,0,0,0,0,9,9
IARE105011,0,4,5,3,72,6,15,105,9,36,20,4,152,8,28,257,6,40,26,4,154,0,51,281,10,36,33,5,173,7,45,309,6,25,32,11,149,10,49,282,6,26,22,8,132,5,143,342,37,167,138,40,859,42,362,1645,0,0,0,0,3,0,10,13,0,3,0,3,6,0,4,16,0,3,3,0,17,0,5,28,0,3,3,0,9,0,3,18,0,3,0,0,7,0,6,16,0,0,0,0,3,0,6,9,0,0,3,0,0,0,4,7,0,12,9,3,45,0,38,107,0,0,0,6,13,3,17,39,3,16,11,3,60,7,5,105,10,102,33,8,82,9,6,250,20,72,55,16,88,13,28,292,18,57,55,19,86,21,48,304,21,39,51,17,45,16,63,252,9,37,50,12,21,6,169,304,81,323,255,81,395,75,336,1546,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5
