region_id,T_EI_ns_IndSt_nsP,T_EI_ns_TotM,T_EI_ns_TotF,T_EI_ns_TotP,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_NonInd_M,Tot_NonInd_F,Tot_NonInd_P,Tot_IndigStat_nsM,Tot_IndigStat_nsF,Tot_IndigStat_nsP,Tot_TotM,Tot_TotF,Tot_TotP
ILOC20100402,4064,4787,4592,9379,144,178,322,23863,24407,48270,2472,2169,4641,26479,26754,53233
ILOC20100501,4407,4358,4177,8535,67,69,136,17169,17836,35005,2611,2174,4785,19847,20079,39926
ILOC20100502,1519,1443,1511,2954,65,81,146,6451,6990,13441,831,808,1639,7347,7879,15226
ILOC20100503,3034,2860,3089,5949,146,141,287,8742,9315,18057,1675,1573,3248,10563,11029,21592
ILOC20100601,4718,5786,5392,11178,117,108,225,18297,18080,36377,2895,2498,5393,21309,20686,41995
ILOC20100701,2741,3268,3194,6462,126,113,239,18985,20014,38999,1741,1404,3145,20852,21531,42383
ILOC20100801,4413,3794,2910,6704,67,69,136,9209,9172,18381,2682,1947,4629,11958,11188,23146
ILOC20100802,4130,3585,3674,7259,64,59,123,13129,14082,27211,2274,2124,4398,15467,16265,31732
ILOC20100901,2104,2257,2533,4790,85,93,178,13199,13650,26849,1179,1174,2353,14463,14917,29380
ILOC20101001,3198,2520,2757,5277,30,34,64,12287,12639,24926,1727,1707,3434,14044,14380,28424
ILOC20101002,4731,3950,3990,7940,53,53,106,23884,24566,48450,2724,2348,5072,26661,26967,53628
ILOC20101003,9544,7425,7237,14662,68,64,132,28033,29778,57811,5405,4716,10121,33506,34558,68064
ILOC20101101,1976,1836,1786,3622,73,76,149,8219,8536,16755,1173,980,2153,9465,9592,19057
ILOC20101102,2299,2442,2609,5051,23,31,54,14644,14934,29578,1340,1231,2571,16007,16196,32203
ILOC20101103,1177,1231,1244,2475,37,42,79,8996,9236,18232,673,632,1305,9706,9910,19616
ILOC20101104,1043,1037,1205,2242,52,68,120,6668,6955,13623,577,577,1154,7297,7600,14897
ILOC20101201,9371,6208,5111,11319,74,45,119,14092,15924,30016,5244,4381,9625,19410,20350,39760
ILOC20101202,6535,4440,3706,8146,44,37,81,7991,9104,17095,3714,2957,6671,11749,12098,23847
ILOC20101203,4693,3417,3039,6456,49,55,104,7751,9243,16994,2631,2233,4864,10431,11531,21962
ILOC20101301,3676,4322,3916,8238,200,166,366,14963,15353,30316,2098,1975,4073,17261,17494,34755
ILOC20101401,1805,1744,1642,3386,19,29,48,9448,9548,18996,1119,881,2000,10586,10458,21044
ILOC20101402,1672,1591,1257,2848,22,38,60,7613,7117,14730,1055,748,1803,8690,7903,16593
ILOC20101403,1086,1229,1390,2619,23,21,44,7609,7468,15077,645,597,1242,8277,8086,16363
ILOC20101501,3310,3211,3290,6501,75,93,168,8338,8716,17054,1813,1814,3627,10226,10623,20849
ILOC20101502,2119,1630,1445,3075,27,48,75,5296,6064,11360,1191,1025,2216,6514,7137,13651
ILOC20101503,1993,1947,1717,3664,50,44,94,6498,6771,13269,1215,933,2148,7763,7748,15511
ILOC20101504,2286,2282,2190,4472,65,43,108,6326,6345,12671,1313,1177,2490,7704,7565,15269
ILOC20101601,1102,1090,1126,2216,89,79,168,4631,4776,9407,645,561,1206,5365,5416,10781
ILOC20101602,2237,1999,2227,4226,90,80,170,4831,5356,10187,1190,1146,2336,6111,6582,12693
ILOC20101603,2010,1627,2065,3692,41,44,85,7108,7642,14750,991,1160,2151,8140,8846,16986
ILOC20101701,1849,1604,1353,2957,48,66,114,5695,6416,12111,1065,882,1947,6808,7364,14172
ILOC20101702,3990,3755,3581,7336,151,169,320,11321,12026,23347,2294,1979,4273,13766,14174,27940
ILOC20101703,4673,5252,5053,10305,232,244,476,19889,20779,40668,2808,2451,5259,22929,23474,46403
ILOC20101801,1740,1574,1492,3066,26,20,46,8283,9005,17288,1049,820,1869,9358,9845,19203
ILOC20101802,906,989,1080,2069,19,17,36,5851,6100,11951,523,500,1023,6393,6617,13010
ILOC20101803,1458,1393,1459,2852,22,27,49,7043,7095,14138,813,768,1581,7878,7890,15768
ILOC20101901,3028,2802,2733,5535,67,58,125,9548,9798,19346,1700,1549,3249,11315,11405,22720
ILOC20101902,2966,3503,2629,6132,142,93,235,10785,10673,21458,1711,1533,3244,12638,12299,24937
ILOC20101903,3065,2882,2890,5772,144,167,311,11734,12394,24128,1744,1595,3339,13622,14156,27778
ILOC20102001,3850,3870,3798,7668,174,230,404,18476,19892,38368,2274,1952,4226,20924,22074,42998
ILOC20200101,3100,3108,3315,6423,240,289,529,12808,14023,26831,1707,1637,3344,14755,15949,30704
ILOC20200201,1064,1253,1216,2469,93,99,192,5052,5700,10752,638,539,1177,5783,6338,12121
ILOC20200301,246,249,263,512,36,28,64,1073,1174,2247,124,145,269,1233,1347,2580
ILOC20200302,650,606,659,1265,69,78,147,1667,1857,3524,346,328,674,2082,2263,4345
ILOC20200303,568,593,568,1161,41,49,90,2753,2925,5678,338,290,628,3132,3264,6396
ILOC20200304,294,378,369,747,49,62,111,1127,1263,2390,176,141,317,1352,1466,2818
ILOC20200305,626,634,666,1300,27,33,60,2979,3532,6511,371,297,668,3377,3862,7239
ILOC20200306,493,626,643,1269,75,67,142,2637,2982,5619,298,256,554,3010,3305,6315
ILOC20200401,306,329,332,661,16,30,46,1258,1317,2575,185,157,342,1459,1504,2963
ILOC20200402,488,477,554,1031,84,101,185,1436,1609,3045,244,274,518,1764,1984,3748
ILOC20200403,334,416,392,808,52,40,92,1468,1428,2896,182,189,371,1702,1657,3359
ILOC20200404,1070,1092,1063,2155,83,78,161,3102,3394,6496,618,536,1154,3803,4008,7811
ILOC20200405,2212,2469,2229,4698,436,457,893,7351,7523,14874,1244,1179,2423,9031,9159,18190
ILOC20200501,2042,2582,2279,4861,152,135,287,6974,7207,14181,1129,1067,2196,8255,8409,16664
ILOC20200601,6079,6898,6203,13101,426,449,875,26767,27868,54635,3500,3113,6613,30693,31430,62123
ILOC20200701,280,394,421,815,110,123,233,1438,1624,3062,171,139,310,1719,1886,3605
ILOC20200702,931,976,911,1887,143,139,282,2798,2955,5753,522,469,991,3463,3563,7026
ILOC20200703,0,11,5,16,26,19,45,0,0,0,0,0,0,26,19,45
ILOC20200704,1331,2172,1320,3492,168,129,297,5329,4900,10229,775,673,1448,6272,5702,11974
ILOC20200801,573,676,700,1376,55,53,108,2361,2526,4887,333,306,639,2749,2885,5634
ILOC20200802,595,644,595,1239,86,90,176,1486,1631,3117,372,271,643,1944,1992,3936
ILOC20200803,1422,1212,1304,2516,81,78,159,4505,4985,9490,761,759,1520,5347,5822,11169
ILOC20200901,1137,1057,1079,2136,43,40,83,5542,5802,11344,602,628,1230,6187,6470,12657
ILOC20200902,842,895,790,1685,51,46,97,3575,3779,7354,511,414,925,4137,4239,8376
ILOC20201001,1853,1917,2018,3935,359,438,797,6027,6364,12391,1054,977,2031,7440,7779,15219
ILOC20201101,1192,1077,1226,2303,42,52,94,2883,3247,6130,604,657,1261,3529,3956,7485
ILOC20201102,824,823,776,1599,40,49,89,2914,3314,6228,475,401,876,3429,3764,7193
ILOC20201201,2279,2380,2344,4724,111,132,243,10149,10486,20635,1321,1178,2499,11581,11796,23377
ILOC20201202,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7
ILOC20201203,926,1514,1066,2580,92,71,163,4181,4119,8300,496,517,1013,4769,4707,9476
ILOC20201301,222,249,266,515,53,50,103,958,1042,2000,124,122,246,1135,1214,2349
ILOC20201302,425,366,394,760,36,54,90,1213,1300,2513,232,219,451,1481,1573,3054
ILOC20201303,382,411,414,825,47,34,81,1868,2027,3895,225,197,422,2140,2258,4398
ILOC20201401,295,330,342,672,92,94,186,1080,1110,2190,161,162,323,1333,1366,2699
ILOC20201402,263,275,271,546,46,67,113,422,399,821,139,142,281,607,608,1215
ILOC20201403,223,240,205,445,38,33,71,788,812,1600,136,116,252,962,961,1923
ILOC20201501,220,252,272,524,20,16,36,1029,1052,2081,115,116,231,1164,1184,2348
ILOC20201502,1247,1167,1116,2283,57,63,120,3606,3912,7518,700,632,1332,4363,4607,8970
ILOC20201601,1402,1224,1223,2447,85,89,174,4382,4635,9017,759,726,1485,5226,5450,10676
ILOC20201701,1091,1157,1182,2339,112,108,220,3969,4486,8455,626,547,1173,4707,5141,9848
ILOC20201801,1297,1441,1431,2872,105,123,228,5144,5543,10687,774,641,1415,6023,6307,12330
ILOC20201901,908,1048,896,1944,69,78,147,3823,4087,7910,528,463,991,4420,4628,9048
ILOC20201902,561,757,805,1562,49,55,104,3089,3484,6573,319,291,610,3457,3830,7287
ILOC20201903,853,1048,907,1955,147,172,319,4886,5100,9986,547,406,953,5580,5678,11258
ILOC29499494,667,1183,653,1836,92,63,155,1238,960,2198,398,293,691,1728,1316,3044
ILOC29799797,3,6,0,6,0,0,0,3,0,3,3,0,3,6,0,6
ILOC30100101,1088,1134,1005,2139,174,188,362,3864,4206,8070,631,536,1167,4669,4930,9599
ILOC30100201,3418,2812,2527,5339,197,206,403,11908,12493,24401,2027,1597,3624,14132,14296,28428
ILOC30100202,5137,3638,2724,6362,77,64,141,6978,7895,14873,3032,2191,5223,10087,10150,20237
ILOC30100203,6077,4928,4464,9392,320,379,699,24131,26203,50334,3510,2915,6425,27961,29497,57458
ILOC30100204,2652,1958,1365,3323,67,59,126,4219,4553,8772,1632,1091,2723,5918,5703,11621
ILOC30100205,2901,2602,2412,5014,137,142,279,10730,11384,22114,1725,1383,3108,12592,12909,25501
ILOC30100206,2364,2170,2020,4190,256,296,552,8891,9570,18461,1360,1169,2529,10507,11035,21542
ILOC30100207,5318,5365,5337,10702,727,670,1397,22923,24519,47442,3080,2672,5752,26730,27861,54591
ILOC30100208,5854,5651,5066,10717,467,476,943,25041,26056,51097,3535,2855,6390,29043,29387,58430
ILOC30100209,2352,2207,2331,4538,149,143,292,14039,14575,28614,1356,1250,2606,15544,15968,31512
ILOC30100210,782,876,847,1723,184,185,369,1986,2024,4010,437,423,860,2607,2632,5239
ILOC30100211,884,2803,1071,3874,440,204,644,5382,4209,9591,504,459,963,6326,4872,11198
ILOC30100301,6697,6325,5590,11915,1028,985,2013,17428,18654,36082,3671,3361,7032,22127,23000,45127
ILOC30100401,3320,3072,3088,6160,341,323,664,10836,11835,22671,1850,1681,3531,13027,13839,26866
ILOC30100501,720,764,678,1442,127,116,243,2283,2447,4730,433,346,779,2843,2909,5752
ILOC30100601,818,709,661,1370,89,93,182,2075,2431,4506,459,407,866,2623,2931,5554
ILOC30100602,884,801,711,1512,126,152,278,1938,2149,4087,508,424,932,2572,2725,5297
ILOC30100701,25828,19840,19285,39125,1192,1319,2511,56648,61973,118621,14114,12737,26851,71954,76029,147983
ILOC30100801,5973,6390,5532,11922,1383,1364,2747,20131,21068,41199,3471,2948,6419,24985,25380,50365
ILOC30100901,845,904,854,1758,122,153,275,3818,3953,7771,474,439,913,4414,4545,8959
ILOC30100902,906,883,816,1699,162,143,305,1681,1752,3433,525,459,984,2368,2354,4722
ILOC30100903,6381,5898,5640,11538,796,859,1655,21429,22861,44290,3652,3251,6903,25877,26971,52848
ILOC30100904,431,407,430,837,81,93,174,1133,1273,2406,231,241,472,1445,1607,3052
ILOC30100905,1041,1073,1097,2170,228,212,440,3004,3252,6256,568,567,1135,3800,4031,7831
ILOC30100906,1004,1115,1058,2173,190,199,389,2499,2525,5024,591,544,1135,3280,3268,6548
ILOC30101001,4977,4800,4244,9044,531,533,1064,17826,20167,37993,2985,2329,5314,21342,23029,44371
ILOC30101101,1880,1625,1604,3229,104,118,222,4943,5500,10443,1073,912,1985,6120,6530,12650
ILOC30101201,2141,2271,2160,4431,345,383,728,10204,11183,21387,1288,1035,2323,11837,12601,24438
ILOC30101202,1570,1562,1469,3031,160,152,312,11054,11553,22607,947,781,1728,12161,12486,24647
ILOC30101301,2053,1908,1895,3803,231,243,474,5448,6067,11515,1183,985,2168,6862,7295,14157
ILOC30101401,3484,3535,3517,7052,494,546,1040,16285,17372,33657,2013,1777,3790,18792,19695,38487
ILOC30200101,327,441,512,953,155,153,308,1110,1401,2511,204,174,378,1469,1728,3197
ILOC30200201,797,781,691,1472,188,228,416,2863,3195,6058,466,379,845,3517,3802,7319
ILOC30200202,1510,958,823,1781,101,84,185,717,828,1545,815,704,1519,1633,1616,3249
ILOC30200203,968,752,685,1437,103,118,221,2097,2485,4582,538,469,1007,2738,3072,5810
ILOC30200204,641,555,470,1025,167,167,334,1366,1494,2860,370,300,670,1903,1961,3864
ILOC30200205,605,543,544,1087,283,316,599,1338,1472,2810,337,313,650,1958,2101,4059
ILOC30200206,888,781,762,1543,435,477,912,1820,2024,3844,483,440,923,2738,2941,5679
ILOC30200207,259,244,231,475,164,155,319,547,556,1103,148,130,278,859,841,1700
ILOC30200208,1733,1578,1363,2941,767,834,1601,1628,1885,3513,984,813,1797,3379,3532,6911
ILOC30200209,556,485,447,932,118,121,239,1325,1523,2848,329,261,590,1772,1905,3677
ILOC30200210,423,345,338,683,171,199,370,402,434,836,221,211,432,794,844,1638
ILOC30200301,111,92,91,183,61,62,123,113,104,217,63,51,114,237,217,454
ILOC30200302,683,517,411,928,59,85,144,708,734,1442,394,302,696,1161,1121,2282
ILOC30200303,0,0,0,0,6,10,16,0,0,0,0,0,0,6,10,16
ILOC30200401,280,225,191,416,85,75,160,462,526,988,162,135,297,709,736,1445
ILOC30200501,265,286,255,541,65,76,141,634,699,1333,158,110,268,857,885,1742
ILOC30200601,18,36,19,55,45,87,132,65,79,144,15,6,21,125,172,297
ILOC30200602,187,206,141,347,72,58,130,318,323,641,121,76,197,511,457,968
ILOC30200603,3,17,14,31,13,8,21,15,13,28,3,0,3,31,21,52
ILOC30200604,41,48,30,78,27,29,56,50,63,113,27,17,44,104,109,213
ILOC30200701,294,372,321,693,225,223,448,688,708,1396,181,148,329,1094,1079,2173
ILOC30200702,340,377,310,687,89,108,197,969,989,1958,219,165,384,1277,1262,2539
ILOC30200801,675,1156,520,1676,551,153,704,1325,1380,2705,414,299,713,2290,1832,4122
ILOC30200802,0,0,6,6,28,38,66,0,3,3,0,0,0,28,41,69
ILOC30200901,319,356,357,713,206,228,434,599,716,1315,178,156,334,983,1100,2083
ILOC30201001,45,32,35,67,4,9,13,41,51,92,28,20,48,73,80,153
ILOC30201002,0,3,0,3,29,17,46,0,0,0,0,0,0,29,17,46
ILOC30201101,5,30,27,57,313,349,662,3,3,6,8,3,11,324,355,679
ILOC30300101,3,29,19,48,173,161,334,3,4,7,3,0,3,179,165,344
ILOC30300201,137,580,70,650,22,27,49,553,112,665,97,49,146,672,188,860
ILOC30300202,0,15,13,28,35,51,86,3,3,6,0,0,0,38,54,92
ILOC30300203,3,0,9,9,4,9,13,0,3,3,0,3,3,4,15,19
ILOC30300301,89,89,69,158,63,60,123,122,109,231,53,44,97,238,213,451
ILOC30300401,12,23,14,37,127,141,268,0,3,3,12,0,12,139,144,283
ILOC30300501,4,11,7,18,112,109,221,3,7,10,4,0,4,119,116,235
ILOC30300601,6,15,14,29,55,70,125,3,3,6,3,3,6,61,76,137
ILOC30300701,0,0,0,0,24,29,53,3,0,3,0,3,3,27,32,59
ILOC30300702,0,6,8,14,135,131,266,3,3,6,0,0,0,138,134,272
ILOC30300703,288,230,178,408,117,140,257,274,285,559,176,130,306,567,555,1122
ILOC30300801,12,35,21,56,153,170,323,22,23,45,12,0,12,187,193,380
ILOC30300802,4,20,21,41,88,88,176,0,0,0,4,0,4,92,88,180
ILOC30300803,0,7,0,7,41,36,77,3,3,6,0,0,0,44,39,83
ILOC30300804,8,8,9,17,22,19,41,3,3,6,5,3,8,30,25,55
ILOC30300805,6,14,17,31,40,48,88,3,3,6,3,3,6,46,54,100
ILOC30300901,3,6,5,11,68,66,134,6,3,9,3,0,3,77,69,146
ILOC30400101,18,20,23,43,26,26,52,9,11,20,7,11,18,42,48,90
ILOC30400102,6,10,4,14,7,5,12,10,15,25,6,3,9,23,23,46
ILOC30400103,34,56,34,90,24,18,42,112,116,228,22,12,34,158,146,304
ILOC30400201,128,111,64,175,41,32,73,65,70,135,89,39,128,195,141,336
ILOC30400202,7,36,20,56,193,159,352,4,7,11,7,0,7,204,166,370
ILOC30400203,3,35,30,65,163,158,321,9,9,18,3,0,3,175,167,342
ILOC30400204,176,122,143,265,83,107,190,25,20,45,89,93,182,197,220,417
ILOC30400301,407,381,185,566,96,133,229,272,279,551,306,128,434,674,540,1214
ILOC30400401,20,13,16,29,15,20,35,7,3,10,9,14,23,31,37,68
ILOC30400402,2546,1866,1407,3273,552,583,1135,1769,1719,3488,1497,1111,2608,3818,3413,7231
ILOC30500101,236,252,189,441,39,57,96,743,792,1535,155,96,251,937,945,1882
ILOC30500102,23,26,27,53,6,11,17,119,133,252,12,14,26,137,158,295
ILOC30500103,210,205,178,383,40,45,85,672,662,1334,141,107,248,853,814,1667
ILOC30500201,136,119,105,224,37,40,77,281,313,594,71,71,142,389,424,813
ILOC30500202,67,72,70,142,19,19,38,166,206,372,44,31,75,229,256,485
ILOC30500203,164,156,159,315,44,68,112,412,458,870,91,77,168,547,603,1150
ILOC30500301,1865,1768,1830,3598,384,426,810,4918,5330,10248,1013,989,2002,6315,6745,13060
ILOC30500302,1449,1511,1300,2811,213,227,440,4365,4697,9062,864,663,1527,5442,5587,11029
ILOC30500401,344,278,195,473,54,47,101,515,535,1050,210,151,361,779,733,1512
ILOC30500402,788,705,370,1075,65,61,126,1055,993,2048,566,248,814,1686,1302,2988
ILOC30500403,877,730,504,1234,77,68,145,1573,1597,3170,547,377,924,2197,2042,4239
ILOC30500404,8,29,16,45,131,124,255,0,4,4,4,4,8,135,132,267
ILOC30500501,959,1457,831,2288,294,183,477,3271,3272,6543,582,432,1014,4147,3887,8034
ILOC30500502,1310,1455,1582,3037,340,353,693,4431,5130,9561,731,694,1425,5502,6177,11679
ILOC30500503,799,838,850,1688,179,191,370,2204,2407,4611,456,400,856,2839,2998,5837
ILOC30500601,2165,1655,1386,3041,237,244,481,3320,3554,6874,1248,989,2237,4805,4787,9592
ILOC30500602,269,248,196,444,30,28,58,505,525,1030,171,108,279,706,661,1367
ILOC30500603,955,828,609,1437,95,121,216,2330,2410,4740,603,395,998,3028,2926,5954
ILOC30500701,331,262,153,415,15,20,35,338,332,670,220,111,331,573,463,1036
ILOC30500702,486,453,219,672,43,36,79,1068,1042,2110,362,148,510,1473,1226,2699
ILOC30500703,1120,971,418,1389,44,42,86,1044,1071,2115,858,298,1156,1946,1411,3357
ILOC30500801,18,33,20,53,28,34,62,26,18,44,10,11,21,64,63,127
ILOC30500802,133,99,114,213,28,35,63,156,157,313,57,84,141,241,276,517
ILOC30500803,329,347,300,647,44,47,91,731,859,1590,200,147,347,975,1053,2028
ILOC30500901,396,348,303,651,96,105,201,836,1028,1864,242,165,407,1174,1298,2472
ILOC30500902,222,211,182,393,57,81,138,239,253,492,130,98,228,426,432,858
ILOC30500903,3379,2895,2740,5635,673,801,1474,6384,6883,13267,1917,1627,3544,8974,9311,18285
ILOC30500904,933,1219,581,1800,232,90,322,2233,2072,4305,588,382,970,3053,2544,5597
ILOC30500905,324,260,213,473,32,42,74,566,548,1114,188,145,333,786,735,1521
ILOC30500906,653,613,495,1108,172,113,285,1607,1632,3239,414,271,685,2193,2016,4209
ILOC30600101,59,63,29,92,19,20,39,138,164,302,42,17,59,199,201,400
ILOC30600102,27,42,21,63,19,17,36,39,33,72,23,4,27,81,54,135
ILOC30600103,132,127,117,244,98,108,206,182,235,417,87,57,144,367,400,767
ILOC30600201,65,75,35,110,28,27,55,130,123,253,51,14,65,209,164,373
ILOC30600301,12,15,11,26,185,167,352,0,0,0,7,5,12,192,172,364
ILOC30600401,851,843,731,1574,140,103,243,2374,2517,4891,495,405,900,3009,3025,6034
ILOC30600402,638,724,823,1547,123,134,257,2093,2387,4480,346,343,689,2562,2864,5426
ILOC30600501,924,643,612,1255,115,126,241,1127,1142,2269,492,449,941,1734,1717,3451
ILOC30600601,230,214,197,411,32,30,62,606,631,1237,136,111,247,774,772,1546
ILOC30600602,354,257,280,537,57,85,142,475,538,1013,186,184,370,718,807,1525
ILOC30600603,297,318,330,648,51,55,106,1036,1145,2181,172,160,332,1259,1360,2619
ILOC30600701,187,242,142,384,31,16,47,596,519,1115,112,87,199,739,622,1361
ILOC30600702,214,201,173,374,71,76,147,401,399,800,139,88,227,611,563,1174
ILOC30600801,262,245,186,431,30,34,64,502,495,997,174,98,272,706,627,1333
ILOC30600802,16,31,30,61,24,37,61,59,57,116,12,10,22,95,104,199
ILOC30600803,652,459,391,850,115,103,218,633,638,1271,368,308,676,1116,1049,2165
ILOC30600901,138,122,128,250,85,79,164,274,341,615,80,71,151,439,491,930
ILOC30601001,245,230,207,437,95,108,203,420,415,835,150,107,257,665,630,1295
ILOC30601101,537,511,484,995,81,78,159,1235,1437,2672,301,281,582,1617,1796,3413
ILOC30601201,66,85,69,154,79,112,191,80,99,179,42,24,66,201,235,436
ILOC30601301,351,417,361,778,90,78,168,1570,1681,3251,222,169,391,1882,1928,3810
ILOC30601302,144,170,143,313,49,44,93,469,486,955,86,61,147,604,591,1195
ILOC30601401,405,436,476,912,112,114,226,1441,1615,3056,236,205,441,1789,1934,3723
ILOC30601402,258,289,281,570,59,49,108,1084,1140,2224,155,131,286,1298,1320,2618
ILOC30601501,3407,3213,3382,6595,703,852,1555,11842,13055,24897,1887,1772,3659,14432,15679,30111
ILOC30601601,373,350,328,678,54,50,104,1875,1929,3804,219,185,404,2148,2164,4312
ILOC30601602,371,321,314,635,60,82,142,1185,1293,2478,209,176,385,1454,1551,3005
ILOC30601701,256,234,267,501,39,51,90,1266,1407,2673,147,130,277,1452,1588,3040
ILOC30601702,140,129,100,229,18,19,37,310,330,640,86,66,152,414,415,829
ILOC30601703,116,139,120,259,33,22,55,531,566,1097,70,57,127,634,645,1279
ILOC30601801,317,297,183,480,42,45,87,727,776,1503,227,99,326,996,920,1916
ILOC30601802,183,156,138,294,15,26,41,361,389,750,116,75,191,492,490,982
ILOC30601803,177,180,152,332,45,49,94,382,391,773,119,72,191,546,512,1058
ILOC30601804,249,260,183,443,36,31,67,669,646,1315,158,102,260,863,779,1642
ILOC30700101,5,8,0,8,40,43,83,0,0,0,5,0,5,45,43,88
ILOC30700102,58,52,55,107,72,76,148,12,10,22,30,28,58,114,114,228
ILOC30700103,4,10,3,13,9,6,15,6,3,9,4,0,4,19,9,28
ILOC30700104,145,121,127,248,177,166,343,64,76,140,75,76,151,316,318,634
ILOC30700105,60,79,60,139,150,156,306,3,12,15,44,27,71,197,195,392
ILOC30700201,4,7,5,12,34,30,64,0,9,9,4,0,4,38,39,77
ILOC30700202,0,8,9,17,26,25,51,0,0,0,0,0,0,26,25,51
ILOC30700203,8,53,33,86,84,70,154,22,13,35,5,3,8,111,86,197
ILOC30700301,4,7,7,14,141,114,255,7,0,7,0,4,4,148,118,266
ILOC30700302,6,3,3,6,19,22,41,0,0,0,3,3,6,22,25,47
ILOC30700303,3,3,3,6,37,46,83,0,0,0,3,0,3,40,46,86
ILOC30700304,0,0,0,0,23,34,57,6,0,6,0,0,0,29,34,63
ILOC30700401,6,10,22,32,53,61,114,0,0,0,3,3,6,56,64,120
ILOC30700402,0,0,4,4,26,18,44,0,0,0,0,0,0,26,18,44
ILOC30700403,6,6,3,9,34,29,63,6,0,6,3,3,6,43,32,75
ILOC30700404,0,5,3,8,45,39,84,0,0,0,0,0,0,45,39,84
ILOC30700501,6,23,16,39,65,53,118,3,0,3,6,0,6,74,53,127
ILOC30700502,5,8,6,14,52,50,102,6,0,6,5,0,5,63,50,113
ILOC30700503,0,0,4,4,7,10,17,0,0,0,0,0,0,7,10,17
ILOC30800101,1211,981,667,1648,151,134,285,1122,1024,2146,756,484,1240,2029,1642,3671
ILOC30800201,317,332,350,682,123,116,239,740,833,1573,183,157,340,1046,1106,2152
ILOC30800202,324,341,250,591,53,61,114,988,974,1962,202,131,333,1243,1166,2409
ILOC30800301,436,416,355,771,185,182,367,831,944,1775,276,186,462,1292,1312,2604
ILOC30800401,322,321,211,532,33,44,77,638,670,1308,209,123,332,880,837,1717
ILOC30800501,186,213,168,381,67,42,109,665,658,1323,121,90,211,853,790,1643
ILOC30800502,139,166,173,339,66,76,142,411,479,890,88,67,155,565,622,1187
ILOC30800601,4045,3882,2451,6333,638,702,1340,8353,8775,17128,2844,1375,4219,11835,10852,22687
ILOC30800701,572,610,323,933,78,78,156,1374,1397,2771,430,167,597,1882,1642,3524
ILOC30800801,323,367,180,547,43,51,94,871,900,1771,253,90,343,1167,1041,2208
ILOC30800901,15,35,30,65,317,282,599,6,4,10,6,9,15,329,295,624
ILOC30801001,1669,1258,889,2147,94,105,199,1590,1746,3336,1030,666,1696,2714,2517,5231
ILOC30801101,631,617,387,1004,114,110,224,1109,1218,2327,462,199,661,1685,1527,3212
ILOC30801201,2711,2370,2105,4475,972,1000,1972,7442,8444,15886,1600,1301,2901,10014,10745,20759
ILOC30801301,5345,4342,3685,8027,988,1134,2122,10838,12185,23023,3138,2398,5536,14964,15717,30681
ILOC30801401,429,345,256,601,41,42,83,571,594,1165,260,188,448,872,824,1696
ILOC30801402,286,739,329,1068,366,114,480,803,745,1548,173,136,309,1342,995,2337
ILOC30801501,277,290,241,531,57,68,125,636,673,1309,161,132,293,854,873,1727
ILOC30801502,0,0,0,0,20,10,30,0,9,9,4,0,4,24,19,43
ILOC30801503,98,109,97,206,42,62,104,188,201,389,61,52,113,291,315,606
ILOC39499494,1080,1296,649,1945,166,139,305,858,709,1567,729,360,1089,1753,1208,2961
ILOC39799797,67,53,35,88,0,0,0,37,28,65,43,24,67,80,52,132
ILOC40100101,1583,1345,837,2182,81,40,121,3402,3532,6934,948,668,1616,4431,4240,8671
ILOC40100102,811,785,688,1473,42,36,78,3586,3793,7379,493,368,861,4121,4197,8318
ILOC40100201,719,849,805,1654,30,38,68,5059,5249,10308,454,346,800,5543,5633,11176
ILOC40100202,583,617,582,1199,56,52,108,3803,4261,8064,365,291,656,4224,4604,8828
ILOC40100301,1010,1054,1005,2059,93,96,189,4987,5231,10218,588,507,1095,5668,5834,11502
ILOC40100401,151,147,153,300,31,45,76,413,416,829,84,80,164,528,541,1069
ILOC40100402,209,232,251,483,56,66,122,747,837,1584,131,93,224,934,996,1930
ILOC40100501,1012,1167,1323,2490,68,57,125,6370,6646,13016,576,593,1169,7014,7296,14310
ILOC40100502,1161,1085,956,2041,48,36,84,4573,4814,9387,696,546,1242,5317,5396,10713
ILOC40100601,795,822,837,1659,33,54,87,3258,3401,6659,479,380,859,3770,3835,7605
ILOC40100602,650,744,669,1413,64,39,103,2643,2802,5445,393,319,712,3100,3160,6260
ILOC40100603,549,718,782,1500,54,68,122,2696,2932,5628,327,314,641,3077,3314,6391
ILOC40100604,944,1099,1048,2147,116,113,229,3569,3732,7301,563,477,1040,4248,4322,8570
ILOC40100701,1500,1342,1411,2753,106,116,222,4139,4798,8937,832,750,1582,5077,5664,10741
ILOC40100801,642,638,693,1331,62,77,139,2709,3066,5775,349,351,700,3120,3494,6614
ILOC40100901,1268,1013,1106,2119,37,24,61,3570,4119,7689,687,635,1322,4294,4778,9072
ILOC40100902,1552,1646,1784,3430,104,105,209,6757,7408,14165,918,786,1704,7779,8299,16078
ILOC40101001,235,293,280,573,51,45,96,1220,1300,2520,139,122,261,1410,1467,2877
ILOC40101002,370,525,308,833,54,41,95,920,820,1740,223,170,393,1197,1031,2228
ILOC40101101,947,983,1033,2016,101,99,200,4088,4392,8480,514,518,1032,4703,5009,9712
ILOC40101102,700,727,770,1497,60,69,129,2987,3309,6296,400,361,761,3447,3739,7186
