region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
ILOC50600107,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,3,0,3,11,0,11,0,0,0,14,0,14,48,53,101,20,20,40,0,0,0,68,73,141,0,8,8,7,8,15,0,0,0,7,16,23,40,52,92,15,10,25,0,0,0,55,62,117,5,4,9,13,13,26,3,0,3,21,17,38
ILOC50600108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,49,50,99,0,3,3,0,0,0,49,53,102,10,8,18,3,4,7,0,0,0,13,12,25,48,47,95,0,0,0,0,0,0,48,47,95,11,6,17,0,7,7,0,0,0,11,13,24
ILOC50600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,3,3,6,0,0,0,7,9,16,57,56,113,6,8,14,0,0,0,63,64,127,9,7,16,3,0,3,0,0,0,12,7,19,49,51,100,0,3,3,0,0,0,49,54,103,7,9,16,8,6,14,0,0,0,15,15,30
ILOC50600110,0,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,0,3,3,0,0,0,0,0,0,0,3,3,77,70,147,3,3,6,0,0,0,80,73,153,7,7,14,0,3,3,0,0,0,7,10,17,59,49,108,0,0,0,0,0,0,59,49,108,15,27,42,3,3,6,0,0,0,18,30,48
ILOC50600201,0,264,134,398,5,8,13,20,46,66,0,0,0,25,54,79,33,7,40,1357,218,1575,10,3,13,1400,228,1628,151,108,259,2154,1162,3316,24,18,42,2329,1288,3617,52,25,77,1445,568,2013,11,4,15,1508,597,2105,90,78,168,892,547,1439,10,11,21,992,636,1628,99,45,144,2584,1068,3652,17,6,23,2700,1119,3819
ILOC50600202,0,6,19,25,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,73,20,93,0,0,0,78,23,101,70,85,155,163,127,290,4,0,4,237,212,449,13,9,22,55,52,107,0,0,0,68,61,129,50,71,121,84,60,144,3,0,3,137,131,268,22,16,38,121,107,228,3,0,3,146,123,269
ILOC50600203,0,31,35,66,0,3,3,6,6,12,0,0,0,6,9,15,14,5,19,228,59,287,0,0,0,242,64,306,58,46,104,500,378,878,0,3,3,558,427,985,18,21,39,169,156,325,4,3,7,191,180,371,20,12,32,226,160,386,0,3,3,246,175,421,39,46,85,384,319,703,0,3,3,423,368,791
ILOC50600204,0,54,92,146,0,3,3,7,23,30,0,0,0,7,26,33,23,14,37,533,124,657,3,3,6,559,141,700,116,101,217,1126,943,2069,12,9,21,1254,1053,2307,32,29,61,306,264,570,0,0,0,338,293,631,30,31,61,432,304,736,7,5,12,469,340,809,93,76,169,872,759,1631,0,4,4,965,839,1804
ILOC50600301,3,390,449,839,3,10,13,34,109,143,0,0,0,37,119,156,71,20,91,2417,541,2958,12,5,17,2500,566,3066,304,277,581,4697,3573,8270,36,22,58,5037,3872,8909,131,117,248,2241,1696,3937,15,13,28,2387,1826,4213,128,130,258,1619,1120,2739,19,9,28,1766,1259,3025,251,211,462,4745,3692,8437,25,20,45,5021,3923,8944
ILOC50600401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,41,43,84,4,3,7,0,0,0,45,46,91,5,6,11,3,0,3,0,0,0,8,6,14,37,34,71,0,0,0,0,0,0,37,34,71,11,7,18,3,5,8,0,0,0,14,12,26
ILOC50600402,0,33,22,55,0,6,6,4,3,7,0,0,0,4,9,13,12,5,17,207,26,233,0,0,0,219,31,250,38,30,68,261,90,351,6,3,9,305,123,428,16,8,24,300,93,393,0,0,0,316,101,417,25,17,42,86,34,120,3,0,3,114,51,165,22,16,38,460,143,603,3,0,3,485,159,644
ILOC50600403,3,130,143,273,0,3,3,12,16,28,0,0,0,12,19,31,14,5,19,589,131,720,6,3,9,609,139,748,58,66,124,1201,905,2106,16,9,25,1275,980,2255,24,17,41,615,446,1061,3,9,12,642,472,1114,33,29,62,414,267,681,7,3,10,454,299,753,46,49,95,1286,987,2273,5,13,18,1337,1049,2386
ILOC50600404,0,164,240,404,6,19,25,14,46,60,0,0,0,20,65,85,105,53,158,1097,305,1402,12,4,16,1214,362,1576,564,605,1169,2035,1577,3612,30,26,56,2629,2208,4837,194,192,386,1122,943,2065,21,14,35,1337,1149,2486,287,297,584,807,598,1405,20,16,36,1114,911,2025,377,421,798,2083,1716,3799,24,18,42,2484,2155,4639
ILOC50600405,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,5,5,10,0,0,0,0,0,0,5,5,10,35,45,80,0,0,0,0,0,0,35,45,80,3,0,3,0,0,0,0,0,0,3,0,3,21,34,55,0,0,0,0,0,0,21,34,55,12,11,23,3,0,3,0,0,0,15,11,26
ILOC50600501,0,22,16,38,0,3,3,0,5,5,0,0,0,0,8,8,13,3,16,120,20,140,0,0,0,133,23,156,60,52,112,170,108,278,4,0,4,234,160,394,11,12,23,138,45,183,0,0,0,149,57,206,36,40,76,84,54,138,3,0,3,123,94,217,27,22,49,219,90,309,0,0,0,246,112,358
ILOC50600502,0,79,54,133,0,3,3,8,3,11,0,0,0,8,6,14,10,3,13,549,65,614,0,0,0,559,68,627,20,8,28,802,434,1236,8,5,13,830,447,1277,13,15,28,586,159,745,3,0,3,602,174,776,14,10,24,337,212,549,8,0,8,359,222,581,18,13,31,1011,344,1355,3,3,6,1032,360,1392
ILOC50600503,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,0,5,0,0,0,8,3,11,73,74,147,16,13,29,0,0,0,89,87,176,6,6,12,4,4,8,0,0,0,10,10,20,63,64,127,12,6,18,0,0,0,75,70,145,9,15,24,5,10,15,0,0,0,14,25,39
ILOC50600504,0,6,12,18,3,3,6,0,0,0,0,0,0,3,3,6,7,11,18,38,13,51,0,0,0,45,24,69,134,132,266,65,42,107,0,0,0,199,174,373,33,24,57,55,44,99,0,0,0,88,68,156,98,92,190,29,19,48,0,0,0,127,111,238,55,50,105,79,64,143,0,0,0,134,114,248
ILOC50600505,0,29,25,54,4,4,8,4,8,12,0,0,0,8,12,20,17,8,25,188,57,245,0,0,0,205,65,270,115,129,244,465,360,825,6,3,9,586,492,1078,27,21,48,119,102,221,0,0,0,146,123,269,54,77,131,221,163,384,3,3,6,278,243,521,75,59,134,316,246,562,3,0,3,394,305,699
ILOC50700101,9,349,627,976,6,3,9,60,110,170,0,0,0,66,113,179,23,23,46,1334,735,2069,9,3,12,1366,761,2127,207,226,433,5487,6236,11723,71,92,163,5765,6554,12319,57,68,125,1292,1450,2742,12,10,22,1361,1528,2889,119,115,234,3475,3926,7401,47,70,117,3641,4111,7752,117,135,252,2871,3359,6230,28,26,54,3016,3520,6536
ILOC50700102,4,435,721,1156,0,4,4,64,147,211,0,0,0,64,151,215,19,19,38,1887,839,2726,9,5,14,1915,863,2778,149,127,276,6835,6804,13639,84,73,157,7068,7004,14072,44,44,88,1172,1213,2385,6,11,17,1222,1268,2490,76,69,145,4557,4507,9064,68,55,123,4701,4631,9332,92,81,173,2958,3064,6022,12,24,36,3062,3169,6231
ILOC50700201,7,328,575,903,4,4,8,34,113,147,4,0,4,42,117,159,21,21,42,1683,635,2318,17,9,26,1721,665,2386,217,262,479,7094,6822,13916,80,72,152,7391,7156,14547,51,55,106,866,871,1737,10,13,23,927,939,1866,128,144,272,4965,4696,9661,59,57,116,5152,4897,10049,107,133,240,2488,2561,5049,22,19,41,2617,2713,5330
ILOC50700202,0,13,30,43,3,0,3,4,7,11,0,0,0,7,7,14,0,0,0,72,25,97,0,0,0,72,25,97,29,31,60,320,316,636,0,4,4,349,351,700,4,5,9,40,48,88,0,0,0,44,53,97,17,11,28,214,215,429,3,4,7,234,230,464,7,21,28,121,137,258,0,0,0,128,158,286
ILOC50700203,0,17,28,45,0,0,0,6,7,13,0,0,0,6,7,13,3,0,3,84,41,125,0,0,0,87,41,128,36,43,79,449,452,901,12,10,22,497,505,1002,15,9,24,51,43,94,0,0,0,66,52,118,25,27,52,335,339,674,5,9,14,365,375,740,16,17,33,130,131,261,5,0,5,151,148,299
ILOC50700204,0,9,13,22,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,46,22,68,0,0,0,49,22,71,47,59,106,202,229,431,3,6,9,252,294,546,7,10,17,20,32,52,3,0,3,30,42,72,19,25,44,141,155,296,4,5,9,164,185,349,20,28,48,73,96,169,0,0,0,93,124,217
ILOC50700205,0,50,92,142,0,0,0,6,8,14,0,0,0,6,8,14,5,0,5,212,97,309,3,0,3,220,97,317,43,32,75,862,901,1763,8,6,14,913,939,1852,15,6,21,160,172,332,0,3,3,175,181,356,28,18,46,576,589,1165,3,6,9,607,613,1220,25,17,42,397,442,839,3,3,6,425,462,887
ILOC50700301,0,408,611,1019,3,4,7,35,99,134,0,0,0,38,103,141,27,24,51,2010,966,2976,42,37,79,2079,1027,3106,66,85,151,5763,6089,11852,82,91,173,5911,6265,12176,33,35,68,1335,1313,2648,13,12,25,1381,1360,2741,42,48,90,3650,3938,7588,54,62,116,3746,4048,7794,51,60,111,3046,3063,6109,28,34,62,3125,3157,6282
ILOC50700302,0,84,102,186,0,0,0,10,27,37,0,0,0,10,27,37,8,10,18,419,170,589,7,12,19,434,192,626,33,47,80,1338,1353,2691,15,12,27,1386,1412,2798,10,16,26,279,311,590,7,3,10,296,330,626,16,33,49,775,822,1597,13,8,21,804,863,1667,20,24,44,719,737,1456,9,5,14,748,766,1514
ILOC50700303,0,48,95,143,0,3,3,14,34,48,0,0,0,14,37,51,4,4,8,392,234,626,13,11,24,409,249,658,47,56,103,1174,1278,2452,15,14,29,1236,1348,2584,6,10,16,236,268,504,3,5,8,245,283,528,36,38,74,769,833,1602,8,10,18,813,881,1694,13,22,35,556,626,1182,8,3,11,577,651,1228
ILOC50700304,0,66,123,189,0,4,4,15,41,56,0,0,0,15,45,60,20,15,35,630,383,1013,23,17,40,673,415,1088,85,120,205,1612,1689,3301,28,36,64,1725,1845,3570,23,20,43,454,449,903,4,4,8,481,473,954,53,70,123,1017,1018,2035,21,21,42,1091,1109,2200,38,52,90,900,1012,1912,9,12,21,947,1076,2023
ILOC50700305,3,43,63,106,0,0,0,12,26,38,0,0,0,12,26,38,16,8,24,312,213,525,8,7,15,336,228,564,53,62,115,1056,1066,2122,18,13,31,1127,1141,2268,24,28,52,226,222,448,5,4,9,255,254,509,32,32,64,669,679,1348,9,6,15,710,717,1427,32,47,79,517,530,1047,11,6,17,560,583,1143
ILOC50700401,13,740,1203,1943,3,3,6,93,222,315,3,3,6,99,228,327,19,21,40,3229,1405,4634,20,12,32,3268,1438,4706,160,195,355,10871,11465,22336,89,132,221,11120,11792,22912,69,58,127,2621,2831,5452,23,26,49,2713,2915,5628,78,99,177,6370,6542,12912,44,80,124,6492,6721,13213,114,122,236,6192,6867,13059,52,65,117,6358,7054,13412
ILOC50700501,0,62,143,205,0,3,3,15,40,55,0,0,0,15,43,58,11,4,15,413,142,555,0,0,0,424,146,570,77,101,178,1980,1833,3813,17,13,30,2074,1947,4021,25,27,52,354,298,652,6,4,10,385,329,714,39,38,77,1332,1209,2541,15,9,24,1386,1256,2642,51,71,122,869,798,1667,8,5,13,928,874,1802
ILOC50700502,3,55,81,136,0,3,3,10,26,36,0,0,0,10,29,39,3,0,3,343,111,454,6,0,6,352,111,463,38,37,75,1396,1073,2469,26,20,46,1460,1130,2590,11,5,16,341,228,569,11,0,11,363,233,596,17,19,36,963,758,1721,16,15,31,996,792,1788,22,16,38,672,474,1146,13,5,18,707,495,1202
ILOC50700601,9,492,742,1234,0,6,6,59,149,208,0,0,0,59,155,214,34,20,54,2695,1120,3815,29,19,48,2758,1159,3917,168,168,336,8804,8650,17454,78,99,177,9050,8917,17967,56,46,102,1723,1818,3541,23,21,44,1802,1885,3687,106,95,201,5373,5224,10597,51,68,119,5530,5387,10917,90,94,184,4416,4577,8993,36,33,69,4542,4704,9246
ILOC50700701,0,24,80,104,3,0,3,3,16,19,0,0,0,6,16,22,4,4,8,195,72,267,0,3,3,199,79,278,42,49,91,958,925,1883,22,23,45,1022,997,2019,10,17,27,142,134,276,0,0,0,152,151,303,20,26,46,672,614,1286,17,16,33,709,656,1365,26,28,54,349,368,717,6,6,12,381,402,783
ILOC50700702,4,89,148,237,0,0,0,13,15,28,0,0,0,13,15,28,6,0,6,328,138,466,4,0,4,338,138,476,68,67,135,1940,1708,3648,21,19,40,2029,1794,3823,9,13,22,253,218,471,9,3,12,271,234,505,46,46,92,1401,1186,2587,18,15,33,1465,1247,2712,16,25,41,662,602,1264,10,4,14,688,631,1319
ILOC50700703,0,20,31,51,0,0,0,0,8,8,0,0,0,0,8,8,5,0,5,86,41,127,0,0,0,91,41,132,42,42,84,438,405,843,5,6,11,485,453,938,24,20,44,55,61,116,0,0,0,79,81,160,31,29,60,289,255,544,0,5,5,320,289,609,26,24,50,173,192,365,3,0,3,202,216,418
ILOC50700801,0,57,78,135,3,0,3,6,19,25,0,0,0,9,19,28,4,0,4,209,108,317,0,3,3,213,111,324,66,54,120,1194,1052,2246,19,8,27,1279,1114,2393,7,5,12,136,123,259,0,3,3,143,131,274,36,23,59,836,692,1528,16,8,24,888,723,1611,27,23,50,409,380,789,0,0,0,436,403,839
ILOC50700802,3,93,133,226,0,0,0,14,16,30,0,0,0,14,16,30,5,0,5,270,145,415,3,0,3,278,145,423,104,118,222,1656,1608,3264,23,20,43,1783,1746,3529,21,18,39,185,199,384,3,0,3,209,217,426,60,72,132,1231,1133,2364,18,17,35,1309,1222,2531,41,38,79,505,536,1041,3,0,3,549,574,1123
ILOC50700901,17,1788,2509,4297,12,11,23,233,432,665,0,4,4,245,447,692,84,50,134,8504,3428,11932,83,14,97,8671,3492,12163,453,457,910,26422,27733,54155,294,309,603,27169,28499,55668,172,196,368,6526,7234,13760,68,65,133,6766,7495,14261,210,225,435,15378,16141,31519,177,195,372,15765,16561,32326,303,343,646,15465,16776,32241,134,153,287,15902,17272,33174
ILOC50701001,3,261,418,679,0,3,3,34,54,88,0,3,3,34,60,94,5,5,10,932,404,1336,10,4,14,947,413,1360,80,77,157,3826,3925,7751,39,58,97,3945,4060,8005,14,18,32,675,679,1354,4,13,17,693,710,1403,49,44,93,2512,2470,4982,25,42,67,2586,2556,5142,26,32,58,1744,1899,3643,13,24,37,1783,1955,3738
ILOC50701002,0,149,280,429,0,3,3,28,69,97,0,0,0,28,72,100,7,10,17,832,350,1182,11,3,14,850,363,1213,85,101,186,3746,3623,7369,48,39,87,3879,3763,7642,16,33,49,490,537,1027,5,3,8,511,573,1084,56,56,112,2665,2519,5184,36,31,67,2757,2606,5363,29,61,90,1320,1432,2752,10,6,16,1359,1499,2858
ILOC50701101,10,297,446,743,0,4,4,33,80,113,0,0,0,33,84,117,11,9,20,1444,440,1884,19,4,23,1474,453,1927,96,105,201,5211,4786,9997,64,58,122,5371,4949,10320,20,17,37,873,876,1749,11,14,25,904,907,1811,55,55,110,3443,3047,6490,38,33,71,3536,3135,6671,49,53,102,2281,2273,4554,28,33,61,2358,2359,4717
ILOC50701102,0,35,47,82,0,3,3,7,14,21,0,0,0,7,17,24,5,10,15,206,72,278,3,0,3,214,82,296,110,143,253,889,831,1720,13,7,20,1012,981,1993,10,19,29,133,160,293,0,0,0,143,179,322,72,88,160,609,548,1157,6,6,12,687,642,1329,37,43,80,344,373,717,3,3,6,384,419,803
ILOC50701201,3,65,70,135,0,4,4,8,15,23,0,3,3,8,22,30,4,0,4,372,93,465,3,3,6,379,96,475,36,37,73,994,812,1806,11,21,32,1041,870,1911,8,11,19,371,209,580,8,0,8,387,220,607,15,22,37,567,471,1038,11,13,24,593,506,1099,17,24,41,715,477,1192,5,5,10,737,506,1243
ILOC50701202,0,123,191,314,0,4,4,18,44,62,0,0,0,18,48,66,8,3,11,855,336,1191,10,3,13,873,342,1215,85,81,166,3011,2963,5974,30,31,61,3126,3075,6201,22,19,41,539,615,1154,5,7,12,566,641,1207,42,45,87,1807,1776,3583,19,16,35,1868,1837,3705,49,37,86,1484,1559,3043,10,18,28,1543,1614,3157
ILOC50701203,3,51,88,139,0,0,0,10,19,29,0,0,0,10,19,29,9,4,13,422,172,594,6,0,6,437,176,613,40,37,77,1359,1426,2785,14,26,40,1413,1489,2902,13,15,28,231,224,455,6,3,9,250,242,492,22,24,46,971,988,1959,13,17,30,1006,1029,2035,17,21,38,543,571,1114,3,7,10,563,599,1162
ILOC50701301,0,64,93,157,0,3,3,23,27,50,0,3,3,23,33,56,12,9,21,369,170,539,3,3,6,384,182,566,149,166,315,1696,1641,3337,31,26,57,1876,1833,3709,20,32,52,266,323,589,7,7,14,293,362,655,92,104,196,1065,1070,2135,20,18,38,1177,1192,2369,58,76,134,729,759,1488,14,13,27,801,848,1649
ILOC50701302,3,164,262,426,3,0,3,25,71,96,0,0,0,28,71,99,12,9,21,822,321,1143,7,0,7,841,330,1171,181,181,362,3674,3623,7297,36,46,82,3891,3850,7741,61,57,118,600,640,1240,7,7,14,668,704,1372,108,104,212,2515,2456,4971,23,28,51,2646,2588,5234,107,100,207,1446,1511,2957,9,18,27,1562,1629,3191
ILOC50701401,0,96,139,235,0,5,5,26,41,67,0,0,0,26,46,72,11,16,27,572,236,808,8,0,8,591,252,843,150,160,310,2132,2217,4349,37,41,78,2319,2418,4737,52,78,130,481,517,998,10,0,10,543,595,1138,83,84,167,1376,1427,2803,25,25,50,1484,1536,3020,87,125,212,1065,1135,2200,12,7,19,1164,1267,2431
ILOC50701501,12,307,531,838,0,0,0,30,67,97,0,0,0,30,67,97,12,3,15,1241,473,1714,10,3,13,1263,479,1742,51,33,84,4316,4336,8652,34,44,78,4401,4413,8814,12,13,25,947,986,1933,9,3,12,968,1002,1970,25,13,38,2707,2675,5382,21,29,50,2753,2717,5470,34,28,62,2192,2308,4500,14,9,23,2240,2345,4585
ILOC50701502,0,158,313,471,0,3,3,25,51,76,0,0,0,25,54,79,3,3,6,750,281,1031,5,0,5,758,284,1042,32,33,65,2953,2940,5893,26,38,64,3011,3011,6022,7,14,21,411,441,852,3,5,8,421,460,881,24,18,42,2067,1962,4029,15,24,39,2106,2004,4110,13,18,31,1100,1215,2315,11,10,21,1124,1243,2367
ILOC50701503,6,602,900,1502,0,13,13,76,213,289,0,3,3,76,229,305,39,30,69,3284,1545,4829,38,20,58,3361,1595,4956,176,210,386,10051,10237,20288,109,84,193,10336,10531,20867,67,88,155,2133,2252,4385,25,19,44,2225,2359,4584,87,99,186,5791,5769,11560,68,59,127,5946,5927,11873,114,153,267,5435,5788,11223,46,36,82,5595,5977,11572
ILOC50701504,3,126,189,315,0,5,5,22,63,85,0,0,0,22,68,90,8,6,14,1339,373,1712,13,6,19,1360,385,1745,119,104,223,3608,3340,6948,56,60,116,3783,3504,7287,20,26,46,717,510,1227,5,4,9,742,540,1282,80,67,147,2582,2373,4955,42,43,85,2704,2483,5187,43,43,86,1477,1266,2743,16,15,31,1536,1324,2860
ILOC50701505,0,131,202,333,0,0,0,19,37,56,0,0,0,19,37,56,6,0,6,576,220,796,3,0,3,585,220,805,32,50,82,2165,2132,4297,15,14,29,2212,2196,4408,8,14,22,293,320,613,3,4,7,304,338,642,17,29,46,1459,1377,2836,11,10,21,1487,1416,2903,16,31,47,858,931,1789,6,6,12,880,968,1848
ILOC50800101,0,60,81,141,0,8,8,10,11,21,0,0,0,10,19,29,32,33,65,208,57,265,3,0,3,243,90,333,279,353,632,543,439,982,7,5,12,829,797,1626,60,79,139,197,200,397,3,3,6,260,282,542,157,190,347,300,218,518,3,0,3,460,408,868,132,193,325,387,385,772,4,3,7,523,581,1104
ILOC50800102,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,5,7,12,0,0,0,0,0,0,5,7,12,56,46,102,0,0,0,0,0,0,56,46,102,3,3,6,0,0,0,0,0,0,3,3,6,43,39,82,0,0,0,0,0,0,43,39,82,9,7,16,0,0,0,0,0,0,9,7,16
ILOC50800103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,129,148,277,0,0,0,0,0,0,129,148,277,7,9,16,0,0,0,0,0,0,7,9,16,119,122,241,0,0,0,0,0,0,119,122,241,7,10,17,0,3,3,0,0,0,7,13,20
ILOC50800201,0,11,21,32,0,3,3,0,3,3,0,0,0,0,6,6,6,4,10,31,7,38,0,0,0,37,11,48,74,79,153,107,93,200,6,4,10,187,176,363,21,31,52,52,71,123,0,0,0,73,102,175,32,41,73,42,29,71,0,0,0,74,70,144,52,60,112,98,122,220,5,4,9,155,186,341
ILOC50800202,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,7,6,13,0,0,0,10,6,16,26,19,45,13,14,27,0,0,0,39,33,72,0,3,3,4,3,7,0,0,0,4,6,10,23,18,41,5,7,12,0,0,0,28,25,53,3,0,3,10,11,21,0,0,0,13,11,24
ILOC50800203,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,4,0,4,0,0,0,9,7,16,161,143,304,4,6,10,0,0,0,165,149,314,14,19,33,0,0,0,0,0,0,14,19,33,121,113,234,5,3,8,3,0,3,129,116,245,29,31,60,0,3,3,0,0,0,29,34,63
ILOC50800204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,82,158,0,0,0,0,0,0,76,82,158,12,10,22,0,0,0,0,0,0,12,10,22,56,64,120,0,0,0,0,0,0,56,64,120,22,21,43,0,0,0,0,0,0,22,21,43
ILOC50800205,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,12,100,117,217,8,8,16,0,0,0,108,125,233,11,21,32,0,7,7,0,0,0,11,28,39,95,105,200,0,0,0,0,0,0,95,105,200,9,15,24,7,14,21,0,0,0,16,29,45
ILOC50800301,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,17,7,24,3,0,3,0,0,0,20,7,27,135,150,285,4,3,7,0,0,0,139,153,292,4,12,16,0,3,3,0,0,0,4,15,19,98,114,212,3,0,3,0,3,3,101,117,218,24,27,51,3,3,6,0,0,0,27,30,57
ILOC50800302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,67,0,3,3,0,0,0,36,34,70,7,5,12,0,0,0,0,0,0,7,5,12,21,20,41,0,0,0,0,0,0,21,20,41,12,9,21,3,0,3,0,0,0,15,9,24
ILOC50800303,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,4,0,4,0,0,0,7,0,7,66,54,120,0,3,3,0,0,0,66,57,123,9,8,17,3,3,6,0,0,0,12,11,23,45,39,84,5,0,5,0,0,0,50,39,89,24,19,43,4,3,7,0,0,0,28,22,50
ILOC50800304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,41,0,0,0,0,0,0,13,28,41,5,6,11,0,0,0,0,0,0,5,6,11,13,30,43,0,0,0,0,0,0,13,30,43,0,4,4,0,0,0,0,0,0,0,4,4
ILOC50800305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,53,0,0,0,0,0,0,26,27,53,0,3,3,0,0,0,0,0,0,0,3,3,21,18,39,0,0,0,0,0,0,21,18,39,5,11,16,0,0,0,0,0,0,5,11,16
ILOC50800306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,51,48,99,0,3,3,0,0,0,51,51,102,10,14,24,3,3,6,0,0,0,13,17,30,41,40,81,0,0,0,0,0,0,41,40,81,15,17,32,5,3,8,0,0,0,20,20,40
ILOC50800307,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,0,0,0,6,0,6,67,76,143,5,5,10,0,0,0,72,81,153,9,10,19,4,5,9,0,0,0,13,15,28,65,73,138,0,0,0,0,0,0,65,73,138,8,7,15,8,9,17,0,0,0,16,16,32
ILOC50800308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,44,44,88,0,3,3,0,0,0,44,47,91,4,3,7,0,0,0,0,0,0,4,3,7,38,41,79,0,0,0,0,0,0,38,41,79,8,3,11,0,3,3,0,0,0,8,6,14
