region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
ILOC50701501,0,4,3,7,0,3,0,3,0,6,0,6,0,4,0,4,0,7,3,10,0,7,0,7,0,0,0,0,0,31,6,37,0,4,0,4,3,3,0,6,0,4,0,4,3,5,0,8,0,7,0,7,0,4,0,4,0,0,0,0,6,27,0,33,0,8,3,11,3,6,0,9,0,10,0,10,3,9,0,12,0,14,3,17,0,11,0,11,0,0,0,0,6,58,6,70
ILOC50701502,0,0,0,0,3,0,0,3,0,6,0,6,0,0,0,0,0,5,0,5,3,9,0,12,0,0,3,3,6,20,3,29,0,5,0,5,0,0,0,0,0,6,3,9,0,5,0,5,3,3,0,6,3,4,0,7,0,0,0,0,6,23,3,32,0,5,0,5,3,0,0,3,0,12,3,15,0,5,0,5,3,8,0,11,6,13,0,19,0,0,3,3,12,43,6,61
ILOC50701503,0,22,7,29,0,18,5,23,0,31,4,35,4,21,3,28,0,19,0,19,0,8,0,8,0,3,0,3,4,122,19,145,0,33,4,37,0,22,5,27,6,40,0,46,3,35,3,41,3,16,3,22,6,12,0,18,0,4,0,4,18,162,15,195,0,55,11,66,0,40,10,50,6,71,4,81,7,56,6,69,3,35,3,41,6,20,0,26,0,7,0,7,22,284,34,340
ILOC50701504,0,14,3,17,0,6,0,6,0,13,3,16,3,8,3,14,0,14,0,14,0,9,3,12,3,0,3,6,6,64,15,85,0,10,0,10,3,4,0,7,0,15,3,18,3,7,3,13,3,11,3,17,3,3,3,9,0,3,0,3,12,53,12,77,0,24,3,27,3,10,0,13,0,28,6,34,6,15,6,27,3,25,3,31,3,12,6,21,3,3,3,9,18,117,27,162
ILOC50701505,0,8,0,8,0,0,0,0,0,4,0,4,0,5,3,8,0,4,0,4,0,0,3,3,0,0,0,0,0,21,6,27,0,3,0,3,0,5,0,5,0,5,0,5,0,7,0,7,3,6,0,9,3,7,0,10,0,4,0,4,6,37,0,43,0,11,0,11,0,5,0,5,0,9,0,9,0,12,3,15,3,10,0,13,3,7,3,13,0,4,0,4,6,58,6,70
ILOC50800101,3,21,7,31,4,22,0,26,4,24,4,32,5,23,8,36,3,33,7,43,3,19,0,22,4,21,0,25,26,163,26,215,4,25,4,33,6,24,3,33,7,59,4,70,17,46,6,69,5,37,0,42,6,27,6,39,0,27,5,32,45,245,28,318,7,46,11,64,10,46,3,59,11,83,8,102,22,69,14,105,8,70,7,85,9,46,6,61,4,48,5,57,71,408,54,533
ILOC50800102,0,0,0,0,3,3,0,6,3,8,0,11,10,12,0,22,3,3,0,6,0,0,0,0,0,3,0,3,19,29,0,48,0,4,0,4,3,0,0,3,3,3,3,9,0,6,0,6,4,3,0,7,3,3,0,6,0,3,0,3,13,22,3,38,0,4,0,4,6,3,0,9,6,11,3,20,10,18,0,28,7,6,0,13,3,3,0,6,0,6,0,6,32,51,3,86
ILOC50800103,0,18,0,18,4,15,0,19,3,16,5,24,4,8,0,12,0,15,0,15,3,8,0,11,0,5,0,5,14,85,5,104,0,15,0,15,5,14,0,19,3,15,0,18,8,17,0,25,3,11,0,14,0,5,0,5,0,0,0,0,19,77,0,96,0,33,0,33,9,29,0,38,6,31,5,42,12,25,0,37,3,26,0,29,3,13,0,16,0,5,0,5,33,162,5,200
ILOC50800201,0,7,3,10,3,8,0,11,3,5,6,14,3,11,0,14,0,11,0,11,0,6,0,6,0,0,0,0,9,48,9,66,0,13,3,16,5,7,7,19,0,13,0,13,7,13,0,20,0,5,0,5,0,6,0,6,0,3,0,3,12,60,10,82,0,20,6,26,8,15,7,30,3,18,6,27,10,24,0,34,0,16,0,16,0,12,0,12,0,3,0,3,21,108,19,148
ILOC50800202,0,3,0,3,3,3,0,6,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,3,13,0,16,0,3,0,3,0,0,0,0,0,3,0,3,3,6,0,9,0,0,0,0,0,0,0,0,0,4,0,4,3,16,0,19,0,6,0,6,3,3,0,6,0,3,0,3,3,10,0,13,0,3,0,3,0,0,0,0,0,4,0,4,6,29,0,35
ILOC50800203,0,12,0,12,0,18,0,18,0,27,0,27,0,21,0,21,3,26,3,32,0,0,0,0,0,4,6,10,3,108,9,120,0,12,0,12,0,20,0,20,0,22,0,22,0,22,0,22,6,17,0,23,0,3,0,3,0,6,8,14,6,102,8,116,0,24,0,24,0,38,0,38,0,49,0,49,0,43,0,43,9,43,3,55,0,3,0,3,0,10,14,24,9,210,17,236
ILOC50800204,0,4,0,4,0,8,0,8,0,8,0,8,5,10,0,15,0,11,0,11,0,8,0,8,0,7,0,7,5,56,0,61,0,10,0,10,0,9,0,9,6,5,0,11,4,10,0,14,0,14,0,14,0,5,0,5,5,5,0,10,15,58,0,73,0,14,0,14,0,17,0,17,6,13,0,19,9,20,0,29,0,25,0,25,0,13,0,13,5,12,0,17,20,114,0,134
ILOC50800205,3,10,3,16,0,14,0,14,3,20,0,23,0,11,0,11,3,10,0,13,0,3,0,3,0,0,0,0,9,68,3,80,3,10,0,13,3,17,0,20,0,14,0,14,0,17,0,17,3,6,3,12,3,6,0,9,0,0,0,0,12,70,3,85,6,20,3,29,3,31,0,34,3,34,0,37,0,28,0,28,6,16,3,25,3,9,0,12,0,0,0,0,21,138,6,165
ILOC50800301,0,5,0,5,0,16,0,16,4,20,0,24,0,12,0,12,0,7,3,10,0,7,0,7,0,5,0,5,4,72,3,79,3,14,0,17,3,17,0,20,3,19,0,22,0,17,0,17,0,13,3,16,3,5,0,8,0,0,0,0,12,85,3,100,3,19,0,22,3,33,0,36,7,39,0,46,0,29,0,29,0,20,6,26,3,12,0,15,0,5,0,5,16,157,6,179
ILOC50800302,0,3,0,3,0,3,0,3,0,5,0,5,0,5,0,5,4,3,0,7,0,0,0,0,0,0,0,0,4,19,0,23,0,5,0,5,0,3,0,3,0,8,0,8,0,4,0,4,0,3,0,3,0,0,0,0,0,3,0,3,0,26,0,26,0,8,0,8,0,6,0,6,0,13,0,13,0,9,0,9,4,6,0,10,0,0,0,0,0,3,0,3,4,45,0,49
ILOC50800303,0,5,0,5,0,3,0,3,0,9,3,12,0,8,3,11,0,7,4,11,0,4,0,4,0,3,0,3,0,39,10,49,0,0,0,0,0,0,0,0,0,12,5,17,3,6,0,9,0,10,0,10,0,4,3,7,0,0,0,0,3,32,8,43,0,5,0,5,0,3,0,3,0,21,8,29,3,14,3,20,0,17,4,21,0,8,3,11,0,3,0,3,3,71,18,92
ILOC50800304,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,3,3,0,3,0,3,0,3,3,6,0,4,0,4,0,4,0,4,0,3,0,3,0,0,0,0,0,17,6,23,0,3,3,6,0,3,0,3,0,3,3,6,0,10,0,10,0,4,0,4,0,3,0,3,0,0,0,0,0,26,6,32
ILOC50800305,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,6,9,15,0,0,0,0,0,3,0,3,0,3,5,8,0,3,0,3,0,3,0,3,0,3,0,3,0,0,0,0,0,15,5,20,0,0,0,0,0,6,0,6,0,3,9,12,0,3,0,3,0,3,0,3,0,6,5,11,0,0,0,0,0,21,14,35
ILOC50800306,0,9,0,9,0,13,0,13,0,4,0,4,0,6,0,6,3,4,0,7,0,8,0,8,0,0,0,0,3,44,0,47,3,0,0,3,0,3,0,3,0,17,0,17,0,4,0,4,0,0,0,0,0,5,0,5,0,4,0,4,3,33,0,36,3,9,0,12,0,16,0,16,0,21,0,21,0,10,0,10,3,4,0,7,0,13,0,13,0,4,0,4,6,77,0,83
ILOC50800307,0,10,0,10,0,10,7,17,0,3,0,3,4,8,7,19,0,3,0,3,0,4,0,4,0,0,0,0,4,38,14,56,0,6,0,6,3,6,3,12,7,7,0,14,0,13,0,13,3,3,0,6,0,6,3,9,0,0,3,3,13,41,9,63,0,16,0,16,3,16,10,29,7,10,0,17,4,21,7,32,3,6,0,9,0,10,3,13,0,0,3,3,17,79,23,119
ILOC50800308,0,0,0,0,0,3,0,3,3,3,0,6,3,7,3,13,0,4,0,4,0,0,0,0,0,0,0,0,6,17,3,26,0,0,0,0,0,5,0,5,0,7,4,11,0,0,0,0,0,7,3,10,0,0,0,0,0,3,0,3,0,22,7,29,0,0,0,0,0,8,0,8,3,10,4,17,3,7,3,13,0,11,3,14,0,0,0,0,0,3,0,3,6,39,10,55
ILOC50800401,0,0,0,0,0,5,0,5,0,3,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,15,0,15,0,0,0,0,0,5,0,5,0,9,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,10,0,10,0,12,0,12,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,32,0,32
ILOC50800402,0,3,0,3,0,3,0,3,5,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,14,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,6,0,6,0,3,0,3,5,3,0,8,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,23
ILOC50800403,5,10,0,15,3,24,0,27,7,27,0,34,0,23,0,23,0,9,4,13,3,6,0,9,0,7,0,7,18,106,4,128,0,11,0,11,0,19,0,19,8,24,0,32,3,18,0,21,0,14,0,14,3,11,3,17,0,12,0,12,14,109,3,126,5,21,0,26,3,43,0,46,15,51,0,66,3,41,0,44,0,23,4,27,6,17,3,26,0,19,0,19,32,215,7,254
ILOC50800404,0,3,0,3,0,0,0,0,0,5,8,13,0,5,0,5,0,10,3,13,0,5,0,5,3,0,0,3,3,28,11,42,3,3,0,6,0,3,3,6,3,9,3,15,0,6,0,6,3,3,3,9,0,0,0,0,0,3,0,3,9,27,9,45,3,6,0,9,0,3,3,6,3,14,11,28,0,11,0,11,3,13,6,22,0,5,0,5,3,3,0,6,12,55,20,87
ILOC50800405,0,0,3,3,0,7,0,7,0,10,0,10,3,5,0,8,3,5,0,8,0,0,0,0,0,3,0,3,6,30,3,39,0,7,0,7,4,9,0,13,3,5,0,8,3,4,0,7,0,5,0,5,0,3,0,3,0,3,0,3,10,36,0,46,0,7,3,10,4,16,0,20,3,15,0,18,6,9,0,15,3,10,0,13,0,3,0,3,0,6,0,6,16,66,3,85
ILOC59499494,0,4,0,4,0,9,10,19,4,21,24,49,3,27,51,81,0,20,33,53,3,8,15,26,3,0,8,11,13,89,141,243,0,8,9,17,0,9,9,18,4,8,23,35,3,8,33,44,5,12,22,39,0,3,8,11,0,3,4,7,12,51,108,171,0,12,9,21,0,18,19,37,8,29,47,84,6,35,84,125,5,32,55,92,3,11,23,37,3,3,12,18,25,140,249,414
ILOC59799797,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
ILOC60100101,4,60,4,68,6,45,5,56,7,64,4,75,5,73,5,83,9,40,3,52,5,39,6,50,5,16,4,25,41,337,31,409,3,56,7,66,3,52,0,55,19,81,3,103,23,61,3,87,12,46,3,61,16,31,0,47,0,26,6,32,76,353,22,451,7,116,11,134,9,97,5,111,26,145,7,178,28,134,8,170,21,86,6,113,21,70,6,97,5,42,10,57,117,690,53,860
ILOC60100102,3,54,5,62,3,31,0,34,5,45,0,50,4,55,3,62,10,60,0,70,3,29,3,35,0,22,5,27,28,296,16,340,0,54,4,58,3,26,3,32,9,59,3,71,22,57,0,79,16,59,3,78,11,21,3,35,5,29,7,41,66,305,23,394,3,108,9,120,6,57,3,66,14,104,3,121,26,112,3,141,26,119,3,148,14,50,6,70,5,51,12,68,94,601,39,734
ILOC60100103,0,9,0,9,0,0,0,0,0,9,0,9,0,8,0,8,3,0,3,6,4,3,0,7,0,4,0,4,7,33,3,43,0,3,0,3,0,3,0,3,3,6,3,12,3,3,0,6,5,11,0,16,0,6,0,6,0,0,0,0,11,32,3,46,0,12,0,12,0,3,0,3,3,15,3,21,3,11,0,14,8,11,3,22,4,9,0,13,0,4,0,4,18,65,6,89
ILOC60100201,3,6,0,9,0,5,0,5,0,3,0,3,0,4,0,4,3,5,3,11,0,0,0,0,0,0,0,0,6,23,3,32,3,7,0,10,3,0,0,3,0,9,0,9,0,4,0,4,3,0,0,3,3,0,0,3,0,0,0,0,12,20,0,32,6,13,0,19,3,5,0,8,0,12,0,12,0,8,0,8,6,5,3,14,3,0,0,3,0,0,0,0,18,43,3,64
ILOC60100202,0,0,3,3,0,3,0,3,0,3,0,3,3,5,0,8,0,4,0,4,0,0,0,0,0,7,0,7,3,22,3,28,0,3,0,3,3,3,0,6,3,4,0,7,3,3,0,6,3,3,0,6,0,6,0,6,0,0,3,3,12,22,3,37,0,3,3,6,3,6,0,9,3,7,0,10,6,8,0,14,3,7,0,10,0,6,0,6,0,7,3,10,15,44,6,65
ILOC60100203,0,22,3,25,0,6,3,9,0,20,3,23,5,16,3,24,3,11,0,14,4,6,0,10,0,7,3,10,12,88,15,115,0,19,3,22,3,19,0,22,8,19,0,27,4,14,3,21,10,19,3,32,0,6,3,9,0,6,3,9,25,102,15,142,0,41,6,47,3,25,3,31,8,39,3,50,9,30,6,45,13,30,3,46,4,12,3,19,0,13,6,19,37,190,30,257
ILOC60100204,6,6,0,12,0,10,0,10,0,8,0,8,0,11,0,11,0,10,0,10,3,8,3,14,0,4,0,4,9,57,3,69,0,10,4,14,6,5,0,11,0,15,0,15,3,3,0,6,0,8,0,8,0,6,0,6,3,4,0,7,12,51,4,67,6,16,4,26,6,15,0,21,0,23,0,23,3,14,0,17,0,18,0,18,3,14,3,20,3,8,0,11,21,108,7,136
ILOC60100205,0,8,3,11,0,14,0,14,0,10,0,10,0,15,0,15,0,14,0,14,3,8,0,11,3,5,3,11,6,74,6,86,0,12,4,16,3,5,3,11,5,10,0,15,0,13,0,13,6,10,0,16,5,0,0,5,0,6,0,6,19,56,7,82,0,20,7,27,3,19,3,25,5,20,0,25,0,28,0,28,6,24,0,30,8,8,0,16,3,11,3,17,25,130,13,168
ILOC60100301,3,49,4,56,3,34,3,40,4,54,0,58,6,46,4,56,3,27,3,33,3,26,3,32,3,11,3,17,25,247,20,292,3,51,11,65,3,56,3,62,10,66,4,80,13,57,0,70,17,37,3,57,9,24,5,38,3,3,3,9,58,294,29,381,6,100,15,121,6,90,6,102,14,120,4,138,19,103,4,126,20,64,6,90,12,50,8,70,6,14,6,26,83,541,49,673
ILOC60100302,3,75,12,90,3,56,19,78,5,65,25,95,12,61,14,87,10,58,5,73,7,35,0,42,5,16,8,29,45,366,83,494,4,56,6,66,3,50,0,53,20,74,5,99,24,82,10,116,14,54,0,68,11,37,8,56,3,25,3,31,79,378,32,489,7,131,18,156,6,106,19,131,25,139,30,194,36,143,24,203,24,112,5,141,18,72,8,98,8,41,11,60,124,744,115,983
ILOC60100303,7,82,11,100,10,84,3,97,11,108,11,130,11,71,4,86,16,70,4,90,3,44,7,54,6,20,4,30,64,479,44,587,11,79,12,102,8,85,6,99,19,109,9,137,22,84,3,109,25,72,3,100,13,37,6,56,4,39,7,50,102,505,46,653,18,161,23,202,18,169,9,196,30,217,20,267,33,155,7,195,41,142,7,190,16,81,13,110,10,59,11,80,166,984,90,1240
ILOC60100304,0,22,0,22,0,30,0,30,3,39,4,46,11,35,4,50,4,35,0,39,0,19,0,19,0,7,0,7,18,187,8,213,8,28,4,40,6,37,0,43,6,35,3,44,12,25,0,37,8,19,3,30,3,19,4,26,3,13,3,19,46,176,17,239,8,50,4,62,6,67,0,73,9,74,7,90,23,60,4,87,12,54,3,69,3,38,4,45,3,20,3,26,64,363,25,452
ILOC60100401,0,7,0,7,0,6,0,6,0,8,0,8,0,11,0,11,0,0,3,3,5,6,0,11,0,8,0,8,5,46,3,54,0,13,0,13,0,5,0,5,0,7,0,7,5,11,0,16,4,19,0,23,0,9,0,9,3,8,0,11,12,72,0,84,0,20,0,20,0,11,0,11,0,15,0,15,5,22,0,27,4,19,3,26,5,15,0,20,3,16,0,19,17,118,3,138
ILOC60100402,0,4,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,3,13,0,16,0,3,0,3,0,5,0,5,3,3,0,6,0,4,0,4,3,6,0,9,0,3,0,3,4,0,0,4,10,24,0,34,0,7,0,7,0,5,0,5,3,8,0,11,0,4,0,4,3,6,0,9,3,7,0,10,4,0,0,4,13,37,0,50
ILOC60100403,5,49,7,61,0,37,3,40,9,50,0,59,4,53,0,57,13,45,0,58,3,24,3,30,0,35,0,35,34,293,13,340,7,39,4,50,0,27,0,27,6,57,0,63,13,59,0,72,11,41,5,57,12,19,0,31,10,18,4,32,59,260,13,332,12,88,11,111,0,64,3,67,15,107,0,122,17,112,0,129,24,86,5,115,15,43,3,61,10,53,4,67,93,553,26,672
ILOC60100501,4,38,5,47,3,44,0,47,5,53,3,61,11,39,3,53,8,47,0,55,6,37,4,47,0,19,3,22,37,277,18,332,0,45,4,49,3,52,0,55,7,62,3,72,17,49,0,66,10,43,3,56,13,26,0,39,3,11,5,19,53,288,15,356,4,83,9,96,6,96,0,102,12,115,6,133,28,88,3,119,18,90,3,111,19,63,4,86,3,30,8,41,90,565,33,688
ILOC60100601,6,88,17,111,4,84,3,91,8,111,7,126,13,85,5,103,5,67,4,76,12,47,3,62,3,16,4,23,51,498,43,592,10,87,7,104,9,85,6,100,20,115,6,141,23,83,10,116,14,75,5,94,15,37,3,55,4,38,8,50,95,520,45,660,16,175,24,215,13,169,9,191,28,226,13,267,36,168,15,219,19,142,9,170,27,84,6,117,7,54,12,73,146,1018,88,1252
ILOC60100701,0,14,3,17,0,5,0,5,0,9,0,9,6,3,0,9,0,11,0,11,0,3,0,3,0,4,0,4,6,49,3,58,0,13,6,19,4,7,0,11,0,9,0,9,3,12,0,15,4,9,0,13,0,3,0,3,0,4,0,4,11,57,6,74,0,27,9,36,4,12,0,16,0,18,0,18,9,15,0,24,4,20,0,24,0,6,0,6,0,8,0,8,17,106,9,132
ILOC60100702,0,15,0,15,0,9,0,9,3,16,0,19,0,8,0,8,0,17,0,17,3,6,0,9,0,0,3,3,6,71,3,80,0,10,0,10,0,9,0,9,0,8,0,8,6,15,0,21,6,14,3,23,0,9,0,9,0,9,0,9,12,74,3,89,0,25,0,25,0,18,0,18,3,24,0,27,6,23,0,29,6,31,3,40,3,15,0,18,0,9,3,12,18,145,6,169
ILOC60100703,0,6,3,9,0,6,0,6,0,10,0,10,3,12,0,15,3,11,0,14,0,8,0,8,0,3,3,6,6,56,6,68,3,11,0,14,3,6,0,9,3,17,0,20,3,12,0,15,3,7,0,10,5,3,0,8,0,4,3,7,20,60,3,83,3,17,3,23,3,12,0,15,3,27,0,30,6,24,0,30,6,18,0,24,5,11,0,16,0,7,6,13,26,116,9,151
ILOC60100801,0,7,3,10,0,4,0,4,3,5,3,11,0,7,0,7,4,7,3,14,3,7,0,10,3,3,0,6,13,40,9,62,0,9,0,9,0,5,3,8,0,13,0,13,0,11,3,14,6,3,3,12,0,9,0,9,0,5,0,5,6,55,9,70,0,16,3,19,0,9,3,12,3,18,3,24,0,18,3,21,10,10,6,26,3,16,0,19,3,8,0,11,19,95,18,132
ILOC60100802,0,7,0,7,3,6,0,9,3,8,0,11,0,4,3,7,0,12,0,12,0,7,3,10,0,3,3,6,6,47,9,62,0,12,0,12,0,8,0,8,0,14,0,14,6,7,0,13,0,6,0,6,0,9,3,12,0,6,0,6,6,62,3,71,0,19,0,19,3,14,0,17,3,22,0,25,6,11,3,20,0,18,0,18,0,16,6,22,0,9,3,12,12,109,12,133
ILOC60100803,3,3,0,6,0,0,0,0,0,7,0,7,0,4,3,7,3,5,0,8,0,13,0,13,0,9,0,9,6,41,3,50,0,3,0,3,0,6,0,6,0,4,3,7,0,10,0,10,0,10,0,10,3,7,3,13,0,3,0,3,3,43,6,52,3,6,0,9,0,6,0,6,0,11,3,14,0,14,3,17,3,15,0,18,3,20,3,26,0,12,0,12,9,84,9,102
ILOC60100804,0,11,0,11,0,0,0,0,0,11,0,11,3,12,0,15,0,14,0,14,0,5,0,5,0,5,0,5,3,58,0,61,0,15,0,15,0,8,3,11,0,13,0,13,6,6,0,12,0,16,0,16,0,6,0,6,0,3,5,8,6,67,8,81,0,26,0,26,0,8,3,11,0,24,0,24,9,18,0,27,0,30,0,30,0,11,0,11,0,8,5,13,9,125,8,142
ILOC60100901,3,11,3,17,0,7,0,7,3,5,0,8,0,7,0,7,0,9,0,9,0,5,0,5,0,7,5,12,6,51,8,65,0,8,0,8,0,6,0,6,0,7,0,7,4,11,0,15,4,3,0,7,0,5,3,8,0,3,0,3,8,43,3,54,3,19,3,25,0,13,0,13,3,12,0,15,4,18,0,22,4,12,0,16,0,10,3,13,0,10,5,15,14,94,11,119
ILOC60100902,3,31,3,37,3,19,0,22,3,22,3,28,5,25,0,30,0,23,3,26,3,4,0,7,0,6,0,6,17,130,9,156,0,28,0,28,3,18,0,21,7,24,0,31,10,25,0,35,4,20,0,24,6,13,0,19,0,3,3,6,30,131,3,164,3,59,3,65,6,37,0,43,10,46,3,59,15,50,0,65,4,43,3,50,9,17,0,26,0,9,3,12,47,261,12,320
ILOC60100903,0,5,3,8,0,3,0,3,0,4,0,4,5,6,0,11,0,3,0,3,4,3,0,7,0,8,0,8,9,32,3,44,0,0,0,0,0,3,3,6,3,3,0,6,3,3,0,6,3,8,0,11,0,4,0,4,0,4,3,7,9,25,6,40,0,5,3,8,0,6,3,9,3,7,0,10,8,9,0,17,3,11,0,14,4,7,0,11,0,12,3,15,18,57,9,84
ILOC60101001,0,60,3,63,3,48,4,55,4,63,0,67,6,39,0,45,10,36,3,49,3,22,4,29,3,17,0,20,29,285,14,328,5,55,3,63,3,52,0,55,16,52,3,71,16,55,4,75,3,41,3,47,13,21,0,34,3,12,3,18,59,288,16,363,5,115,6,126,6,100,4,110,20,115,3,138,22,94,4,120,13,77,6,96,16,43,4,63,6,29,3,38,88,573,30,691
ILOC60101002,6,43,3,52,3,27,3,33,0,45,3,48,9,47,3,59,13,39,3,55,6,30,0,36,0,21,3,24,37,252,18,307,7,54,0,61,0,35,0,35,14,46,0,60,15,48,0,63,11,35,3,49,11,11,0,22,4,13,5,22,62,242,8,312,13,97,3,113,3,62,3,68,14,91,3,108,24,95,3,122,24,74,6,104,17,41,0,58,4,34,8,46,99,494,26,619
ILOC60101003,0,12,3,15,0,6,0,6,0,10,3,13,0,5,3,8,0,7,0,7,4,8,0,12,0,0,0,0,4,48,9,61,0,7,0,7,0,4,0,4,6,10,0,16,0,14,3,17,6,8,0,14,0,7,0,7,0,0,0,0,12,50,3,65,0,19,3,22,0,10,0,10,6,20,3,29,0,19,6,25,6,15,0,21,4,15,0,19,0,0,0,0,16,98,12,126
ILOC60101004,0,27,4,31,3,23,0,26,3,27,0,30,6,26,3,35,3,26,3,32,3,17,0,20,4,18,3,25,22,164,13,199,3,24,6,33,0,23,0,23,9,39,0,48,11,28,0,39,6,29,0,35,9,18,4,31,3,10,3,16,41,171,13,225,3,51,10,64,3,46,0,49,12,66,0,78,17,54,3,74,9,55,3,67,12,35,4,51,7,28,6,41,63,335,26,424
ILOC60101005,0,19,3,22,4,13,0,17,4,10,0,14,3,17,3,23,0,11,0,11,0,12,0,12,0,10,0,10,11,92,6,109,3,19,5,27,3,7,0,10,0,15,0,15,6,15,0,21,0,16,0,16,0,6,0,6,0,0,0,0,12,78,5,95,3,38,8,49,7,20,0,27,4,25,0,29,9,32,3,44,0,27,0,27,0,18,0,18,0,10,0,10,23,170,11,204
ILOC60101101,0,24,0,24,3,14,0,17,0,23,0,23,3,18,3,24,3,21,0,24,3,27,0,30,0,12,0,12,12,139,3,154,0,17,0,17,0,11,0,11,0,21,0,21,3,14,4,21,8,21,0,29,8,5,0,13,3,13,0,16,22,102,4,128,0,41,0,41,3,25,0,28,0,44,0,44,6,32,7,45,11,42,0,53,11,32,0,43,3,25,0,28,34,241,7,282
ILOC60101102,0,26,4,30,0,11,0,11,3,15,0,18,0,14,0,14,6,20,3,29,3,10,3,16,4,6,0,10,16,102,10,128,3,20,0,23,0,10,0,10,3,25,0,28,0,28,0,28,5,19,3,27,4,17,0,21,3,8,0,11,18,127,3,148,3,46,4,53,0,21,0,21,6,40,0,46,0,42,0,42,11,39,6,56,7,27,3,37,7,14,0,21,34,229,13,276
